canonical_candidate_id,person_id,year,chamber,district_candidate,canonical_party,canonical_name,incumbent,winner,prior_winner_i,expected_prior_officeholder,resolved_name,name_source,people_id,member_source_id,member_display_name,first_session,last_session,legislative_sessions,identity_status,identity_match_method,review_reason
AL-2002-senate-4-D-LITTLE-ZEB,ALPERSON-LITTLE-ZEB,2002,senate,4,D,"Little, Zeb",0,1,False,False,"Little, Zeb",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-96-R-LONG,ALPERSON-LONG,1994,house,96,R,Long,0,0,False,False,Long,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-35-R-LONNIE-C-ROBINSON,ALPERSON-LONNIE-C-ROBINSON,2006,house,35,R,LONNIE C. ROBINSON,0,0,False,False,LONNIE C. ROBINSON,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-2-D-LORA-KAY-MORROW,ALPERSON-LORA-KAY-MORROW,2018,house,2,D,Lora Kay Morrow,0,0,False,False,Lora Kay Morrow,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-69-R-LORETTA-G-GRANT,ALPERSON-LORETTA-G-GRANT,2014,house,69,R,Loretta G. Grant,0,0,False,False,Loretta G. Grant,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-26-R-LOVE-BEVERLY-RAY,ALPERSON-LOVE-BEVERLY-RAY,2002,senate,26,R,"Love, Beverly Ray",0,0,False,False,"Love, Beverly Ray",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-74-R-LOVE-JAY-JR,ALPERSON-LOVE-JAY-JR,2002,house,74,R,"Love, Jay, Jr.",0,1,False,False,"Love, Jay, Jr.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-88-D-M-BENJAMIN-ABERNATHY-I,ALPERSON-M-BENJAMIN-ABERNATHY-I,2006,house,88,D,"M. BENJAMIN ABERNATHY, I",0,0,False,False,"M. BENJAMIN ABERNATHY, I",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-55-D-MAJOR,ALPERSON-MAJOR,1998,house,55,D,Major,0,1,False,False,Major,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-55-D-MAJOR-ERIC,ALPERSON-MAJOR-ERIC,2002,house,55,D,"Major, Eric",0,1,False,False,"Major, Eric",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-29-R-MALONE,ALPERSON-MALONE,1998,house,29,R,Malone,0,0,False,False,Malone,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-4-D-MANCUSO,ALPERSON-MANCUSO,1998,house,4,D,Mancuso,0,1,False,False,"Angelo ""Doc"" Mancuso",manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-2-R-MANLEY,ALPERSON-MANLEY,1994,senate,2,R,Manley,0,0,False,False,Manley,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-38-D-MARK-CARLTON,ALPERSON-MARK-CARLTON,2006,house,38,D,MARK CARLTON,0,0,False,False,Mark H. Carlton,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-12-R-MARSH-DEL,ALPERSON-MARSH-DEL,2002,senate,12,R,"Marsh, Del",0,1,False,False,"Marsh, Del",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-27-R-MARTIN,ALPERSON-MARTIN,1994,house,27,R,Martin,0,0,False,False,Dennis Dink Martin,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-40-D-MARTIN,ALPERSON-MARTIN,1994,house,40,D,Martin,0,0,False,False,John C. Chuck Martin,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-42-D-MARTIN-JAMES-M-JIMMY,ALPERSON-MARTIN-JAMES-M-JIMMY,2002,house,42,D,"Martin, James M. ""Jimmy""",0,1,False,False,"Martin, James M. ""Jimmy""",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-79-D-MARY-WYNNE-KLING,ALPERSON-MARY-WYNNE-KLING,2018,house,79,D,Mary Wynne Kling,0,0,False,False,Mary Wynne Kling,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-87-D-MATHIS,ALPERSON-MATHIS,1994,house,87,D,Mathis,0,0,False,False,William Nathan Mathis,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-87-D-MATHIS,ALPERSON-MATHIS,1998,house,87,D,Mathis,0,0,False,False,Mathis,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-67-D-MAULL,ALPERSON-MAULL,1994,house,67,D,Maull,0,1,False,False,Maull,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-67-D-MAULL,ALPERSON-MAULL,1998,house,67,D,Maull,0,1,True,True,Maull,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-96-D-MAURICE-HORSEY,ALPERSON-MAURICE-HORSEY,2018,house,96,D,Maurice Horsey,0,0,False,False,Maurice Horsey,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-11-D-MAZE-DENNIS-E,ALPERSON-MAZE-DENNIS-E,2002,house,11,D,"Maze, Dennis E.",0,0,False,False,"Maze, Dennis E.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-56-D-MCADORY,ALPERSON-MCADORY,1994,house,56,D,Mcadory,0,1,False,False,Mcadory,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-19-D-MCCLAIN,ALPERSON-MCCLAIN,1994,senate,19,D,Mcclain,0,1,False,False,Mcclain,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-19-D-MCCLAIN-E-B,ALPERSON-MCCLAIN-E-B,2002,senate,19,D,"McClain, E.B.",0,1,False,False,"McClain, E.B.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-76-D-MCCLAMMY-THAD,ALPERSON-MCCLAMMY-THAD,2002,house,76,D,"McClammy, Thad",0,1,False,False,"McClammy, Thad",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-50-R-MCCLENDON-JIM,ALPERSON-MCCLENDON-JIM,2002,house,50,R,"McClendon, Jim",0,1,False,False,"McClendon, Jim",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-43-R-MCCLURKIN-MARY-SUE,ALPERSON-MCCLURKIN-MARY-SUE,2002,house,43,R,"McClurkin, Mary Sue",0,1,False,False,"McClurkin, Mary Sue",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-80-R-MCCRAINE,ALPERSON-MCCRAINE,1994,house,80,R,Mccraine,0,0,False,False,Ray McCraine,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-26-D-MCDANIEL,ALPERSON-MCDANIEL,1994,house,26,D,Mcdaniel,0,1,False,False,W. Frank McDaniel,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-2-R-MCINNISH,ALPERSON-MCINNISH,1998,senate,2,R,McInnish,0,0,False,False,Hugh McInnish,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-74-D-MCKEE,ALPERSON-MCKEE,1994,house,74,D,Mckee,0,1,False,False,Mckee,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-41-D-MCKINZIE-MACK,ALPERSON-MCKINZIE-MACK,2002,house,41,D,"McKinzie, Mack",0,0,False,False,"McKinzie, Mack",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-95-R-MCMILLAN-STEVE,ALPERSON-MCMILLAN-STEVE,2002,house,95,R,"McMillan, Steve",0,1,False,False,"McMillan, Steve",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-95-D-MCNAIR,ALPERSON-MCNAIR,1994,house,95,D,Mcnair,0,0,False,False,Rita Hadley McNair,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-1-R-MCNATT-WILLIAM-DALE,ALPERSON-MCNATT-WILLIAM-DALE,2002,house,1,R,"McNatt, William Dale",0,0,False,False,"McNatt, William Dale",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-10-D-MEANS,ALPERSON-MEANS,2014,house,10,D,Means,0,0,True,True,Means,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-89-R-MEEKS,ALPERSON-MEEKS,1998,house,89,R,Meeks,0,0,False,False,Larry Meeks,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-20-R-MEL-GLENN,ALPERSON-MEL-GLENN,2006,senate,20,R,MEL GLENN,0,0,False,False,MEL GLENN,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-senate-29-R-MELINDA-MCCLENDON,ALPERSON-MELINDA-MCCLENDON,2014,senate,29,R,Melinda McClendon,0,1,False,False,Melinda McClendon,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-70-D-MELTON,ALPERSON-MELTON,1994,house,70,D,Melton,0,1,False,False,Melton,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-70-D-MELTON-BRYANT,ALPERSON-MELTON-BRYANT,2002,house,70,D,"Melton, Bryant",0,1,False,False,Bryant Melton,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-57-D-MERIKA-COLEMAN,ALPERSON-MERIKA-COLEMAN,2006,house,57,D,MERIKA COLEMAN,0,1,False,False,MERIKA COLEMAN,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-76-R-MERREN,ALPERSON-MERREN,1994,house,76,R,Merren,0,0,False,False,R. Todd Merren,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-86-D-MERRITT-CAROTHERS,ALPERSON-MERRITT-CAROTHERS,2010,house,86,D,MERRITT CAROTHERS,0,0,False,False,MERRITT CAROTHERS,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-80-R-MERVIN-DUDLEY,ALPERSON-MERVIN-DUDLEY,2010,house,80,R,MERVIN DUDLEY,0,0,False,False,Mervin Dudley,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-29-D-MICHAEL-J-GLADDEN,ALPERSON-MICHAEL-J-GLADDEN,2014,house,29,D,Michael J. Gladden,1,0,False,True,Michael J. Gladden,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-83-R-MICHAEL-J-HOLDEN-II,ALPERSON-MICHAEL-J-HOLDEN-II,2018,house,83,R,Michael J Holden II,0,0,False,False,Michael J Holden II,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-7-R-MICHAEL-ROBINSON,ALPERSON-MICHAEL-ROBINSON,2006,house,7,R,MICHAEL ROBINSON,0,0,False,False,MICHAEL ROBINSON,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-25-D-MIKE-CHAPPELL,ALPERSON-MIKE-CHAPPELL,2006,senate,25,D,MIKE CHAPPELL,0,0,False,False,MIKE CHAPPELL,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-25-D-MILES-PAM,ALPERSON-MILES-PAM,2002,house,25,D,"Miles, Pam",0,0,False,False,Pam Miles,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-20-D-MILLER-JEFF,ALPERSON-MILLER-JEFF,2002,house,20,D,"Miller, Jeff",0,0,False,False,"Miller, Jeff",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-17-D-MILLICAN-MIKE,ALPERSON-MILLICAN-MIKE,2002,house,17,D,"Millican, Mike",0,1,False,False,"Millican, Mike",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-55-D-MINNIFIELD,ALPERSON-MINNIFIELD,1994,house,55,D,Minnifield,0,1,False,False,Warren Minnifield,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-30-D-MITCHELL,ALPERSON-MITCHELL,1994,senate,30,D,Mitchell,0,1,False,False,Mitchell,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-103-D-MITCHELL-JOSEPH-C,ALPERSON-MITCHELL-JOSEPH-C,2002,house,103,D,"Mitchell, Joseph C.",0,1,False,False,"Mitchell, Joseph C.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-30-D-MITCHELL-WALKING-WENDELL,ALPERSON-MITCHELL-WALKING-WENDELL,2002,senate,30,D,"Mitchell, ""Walking"" Wendell",0,1,False,False,"Mitchell, ""Walking"" Wendell",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-9-D-MITCHEM-HINTON,ALPERSON-MITCHEM-HINTON,2002,senate,9,D,"Mitchem, Hinton",0,0,False,False,"Mitchem, Hinton",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-32-R-MONTGOMERY,ALPERSON-MONTGOMERY,1994,house,32,R,Montgomery,0,0,False,False,Montgomery,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-91-R-MOORE,ALPERSON-MOORE,1998,house,91,R,Moore,0,0,False,False,W. Garreth Moore,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-17-D-MOORE-CAROLINE-B,ALPERSON-MOORE-CAROLINE-B,2002,senate,17,D,"Moore, Caroline B.",0,0,False,False,"Moore, Caroline B.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-59-D-MOORE-MARY,ALPERSON-MOORE-MARY,2002,house,59,D,"Moore, Mary",0,1,False,False,"Moore, Mary",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-12-D-MORRISON,ALPERSON-MORRISON,1994,house,12,D,Morrison,0,1,False,False,Neal Morrison,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-12-D-MORRISON,ALPERSON-MORRISON,1998,house,12,D,Morrison,0,1,True,True,Neal Morrison,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-12-D-MORRISON-NEAL,ALPERSON-MORRISON-NEAL,2002,house,12,D,"Morrison, Neal",0,1,False,False,"Morrison, Neal",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-18-D-MORROW,ALPERSON-MORROW,1994,house,18,D,Morrow,0,1,False,False,Morrow,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-18-D-MORROW,ALPERSON-MORROW,1998,senate,18,D,Morrow,0,1,False,False,Morrow,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-18-D-MORROW-JOHNNY-MACK,ALPERSON-MORROW-JOHNNY-MACK,2002,house,18,D,"Morrow, Johnny Mack",0,1,False,False,"Morrow, Johnny Mack",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-45-D-MORTON,ALPERSON-MORTON,1994,house,45,D,Morton,0,1,False,False,Morton,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-55-R-MORTON,ALPERSON-MORTON,1998,house,55,R,Morton,0,0,True,True,Morton,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-45-R-MORTON-ALBERT,ALPERSON-MORTON-ALBERT,2002,house,45,R,"Morton, Albert",0,1,False,False,"Morton, Albert",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-23-R-MOTES-RICHARD,ALPERSON-MOTES-RICHARD,2002,senate,23,R,"Motes, Richard",0,0,False,False,"Motes, Richard",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-51-D-MULLINS,ALPERSON-MULLINS,1998,house,51,D,Mullins,0,0,False,False,Mullins,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-27-D-MURPHREE,ALPERSON-MURPHREE,1994,house,27,D,Murphree,0,1,False,False,Jim Murphree,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-27-D-MURPHREE,ALPERSON-MURPHREE,1998,house,27,D,Murphree,0,0,True,True,Jim Murphree,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-34-R-MYERS,ALPERSON-MYERS,1994,senate,34,R,Myers,0,1,False,False,Myers,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-34-R-MYERS-HAP,ALPERSON-MYERS-HAP,2002,senate,34,R,"Myers, Hap",0,1,False,False,"Myers, Hap",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-senate-27-D-NANCY-CARLTON-BENDINGER,ALPERSON-NANCY-CARLTON-BENDINGER,2018,senate,27,D,Nancy Carlton Bendinger,0,0,False,False,Nancy Bendinger,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-12-D-NEAL-MORRISON,ALPERSON-NEAL-MORRISON,2006,house,12,D,NEAL MORRISON,0,1,False,False,NEAL MORRISON,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-8-R-NEW,ALPERSON-NEW,1994,house,8,R,New,0,0,False,False,New,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-8-R-NEW-CLAY-H,ALPERSON-NEW-CLAY-H,2002,house,8,R,"New, Clay H.",0,0,False,False,Clay H. New,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-90-D-NEWTON,ALPERSON-NEWTON,1994,house,90,D,Newton,0,1,False,False,Newton,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-90-D-NEWTON-CHARLES,ALPERSON-NEWTON-CHARLES,2002,house,90,D,"Newton, Charles",0,1,False,False,"Newton, Charles",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-53-D-NEWTON-DEMETRIUS-C,ALPERSON-NEWTON-DEMETRIUS-C,2002,house,53,D,"Newton, Demetrius C.",0,1,False,False,"Newton, Demetrius C.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-65-R-NICK-WILLIAMS,ALPERSON-NICK-WILLIAMS,2006,house,65,R,NICK WILLIAMS,0,0,False,False,NICK WILLIAMS,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-36-D-NICKI-ARNOLD-SWINDLE,ALPERSON-NICKI-ARNOLD-SWINDLE,2018,house,36,D,Nicki Arnold-Swindle,0,0,False,False,Nicki Arnold-Swindle,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-28-R-O-BARR,ALPERSON-O-BARR,1994,house,28,R,O'Barr,0,0,False,False,"Billy ""Bill"" O'Barr",manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-11-R-ODEN-JEREMY-H,ALPERSON-ODEN-JEREMY-H,2002,house,11,R,"Oden, Jeremy H.",0,1,False,False,"Oden, Jeremy H.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-74-D-OTT-RUTH-MITCHELL,ALPERSON-OTT-RUTH-MITCHELL,2002,house,74,D,"Ott, Ruth Mitchell",0,0,False,False,"Ott, Ruth Mitchell",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-65-R-OVERTON,ALPERSON-OVERTON,1998,house,65,R,Overton,0,0,False,False,Overton,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-45-R-OWEN-DRAKE,ALPERSON-OWEN-DRAKE,2006,house,45,R,OWEN DRAKE,0,1,False,False,Owen Drake,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-14-D-OWENS,ALPERSON-OWENS,1994,senate,14,D,Owens,0,0,False,False,Owens,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-102-D-PACE,ALPERSON-PACE,1998,house,102,D,Pace,0,0,False,False,Sandra Pace,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-29-D-PALMER,ALPERSON-PALMER,1998,senate,29,D,Palmer,0,0,False,False,Mac Palmer,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-40-D-PAMELA-JEAN-HOWARD,ALPERSON-PAMELA-JEAN-HOWARD,2018,house,40,D,Pamela Jean Howard,0,0,False,False,Pamela Jean Howard,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-4-R-PAPUCCI,ALPERSON-PAPUCCI,1994,house,4,R,Papucci,0,1,False,False,Nelson Papucci,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-4-R-PAPUCCI,ALPERSON-PAPUCCI,1998,house,4,R,Papucci,0,0,True,True,Nelson Papucci,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-9-D-PARKER,ALPERSON-PARKER,1994,house,9,D,Parker,0,1,False,False,Parker,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-63-D-PARKER,ALPERSON-PARKER,1994,house,63,D,Parker,0,1,False,False,Parker,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-63-R-PARKER,ALPERSON-PARKER,1998,house,63,R,Parker,0,1,True,True,Tim Parker,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-7-D-PARKER-GRIFFITH,ALPERSON-PARKER-GRIFFITH,2006,senate,7,D,PARKER GRIFFITH,0,1,False,False,PARKER GRIFFITH,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-42-R-PARNELL,ALPERSON-PARNELL,1998,house,42,R,Parnell,0,0,False,False,James Parnell,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-22-D-PAT-LINDSEY,ALPERSON-PAT-LINDSEY,2006,senate,22,D,PAT LINDSEY,0,0,False,False,PAT LINDSEY,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-45-D-PAT-SEWELL,ALPERSON-PAT-SEWELL,2006,house,45,D,PAT SEWELL,0,0,False,False,PAT SEWELL,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-38-D-PATTERSON-ARTHUR-FRANK-JR,ALPERSON-PATTERSON-ARTHUR-FRANK-JR,2002,house,38,D,"Patterson, Arthur Frank, Jr.",0,0,False,False,"Patterson, Arthur Frank, Jr.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-81-R-PATTERSON-BENJIE,ALPERSON-PATTERSON-BENJIE,2002,house,81,R,"Patterson, Benjie",0,0,False,False,"Patterson, Benjie",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-26-R-PATTERSON-JEFFREY,ALPERSON-PATTERSON-JEFFREY,2002,house,26,R,"Patterson, Jeffrey",0,0,False,False,"Patterson, Jeffrey",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-44-D-PAYNE,ALPERSON-PAYNE,1994,house,44,D,Payne,0,1,False,False,Payne,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-44-R-PAYNE-ARTHUR,ALPERSON-PAYNE-ARTHUR,2002,house,44,R,"Payne, Arthur",0,1,False,False,"Payne, Arthur",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-54-R-PEARSON,ALPERSON-PEARSON,1994,house,54,R,Pearson,0,0,False,False,Pearson,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-27-R-PEGGY-MARTIN,ALPERSON-PEGGY-MARTIN,2006,senate,27,R,PEGGY MARTIN,0,0,False,False,PEGGY MARTIN,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-28-D-PENN-MYRON-C,ALPERSON-PENN-MYRON-C,2002,senate,28,D,"Penn, Myron C.",0,1,False,False,"Penn, Myron C.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-94-D-PENRY,ALPERSON-PENRY,1994,house,94,D,Penry,0,1,False,False,Penry,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-54-D-PERDUE,ALPERSON-PERDUE,1994,house,54,D,Perdue,0,1,False,False,George Perdue,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-54-D-PERDUE,ALPERSON-PERDUE,1998,house,54,D,Perdue,0,1,True,True,George Perdue,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-54-D-PERDUE-GEORGE,ALPERSON-PERDUE-GEORGE,2002,house,54,D,"Perdue, George",0,1,False,False,"Perdue, George",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-37-R-PETE-WARD,ALPERSON-PETE-WARD,2006,house,37,R,PETE WARD,0,0,False,False,PETE WARD,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-51-D-PETELOS,ALPERSON-PETELOS,1994,house,51,D,Petelos,0,1,False,False,Petelos,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
