act_id,act_year,act_number,act_citation,measure_type,measure_number,origin_chamber,title,approval_label,approval_date_raw,source_volume_year,source_file,ordinal_in_volume,ocr_block_characters,act_key,source_observations,distinct_measure_types,distinct_measure_numbers,identity_conflict,is_canonical_observation
ALACT-C86F6A83E9EDC39E,1986,727,86-727,SJR,83.0,S,"COMMENDING THE DEMOPOLIS ACADEMY “GENER¬ ALS,” PRIVATE SCHOOL AA STATE BASEBALL CHAM¬ PIONSHIP TEAM",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,99,1462,1986-727,1,1,1,False,True
ALACT-04A6033C9CED5246,1986,728,86-728,SJR,87.0,S,"MOURNING THE DEATH OF E. M. “MAC” McKINNEY OF MONTGOMERY, ALABAMA",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,100,2332,1986-728,1,1,1,False,True
ALACT-99CE20A02E26F633,1986,729,86-729,SJR,92.0,S,"NAMING THE BRIDGE ON U. S. HIGHWAY 280 AT CHILD ERSBURG IN TALLADEGA COUNTY, ALABAMA, THE “JOHN TEAGUE BRIDGE.”",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,101,2507,1986-729,1,1,1,False,True
ALACT-1FD8B486A3F6B5BF,1986,730,86-730,SJR,95.0,S,URGING THE DEPARTMENT OF PUBLIC SAFETY TO COMPUTERIZE CERTAIN ORGAN DONOR DESIGNATED DRIVER’S LICENSE RECORDS,Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,102,1690,1986-730,1,1,1,False,True
ALACT-9AE052D68B77C1AE,1986,731,86-731,SJR,96.0,S,COMMENDING THE UNIVERSITY OF MONTEVALLO FOR ESTABLISHING THE FIRST EMINENT SCHOLAR’S CHAIR UNDER ACT 85-759 AND FOR BEING THE STATE’S PUBLIC LIBERAL ARTS UNIVERSITY,Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,103,1882,1986-731,1,1,1,False,True
ALACT-528D73967C4A4299,1986,732,86-732,SJR,98.0,S,COMMENDING MRS. BRENDA HOLMES AND HER HUS¬ BAND SENATOR DONALD HOLMES ON THEIR 25TH WED¬ DING ANNIVERSARY,Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,104,1377,1986-732,1,1,1,False,True
ALACT-884D11534F17FA7C,1986,733,86-733,SJR,103.0,S,"DESIGNATING THE ORGANIZATION KNOWN AS THE BALDWIN COUNTY BLUE GRASS HALL OF FAME IN STA¬ PLETON, ALABAMA, AS THE OFFICIAL BALDWIN COUNTY BLUE GRASS HALL OF FAME",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,105,702,1986-733,1,1,1,False,True
ALACT-CA8849D2BE28D98C,1986,734,86-734,SJR,6.0,S,"COMMENDING ANGELA CALLAHAN, “MISS ALABAMA.”",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,106,3124,1986-734,1,1,1,False,True
ALACT-4EB9BE9D287F2455,1986,735,86-735,SJR,7.0,S,"COMMENDING BUSH HOG IMPLEMENTS ON THE OC¬ CASION OF ITS 32ND ANNUAL SALES MEETING IN MONT¬ GOMERY, ALABAMA",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,107,2460,1986-735,1,1,1,False,True
ALACT-DD6EFA09F5563C6E,1986,736,86-736,SJR,9.0,S,COMMENDING THE HONORABLE WILEY P. HENDER¬ SON UPON HIS RETIREMENT AS DISTRICT ATTORNEY FOR THE 21ST JUDICIAL CIRCUIT,Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,108,1688,1986-736,1,1,1,False,True
ALACT-166CBB9F49BF46C9,1986,737,86-737,SJR,12.0,S,COMMENDING MONTGOMERY’S ST. MARGARET’S HOS¬ PITAL AND EXPRESSING THE LEGISLATURE’S APPRECI¬ ATION TO ITS ADMINISTRATORS AND STAFF,Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,109,2006,1986-737,1,1,1,False,True
ALACT-4FA6C223AEA23658,1986,738,86-738,SJR,16.0,S,THANKING MRS. NANCY FORRESTER OF THE LEGIS¬ LATIVE REFERENCE SERVICE FOR HER OUTSTANDING SERVICE TO THE LEGISLATURE,Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,110,1317,1986-738,1,1,1,False,True
ALACT-9113F3833B58FDEC,1986,739,86-739,SJR,30.0,S,"DECLARING OCTOBER 15, 1986, “WHITE CANE SAFETY DAY” IN ALABAMA",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,111,2398,1986-739,1,1,1,False,True
ALACT-DEDD2BA02852592F,1986,740,86-740,SJR,31.0,S,"URGING THE STATE OF ALABAMA HIGHWAY DEPART¬ MENT, BUREAU OF STATE PLANNING, DIVISION OF SUR¬ VEYING AND MAPPING, TO INCLUDE THE HUBBERTVILLE COMMUNITY IN FAYETTE COUNTY, ALABAMA, ON ALL",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,112,3319,1986-740,1,1,1,False,True
ALACT-541BA7DB57B65547,1986,742,86-742,SJR,33.0,S,"COMMENDING DONNIE VANDIVER, RUSSELLVILLE,",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,113,1999,1986-742,1,1,1,False,True
ALACT-708AA44746BB5B0B,1986,743,86-743,SJR,50.0,S,PROVIDING FOR THE PLACEMENT OF A MARKER OR SIGN ON U. S. HIGHWAY 80 DESIGNATING THE PLACE WHERE MRS. VIOLA LIUZZO WAS KILLED,Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,114,1094,1986-743,1,1,1,False,True
ALACT-008D29EA779814CE,1986,744,86-744,SJR,54.0,S,"MOURNING THE DEATH OF JANE L. KATZ, MONTGOM¬ ERY, ALABAMA",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,115,2803,1986-744,1,1,1,False,True
ALACT-9573BE29F5A0611C,1986,745,86-745,SJR,59.0,S,"COMMENDING THE SWEET WATER, ALABAMA, HIGH SCHOOL “BULLDOGS”, STATE 1-A CHAMPIONS",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,116,5443,1986-745,1,1,1,False,True
ALACT-E6B9336A0C40C64B,1986,748,86-748,SJR,63.0,S,"COMMENDING JAMES H. PARSONS OF FLORENCE, ALA¬",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,117,1735,1986-748,1,1,1,False,True
ALACT-8B66F5AC344FAAA7,1986,749,86-749,SJR,62.0,S,WISHING JOHN TAYLOR HARPER A JOYOUS WELCOME HOME AND EXPRESSING GRATITUDE FOR HIS SAFE RE¬,Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,118,1763,1986-749,1,1,1,False,True
ALACT-731EE838F6EF52C1,1986,750,86-750,SJR,70.0,S,COMMENDING MS. MARIE BUCHANAN UPON HER RE¬ TIREMENT FROM THE HUNTSVILLE BOARD OF REALTORS,Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,119,1591,1986-750,1,1,1,False,True
ALACT-49CDA19574262C21,1986,751,86-751,SJR,71.0,S,"MOURNING THE DEATH OF CHARLES RENTZ, FORMER MARENGO COUNTY CIRCUIT CLERK",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,120,1714,1986-751,1,1,1,False,True
ALACT-43E60F37BAE439B9,1986,752,86-752,SJR,72.0,S,"COMMENDING THE DEMOPOLIS HIGH SCHOOL “TI¬ GERS,” STATE CLASS 5A BASEBALL CHAMPIONS",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,121,1799,1986-752,1,1,1,False,True
ALACT-7A6F85B6C97AFFC1,1986,753,86-753,SJR,8.0,S,"SION 1983 (ACTS, REGULAR SESSION 1983, P. 1306), RELAT¬ ING TO THE ALABAMA OIL AND GAS STUDY COMMITTEE, SO AS TO PROVIDE FURTHER FOR THE MEMBERSHIP AND",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,122,3373,1986-753,1,1,1,False,True
ALACT-BEF6DC927A7C4267,1986,754,86-754,SJR,94.0,S,CLARIFYING AND EXPRESSING LEGISLATIVE INTENT WITH REGARD TO SENATE BILL 96 (OR HOUSE BILL 124),Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,123,1547,1986-754,1,1,1,False,True
ALACT-8A7006CB06932C6D,1986,755,86-755,SJR,34.0,S,"NAMING PORTIONS OF COUNTY ROADS 21, 85 AND 80, IN FAYETTE COUNTY, ALABAMA, THE “MARVIN PRICE BOY SCOUT ROAD.”",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,124,1666,1986-755,1,1,1,False,True
ALACT-044A57A808E9F991,1986,756,86-756,HJR,105.0,H,COMMENDING THE BAY MINETTE WATER SYSTEM PERSONNEL FOR OUTSTANDING ACHIEVEMENT,Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,125,1517,1986-756,1,1,1,False,True
ALACT-13B263C7BC999919,1986,757,86-757,HJR,110.0,H,CONGRATULATING MR. AND MRS. HENRY M. BEAN ON THE OCCASION OF THEIR 71ST WEDDING ANNIVERSARY,Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,126,1611,1986-757,1,1,1,False,True
ALACT-8334CFA785C84A0B,1986,758,86-758,HJR,44.0,H,"REGULAR SESSION, 1984, INTENT EXPRESSED",Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,127,1302,1986-758,1,1,1,False,True
ALACT-01E56CE7CB6557DD,1986,759,86-759,H,116.0,H,EXPRESSING APPRECIATION FOR THE UNPARAL¬ LELED GENEROSITY OF A NATIONWIDE RESPONSE TO THE DROUGHT CRISIS IN THE STATE OF ALABAMA,Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,128,2656,1986-759,1,1,1,False,True
ALACT-614EFD1BA6379DD9,1986,760,86-760,HJR,47.0,H,COMMENDING MONTGOMERY’S ST. MARGARET’S HOS¬ PITAL AND EXPRESSING THE LEGISLATURE’S APPRECI¬ ATION TO ITS ADMINISTRATORS AND STAFF,Approved,"October 2, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_special/1986_special_djvu.txt,129,71603,1986-760,1,1,1,False,True
ALACT-18BA050D04F795E7,1986,1,86-1,HJR,2.0,H,COMMITTEE APPOINTED TO NOTIFY GOVERNOR LEG¬ ISLATURE IS IN SESSION,Approved,"January 21, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,1,563,1986-1,1,1,1,False,True
ALACT-460ED31ED485D17A,1986,2,86-2,HJR,4.0,H,RELATIVE TO MEETINGS DAYS,Approved,"January 21, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,2,343,1986-2,1,1,1,False,True
ALACT-2E799206EF0687EC,1986,3,86-3,HJR,3.0,H,,Approved,"January 21, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,3,870,1986-3,1,1,1,False,True
ALACT-E822E3B4549C2BBF,1986,4,86-4,HJR,6.0,H,CONGRATULATING MR. AND MRS. JESSE CLYDE JACK SON ON THE OCCASION OF THEIR 50TH WEDDING ANNI¬,Approved,"January 21, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,4,2279,1986-4,1,1,1,False,True
ALACT-6EB7CCB34CBA4117,1986,5,86-5,HJR,84.0,H,"NAMING THE NATIONAL GUARD ARMORY IN OXFORD, ALABAMA, THE “AUBREY G. HICKS ARMORY.”",Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,5,1835,1986-5,1,1,1,False,True
ALACT-BBA1E9F18B237E8D,1986,6,86-6,HJR,38.0,H,"MOURNING THE DEATH OF EUGENE E. DUTTON OF HOLLYWOOD, ALABAMA",Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,6,1946,1986-6,1,1,1,False,True
ALACT-725D574191C08177,1986,7,86-7,HJR,37.0,H,INVITING THE HONORABLE DAVID E. NETHING TO ADDRESS A JOINT SESSION OF THE ALABAMA LEGISLA¬,Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,7,2331,1986-7,1,1,1,False,True
ALACT-599CB97CAAC3C8A7,1986,8,86-8,HJR,28.0,H,"COMMENDING THE CLASS OF 1934, THOMAS GOODE JONES SCHOOT. OF LAW",Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,8,3603,1986-8,1,1,1,False,True
ALACT-11AC99C05759D2FD,1986,9,86-9,HJR,25.0,H,,Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,9,316,1986-9,1,1,1,False,True
ALACT-DA035E6CA892E1C8,1986,10,86-10,HJR,17.0,H,"COMMENDING RETIRED POLICE CHIEF, ROBERT LOVE, OF PLEASANT GROVE, ALABAMA",Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,10,1762,1986-10,1,1,1,False,True
ALACT-7313E4D3D15F8F72,1986,11,86-11,HJR,16.0,H,"CONGRATULATING MR. AND MRS. C. T. PENNY OF BIR¬ MINGHAM, ALABAMA, ON THE OCCASION OF THEIR 50TH WEDDING ANNIVERSARY",Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,11,1952,1986-11,1,1,1,False,True
ALACT-9830531FE98853EA,1986,12,86-12,SJR,40.0,S,COMMENDING AUBURN UNIVERSITY’S BO JACKSON AS THE RECIPIENT OF THE 1985 HEISMAN TROPHY,Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,12,2177,1986-12,1,1,1,False,True
ALACT-6A54D911D65CE7AE,1986,13,86-13,SJR,39.0,S,"MOURNING THE DEATH OF FORMER STATE REPRE¬ SENTATIVE BROOKS HINES OF BREWTON, ALABAMA",Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,13,2271,1986-13,1,1,1,False,True
ALACT-C6EDE840B77F9E16,1986,14,86-14,SJR,37.0,S,"COMMENDING MISS EMMA MANNING, MONTGOMERY, ALABAMA, ON THE OCCASION OF HER 80TH BIRTHDAY",Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,14,2087,1986-14,1,1,1,False,True
ALACT-C4DE5595326ACD49,1986,15,86-15,SJR,26.0,S,"COMMENDING ARTHUR H. BAUGH OF ALBERTVILLE, ALABAMA, ON HIS DISTINGUISHED CAREER IN PUBLIC EDUCATION",Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,15,2010,1986-15,1,1,1,False,True
ALACT-DE1068F6A0D6812C,1986,16,86-16,SJR,24.0,S,RECOGNIZING THE KIMBERLY CLARK CORPORATION AND ITS CHILDERSBURG PLANT FOR SIGNIFICANT CON¬ TRIBUTIONS TO THE COMMUNITY AND THE ENTIRE STATE OF ALABAMA,Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,16,1660,1986-16,1,1,1,False,True
ALACT-C131441FEB9ED824,1986,17,86-17,SJR,22.0,S,"COMMENDING KATHRYN TUCKER WINDHAM OF SELMA, ALABAMA, RECIPIENT OF THE 1985 “LIVING FOR AMERICA” AWARD",Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,17,2042,1986-17,1,1,1,False,True
ALACT-A1D884A8C491B0FD,1986,18,86-18,SJR,21.0,S,"COMMENDING THE EDGEWOOD JUNIOR GARDENERS OF EDGEWOOD ELEMENTARY SCHOOL, SELMA, ALABAMA",Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,18,2433,1986-18,1,1,1,False,True
ALACT-7C876E65A2B8B121,1986,19,86-19,SJR,18.0,S,"NAMING THE ALABAMA SHAKESPEARE FESTIVAL THEATRE, IN MONTGOMERY, ALABAMA, ‘THE CAROLYN BLOUNT THEATRE.”",Approved,"January 30, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,19,1683,1986-19,1,1,1,False,True
ALACT-D87ABDE2827D9B74,1986,20,86-20,SJR,70.0,S,WELCOMING THE USS ALABAMA AND ITS CREWS TO THE PORT OF MOBILE AND THE STATE OF ALABAMA,Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,20,1806,1986-20,1,1,1,False,True
ALACT-7FCFB32BC7C74A0B,1986,21,86-21,H,34.0,H,,Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,21,3250,1986-21,1,1,1,False,True
ALACT-4ECEAB4AB2881080,1986,22,86-22,H,201.0,H,,Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,22,2392,1986-22,1,1,1,False,True
ALACT-F4471710F739A73B,1986,23,86-23,H,239.0,H,,Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,23,718,1986-23,1,1,1,False,True
ALACT-EAC4E86EDDFDA9AC,1986,24,86-24,HJR,40.0,H,"MOURNING THE DEATH OF JOHN R. SPARKS OF CULL¬ MAN COUNTY, ALABAMA",Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,24,2915,1986-24,1,1,1,False,True
ALACT-FF80B7396319AC24,1986,25,86-25,HJR,42.0,H,COMMENDING CULLMAN HIGH SCHOOL ON ITS OUT¬ STANDING 1985 FOOTBALL SEASON,Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,25,2840,1986-25,1,1,1,False,True
ALACT-A3627474541E38FE,1986,26,86-26,,,,"CONGRATULATING HANCEVILLE HIGH SCHOOL, 1985 4A AREA 13 FOOTBALL CHAMPIONS",Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,26,1808,1986-26,1,0,0,False,True
ALACT-0A67451AF705BF89,1986,27,86-27,HJR,46.0,H,"COMMENDING WILLIAM HUGH SHELTON OF CULL¬ MAN, ALABAMA, FOR OUTSTANDING ACHIEVEMENT",Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,27,1681,1986-27,1,1,1,False,True
ALACT-7AD0EDEE71A2166F,1986,28,86-28,HJR,48.0,H,COMMENDING DR. IRA L. MYERS FOR DISTINGUISHED SERVICE TO THE STATE OF ALABAMA,Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,28,4638,1986-28,1,1,1,False,True
ALACT-C4F62A5E24DC89E6,1986,30,86-30,HJR,52.0,H,COMMENDING THE GOOD HOPE HIGH SCHOOL VOL¬ LEYBALL ‘‘A” TEAM,Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,29,1474,1986-30,1,1,1,False,True
ALACT-F002E51F1EAA7D32,1986,31,86-31,HJR,54.0,H,COMMENDING WEST POINT HIGH SCHOOL ON ITS OUTSTANDING 1985 FOOTBALL SEASON,Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,30,2153,1986-31,1,1,1,False,True
ALACT-10F48BEA6E689DE5,1986,32,86-32,HJR,66.0,H,COMMENDING BOBBYE M. BONHAM FOR HER LONG AND ABLE SERVICE IN THE FIELD OF PUBLIC EDUCATION AND WISHING HER A HAPPY RETIREMENT,Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,31,2724,1986-32,1,1,1,False,True
ALACT-AFE223B41A653D9D,1986,33,86-33,HJR,68.0,H,"COMMENDING WILLIAM C. MORRIS OF MOBILE, RE¬ NOWNED ARTIST AND COMMUNITY LEADER",Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,32,1814,1986-33,1,1,1,False,True
ALACT-D51F21306ABFD257,1986,34,86-34,HJR,69.0,H,"COMMENDING MARGARET SOLBERGER OF MOBILE, ALABAMA, FOR OUTSTANDING COMMUNITY SERVICE",Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,33,1684,1986-34,1,1,1,False,True
ALACT-C22F4CB6D13737C6,1986,35,86-35,HJR,70.0,H,"COMMENDING KATHRYN TUCKER WINDHAM OF SELMA, ALABAMA, RECIPIENT OF THE 1985 “LIVING FOR AMERICA” AWARD",Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,34,2038,1986-35,1,1,1,False,True
ALACT-F0B672DED271FB15,1986,36,86-36,HJR,71.0,H,"COMMENDING THE EDGEWOOD JUNIOR GARDENERS OF EDGEWOOD ELEMENTARY SCHOOL, SELMA, ALABAMA",Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,35,2426,1986-36,1,1,1,False,True
ALACT-1C4C30DC09A08A86,1986,37,86-37,HJR,72.0,H,"COMMENDING THE SAND ROCK HIGH SCHOOL WILD¬ CATS, STATE lA FOOTBALL CHAMPIONS FOR 1985",Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,36,2051,1986-37,1,1,1,False,True
ALACT-92175C24BDEF081F,1986,38,86-38,HJR,73.0,H,"CONGRATULATING BARRY S. COCHRAN, EXECUTIVE DIRECTOR OF BAPTIST MEDICAL CENTER CHEROKEE",Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,37,1528,1986-38,1,1,1,False,True
ALACT-08CFC862A3D67C56,1986,39,86-39,HJR,81.0,H,"COMMENDING CAROLYN VEASY OF GADSDEN, ALA¬ BAMA, MISS ALABAMA STATE UNIVERSITY 1984-85",Approved,"February 10, 1986",1986,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1986_v1/1986_v1_djvu.txt,38,1311,1986-39,1,1,1,False,True
