canonical_rollcall_id,unit_id,id,decision,primitive_axis,policy_pole,confidence,rationale,terminal_status,authority
LS-1432781,074FC00576F9D90E,074FC00576F9D90E,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1435009,6563CDC67F375084,6563CDC67F375084,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1436555,4148187F6545A69E,4148187F6545A69E,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1436710,E5EBF81525563DE2,E5EBF81525563DE2,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1436761,659F601DFA39D473,659F601DFA39D473,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1440218,FE8DFE516924FB6B,FE8DFE516924FB6B,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1441221,FE8DFE516924FB6B,FE8DFE516924FB6B,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1488742,807D4C800950AEBF,807D4C800950AEBF,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1498697,B0C1A8269C43E7F8,B0C1A8269C43E7F8,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1499412,34D20F83330A8866,34D20F83330A8866,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1505454,1665E8C7F3EFFC98,1665E8C7F3EFFC98,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1520045,B556A8E4BA44A509,B556A8E4BA44A509,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1520063,582CB9139027AA76,582CB9139027AA76,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1520535,8AEAFB263D3D9BED,8AEAFB263D3D9BED,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1533361,8AEAFB263D3D9BED,8AEAFB263D3D9BED,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1540587,807D4C800950AEBF,807D4C800950AEBF,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1542973,85107E984F4D658B,85107E984F4D658B,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1543078,F24D126F1D8D6565,F24D126F1D8D6565,exclude,,,high,record does not establish that Yea supports final bill policy,excluded_motion_relationship_insufficient,codex_terminal_rule
LS-1543080,F24D126F1D8D6565,F24D126F1D8D6565,exclude,,,high,record does not establish that Yea supports final bill policy,excluded_motion_relationship_insufficient,codex_terminal_rule
LS-1543641,8CF3618315773DD0,8CF3618315773DD0,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1543695,8B389FB21E04AFBD,8B389FB21E04AFBD,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1544580,00353A330245BAF7,00353A330245BAF7,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1548567,1665E8C7F3EFFC98,1665E8C7F3EFFC98,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1548575,4B1D0B1B52A13B40,4B1D0B1B52A13B40,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1556554,FDAB745E3C0FFE9A,FDAB745E3C0FFE9A,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1556873,58B3517D28E0760D,58B3517D28E0760D,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1557173,582CB9139027AA76,582CB9139027AA76,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1560381,AB3D55AF028017C2,AB3D55AF028017C2,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1563521,807D4C800950AEBF,807D4C800950AEBF,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1566707,B556A8E4BA44A509,B556A8E4BA44A509,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1566770,34D20F83330A8866,34D20F83330A8866,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1568041,8B389FB21E04AFBD,8B389FB21E04AFBD,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1568080,85107E984F4D658B,85107E984F4D658B,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1614642,198B97B724939303,198B97B724939303,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1615994,90D112001DF52F20,90D112001DF52F20,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1622099,09E7679D11E0BC35,09E7679D11E0BC35,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1628084,3D00BF2629E5E02D,3D00BF2629E5E02D,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1628158,D68424FD5D9EA2E3,D68424FD5D9EA2E3,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1628938,69F4BDBFCDA43EFD,69F4BDBFCDA43EFD,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1635896,291CDD555386DA48,291CDD555386DA48,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1642545,40C9C0A1C61C5BC9,40C9C0A1C61C5BC9,map,tax_burden,decrease,high,Creates a sales-tax holiday that reduces taxes on specified purchases during a defined period.,mapped_v3_policy_pole,openai_gpt-5.6-luna_structured_then_schema_validated
LS-1642546,4416DBA87C0D4794,4416DBA87C0D4794,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1645060,09E7679D11E0BC35,09E7679D11E0BC35,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1646427,D68424FD5D9EA2E3,D68424FD5D9EA2E3,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1650622,B0690B4B86B43615,B0690B4B86B43615,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1650901,5A09302A911F7FA8,5A09302A911F7FA8,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1651246,C0E1F56B65BDF2BE,C0E1F56B65BDF2BE,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1651473,3D25F71829E4754B,3D25F71829E4754B,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1651626,833A0D4151663B63,833A0D4151663B63,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1651995,C7117B8E897519E8,C7117B8E897519E8,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1658457,F1C16A2287CDD014,F1C16A2287CDD014,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1659684,471B703821646248,471B703821646248,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1676146,4FA94C07C0592A17,4FA94C07C0592A17,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1677844,3D00BF2629E5E02D,3D00BF2629E5E02D,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1677904,C7117B8E897519E8,C7117B8E897519E8,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1678000,291CDD555386DA48,291CDD555386DA48,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-1678378,3D00BF2629E5E02D,3D00BF2629E5E02D,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-025267836AA6206E,8CC8A5CEDBBBF9FA,8CC8A5CEDBBBF9FA,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-08FE1A9F832DD05B,A8013FA7CC3B86BB,A8013FA7CC3B86BB,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-0990A705D342D959,20CCBF6294478960,20CCBF6294478960,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-0D90B3178080BC1E,3DC0F4310CCEAE20,3DC0F4310CCEAE20,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-10C8205D276BEF81,A83A8687291AFC84,A83A8687291AFC84,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-10F5DAAEB820269E,69152577DB0AD802,69152577DB0AD802,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-168D0B4E5210514A,B76BE8C9F1E9E30A,B76BE8C9F1E9E30A,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-19970AA3EBCD6082,CF111CB6BD8AAB1C,CF111CB6BD8AAB1C,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-1A82A2EC07E8BEFC,6DDD224A01CF3E5F,6DDD224A01CF3E5F,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-1A852DCE61408012,ACA187EBC67BC377,ACA187EBC67BC377,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
JRC-21A0334C90A50FE9,AE90BDDE56625206,AE90BDDE56625206,exclude,,,high,record does not establish that Yea supports final bill policy,excluded_motion_relationship_insufficient,codex_terminal_rule
JRC-26A0F00DE3133650,C703832413DF245C,C703832413DF245C,exclude,,,high,record does not establish that Yea supports final bill policy,excluded_motion_relationship_insufficient,codex_terminal_rule
JRC-291E1F330B13ADB6,24399D07CB479BE5,24399D07CB479BE5,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
JRC-2A4583DC62D3E862,591DFC09AE5A182F,591DFC09AE5A182F,exclude,,,high,record does not establish that Yea supports final bill policy,excluded_motion_relationship_insufficient,codex_terminal_rule
JRC-2A8A97BC038ED5E8,5687E8BC768E4724,5687E8BC768E4724,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-2D2F7E3514B34B1A,68583D5C3D89FE24,68583D5C3D89FE24,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-2F51CAD57BD5CF5A,709C856A32C022A7,709C856A32C022A7,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-332130F35703352E,C5B6E062531FE766,C5B6E062531FE766,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
JRC-35B79BFC689FE4BD,E42FF1243100DA82,E42FF1243100DA82,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
