county,precinct,dem_votes,rep_votes,two_party_votes,pres_dem_margin,source_format
Jefferson,5707 GLEN OAKS ELEMENTARY,1393,51,1444,92.93628808864266,standard_xlsx
Jefferson,5708 SAINT MARYS CATH,347,11,358,93.85474860335195,standard_xlsx
Jefferson,5709 MIDFIELD COMM CEN,2193,258,2451,78.94736842105263,standard_xlsx
Jefferson,5711 BRIGHTON SENIOR CIT,1430,21,1451,97.10544452101999,standard_xlsx
Jefferson,5712 1ST BAPT. RSVT.,799,7,806,98.26302729528535,standard_xlsx
Jefferson,5713 BRYANT CHAPEL CHURCH,616,6,622,98.07073954983923,standard_xlsx
Jefferson,5714 MOUNT OLIVE BAPTIST,353,3,356,98.31460674157303,standard_xlsx
Jefferson,5715 WENONAH ELEM SCH,756,3,759,99.2094861660079,standard_xlsx
Jefferson,5716 MT ZION BAPTIST CHUR,1098,11,1109,98.01623083859333,standard_xlsx
Jefferson,5801 GATE CITY ELEM SCH,1065,8,1073,98.50885368126747,standard_xlsx
Jefferson,5802 BARRETT ELEM SCH,1060,37,1097,93.25432999088423,standard_xlsx
Jefferson,5803 NEW RISING STAR,666,21,687,93.88646288209607,standard_xlsx
Jefferson,5804 ROBINSON ELEM,1936,249,2185,77.20823798627002,standard_xlsx
Jefferson,5805 DON HAWKINS PK & REC,1087,576,1663,30.727600721587493,standard_xlsx
Jefferson,5806 GASKINS MID. SCHOOL,1329,353,1682,58.02615933412604,standard_xlsx
Jefferson,"5807 FIRE STATION 29, BHM",1101,9,1110,98.37837837837837,standard_xlsx
Jefferson,5808 SUN VAL ELEM SCH,2069,177,2246,84.2386464826358,standard_xlsx
Jefferson,5809 LM. SMITH MID SCH,2173,425,2598,67.28252501924557,standard_xlsx
Jefferson,5810 LADY OF LDS CHRCH,1442,405,1847,56.14510016242556,standard_xlsx
Jefferson,5901 KETONA NURSING,867,571,1438,20.58414464534075,standard_xlsx
Jefferson,5902 FULTONDALE SR,354,1282,1636,-56.72371638141809,standard_xlsx
Jefferson,5903 HOOPER CITY REC,993,28,1021,94.51518119490696,standard_xlsx
Jefferson,5904 WRIGHTS CHAPEL UMC,1031,3,1034,99.41972920696325,standard_xlsx
Jefferson,5905 N BIRMINGHAM REC CNT,911,11,922,97.61388286334056,standard_xlsx
Jefferson,5906 NORWOOD COMM CNTR,1097,12,1109,97.83588818755636,standard_xlsx
Jefferson,5907 HUDSON MIDDLE SCHOOL,1205,3,1208,99.50331125827815,standard_xlsx
Jefferson,5908 HARRIMAN PARK REC CT,293,2,295,98.64406779661017,standard_xlsx
Jefferson,5909 INGLENOOK ELEM SCH,1347,36,1383,94.7939262472885,standard_xlsx
Jefferson,5910 TARRANT CITY HALL,1181,516,1697,39.18680023571007,standard_xlsx
Jefferson,5912 CALVARY CHRISTIAN CH,656,35,691,89.86975397973951,standard_xlsx
Jefferson,5913 SHEPHERD CENTER EAST,616,57,673,83.06092124814265,standard_xlsx
Jefferson,6001 MAURICE LW COM CT,349,560,909,-23.212321232123212,standard_xlsx
Jefferson,6002 BROOKSIDE CITY HL,148,463,611,-51.55482815057283,standard_xlsx
Jefferson,6003 FULTONDALE FIRST BAP,535,1197,1732,-38.22170900692841,standard_xlsx
Jefferson,"6004 FIRE STATION #1, HIL",1035,231,1266,63.507109004739334,standard_xlsx
Jefferson,6005 FORESTDALE SQU,2630,608,3238,62.445954292773315,standard_xlsx
Jefferson,6006 SANDUSKY COMM PK,500,349,849,17.785630153121318,standard_xlsx
Jefferson,6007 S. HAMPTON SCHOOL,1468,31,1499,95.86390927284856,standard_xlsx
Jefferson,6008 BETHEL BAPT. CHR.,2013,12,2025,98.81481481481481,standard_xlsx
Jefferson,6009 MOUNT HEBRON BAPTIST,678,15,693,95.67099567099567,standard_xlsx
Jefferson,6010 LIVELY HOPE BAPTIST,601,2,603,99.33665008291874,standard_xlsx
Jefferson,6011 MORNINGSTAR BAPTIST,172,1,173,98.84393063583815,standard_xlsx
Jefferson,6012 E ENSLEY PUBLIC LIB,1035,5,1040,99.03846153846153,standard_xlsx
Jefferson,6013 WOODROW WILSON ELEM,805,32,837,92.3536439665472,standard_xlsx
Jefferson,6014 MINOR ELEM SCH,1612,22,1634,97.30722154222767,standard_xlsx
Jefferson,BIRMINGHAM ABSENTEE,3476,3343,6819,1.9504326147528963,standard_xlsx
Jefferson,BESSEMER ABSENTEE,1709,997,2706,26.31189948263119,standard_xlsx
Jefferson,PROVISIONAL,0,0,0,,standard_xlsx
Lamar,VERNON ARMORY WEST,254,737,991,-48.73864783047427,standard_xlsx
Lamar,VERNON ARMORY EAST,127,503,630,-59.682539682539684,standard_xlsx
Lamar,CROSSVILLE LAWR.,52,158,210,-50.476190476190474,standard_xlsx
Lamar,FAIRVIEW SIZEMORE,29,32,61,-4.918032786885246,standard_xlsx
Lamar,BEAVERTON CITY HALL NORTH,12,37,49,-51.02040816326531,standard_xlsx
Lamar,BEAVERTON CITY HALL SOUTH,25,133,158,-68.35443037974683,standard_xlsx
Lamar,CREWS METHODIST CHURCH,25,176,201,-75.12437810945273,standard_xlsx
Lamar,HENSON SPRINGS FIRE STAT,10,60,70,-71.42857142857143,standard_xlsx
Lamar,DETROIT CITY HALL,83,223,306,-45.751633986928105,standard_xlsx
Lamar,PINE SPRINGS,27,137,164,-67.07317073170732,standard_xlsx
Lamar,SULLIGENT CITY HALL NORTH,276,635,911,-39.40724478594951,standard_xlsx
Lamar,SULLIGENT CITY HALL SOUTH,120,237,357,-32.773109243697476,standard_xlsx
Lamar,BEDFORD MILITARY,41,103,144,-43.05555555555556,standard_xlsx
Lamar,MOLLOY BETTS,21,182,203,-79.3103448275862,standard_xlsx
Lamar,TRULL,0,113,113,-100.0,standard_xlsx
Lamar,VAILS,5,190,195,-94.87179487179488,standard_xlsx
Lamar,MILLPORT LIBRARY,235,296,531,-11.487758945386064,standard_xlsx
Lamar,KENNEDY COMMUNITY CENTER,70,461,531,-73.6346516007533,standard_xlsx
Lamar,STRICKLAND KINGVILLE,11,108,119,-81.5126050420168,standard_xlsx
Lamar,FERNBANK COMMUNITY CENTER,15,168,183,-83.60655737704919,standard_xlsx
Lamar,HIGHTOGY RIDGE,26,147,173,-69.94219653179191,standard_xlsx
Lamar,MT. PLEASANT CURRY,6,85,91,-86.81318681318682,standard_xlsx
Lamar,GUIN MT OLIVE,11,91,102,-78.43137254901961,standard_xlsx
Lamar,BLOOMING GROVE,3,50,53,-88.67924528301887,standard_xlsx
Lamar,STAR. COMMUNITY CENTER,5,81,86,-88.37209302325581,standard_xlsx
Lamar,ABSENTEE,154,310,464,-33.62068965517241,standard_xlsx
Lamar,PROVISIONAL,0,0,0,,standard_xlsx
Lauderdale,ANDERSON TOWN HALL,247,514,761,-35.08541392904073,standard_xlsx
Lauderdale,ROGERSVILLE SENIOR CENTER,570,1339,1909,-40.28287061288633,standard_xlsx
Lauderdale,LEXINGTON SENIOR CENTER,300,726,1026,-41.52046783625731,standard_xlsx
Lauderdale,ELGIN CROSSROADS SEN CTR,337,812,1149,-41.34029590948651,standard_xlsx
Lauderdale,GREENHILL SENIOR CENTER,768,1749,2517,-38.97497020262217,standard_xlsx
Lauderdale,CENTER STAR 1ST BAPTIST,529,1476,2005,-47.231920199501246,standard_xlsx
Lauderdale,KILLEN BAPTIST CHURCH,540,1619,2159,-49.97684113015285,standard_xlsx
Lauderdale,ZIP CITY COMMUNITY CENTER,261,563,824,-36.650485436893206,standard_xlsx
Lauderdale,CO BOARD OF ED ADM BLDG,288,973,1261,-54.32196669310071,standard_xlsx
Lauderdale,UNDERWOOD COMM. CENTER,416,984,1400,-40.57142857142857,standard_xlsx
Lauderdale,CLOVERDALE COMM. CENTER,306,835,1141,-46.36283961437336,standard_xlsx
Lauderdale,CENTRAL COMM. CENTER,335,883,1218,-44.991789819376024,standard_xlsx
Lauderdale,OAKLAND FIRE STATION,359,621,980,-26.73469387755102,standard_xlsx
Lauderdale,STEWARTVILLE CH OF CHRIST,195,503,698,-44.126074498567334,standard_xlsx
Lauderdale,WATERLOO COMM. CENTER,73,170,243,-39.91769547325103,standard_xlsx
Lauderdale,ST. FLORIAN SEN. CENTER,253,837,1090,-53.57798165137615,standard_xlsx
Lauderdale,GRADY RICHARDS CTR.,177,211,388,-8.762886597938145,standard_xlsx
Lauderdale,1ST PRESBYTERIAN CHURCH,445,288,733,21.41882673942701,standard_xlsx
Lauderdale,HANDY RECREATION CENTER,703,35,738,90.51490514905149,standard_xlsx
Lauderdale,SHERROD AVE CH OF CHRIST,605,271,876,38.12785388127854,standard_xlsx
Lauderdale,FLORENCE - MIDDLE SCHOOL,172,262,434,-20.737327188940093,standard_xlsx
Lauderdale,CENTRAL BAPTIST CHURCH,348,186,534,30.337078651685392,standard_xlsx
Lauderdale,FLORENCE - HIBBETT SCHOOL,295,441,736,-19.83695652173913,standard_xlsx
Lauderdale,FLORENCE - HARLAN SCHOOL,362,390,752,-3.723404255319149,standard_xlsx
Lauderdale,FLORENCE BLVD CH CHRIST,248,634,882,-43.764172335600904,standard_xlsx
Lauderdale,BROADWAY REC. CENTER,420,347,767,9.517601043024772,standard_xlsx
Lauderdale,HIGHLAND BAPTIST CHURCH,569,576,1145,-0.611353711790393,standard_xlsx
Lauderdale,FLORENCE-FOREST HILL SCH,563,1426,1989,-43.38863750628457,standard_xlsx
Lauderdale,E CAMPUS WOODMONT BAP CH,237,591,828,-42.7536231884058,standard_xlsx
Lauderdale,FLORENCE - HIGH SCHOOL,482,718,1200,-19.666666666666668,standard_xlsx
Lauderdale,FLORENCE-MARS HILL SCHOOL,582,1667,2249,-48.243663850600264,standard_xlsx
Lauderdale,ABSENTEE,519,1255,1774,-41.48816234498309,standard_xlsx
Lauderdale,PROVISIONAL,0,0,0,,standard_xlsx
Lawrence,HILLSBORO CITY HALL 1-1,385,68,453,69.97792494481236,standard_xlsx
Lawrence,N. COURTLAND SR. C.C. 2-1,494,30,524,88.54961832061069,standard_xlsx
Lawrence,RED BANK FIRE STATION 3-1,329,67,396,66.16161616161617,standard_xlsx
Lawrence,HILLSBORO V.F.D. 4-1,227,140,367,23.705722070844686,standard_xlsx
Lawrence,TOWN CREEK COMMUNITY 5-1,323,132,455,41.97802197802198,standard_xlsx
Lawrence,MCCARLEY CENTER 6-1,172,159,331,3.9274924471299095,standard_xlsx
Lawrence,DONALD CHURCH 7-1 & 8-1,131,213,344,-23.837209302325583,standard_xlsx
Lawrence,MT. HOPE FIRE STATION 9-1,104,325,429,-51.515151515151516,standard_xlsx
Lawrence,WOLF SPRINGS COMMUNITY 10-1,111,285,396,-43.93939393939394,standard_xlsx
Lawrence,FLAT ROCK NEW ZION 11-1,42,130,172,-51.16279069767442,standard_xlsx
Lawrence,LANDERSVILLE METHODIST 12-1,91,216,307,-40.71661237785016,standard_xlsx
Lawrence,HATTON CHURCH OF CHRIST 13-1,245,439,684,-28.362573099415204,standard_xlsx
Lawrence,PLEASANT GR 14 20 23 27-1,95,390,485,-60.824742268041234,standard_xlsx
Lawrence,MT. MORIAH CHURCH 15-1 & 21-1,149,346,495,-39.7979797979798,standard_xlsx
Lawrence,LOOSIER CHURCH OF CHRIST 16-1,94,190,284,-33.80281690140845,standard_xlsx
Lawrence,CHALYBEATE FIRE DEPT 17-1,137,519,656,-58.23170731707317,standard_xlsx
Lawrence,AYCOCK BUILDING 18-1,122,338,460,-46.95652173913044,standard_xlsx
Lawrence,LAWRENCE HEALTH DEPT 19-1,221,509,730,-39.45205479452055,standard_xlsx
Lawrence,FAIRFIELD CHURCH 22-1 & 30-1,61,173,234,-47.863247863247864,standard_xlsx
Lawrence,MOULTON CITY HALL 24-1,38,168,206,-63.10679611650485,standard_xlsx
Lawrence,BOARD OF EDUCATION 25-1,288,777,1065,-45.91549295774648,standard_xlsx
Lawrence,FREEMAN TABERNACLE 26-1,208,12,220,89.0909090909091,standard_xlsx
Lawrence,SPEAKE VOL FIRE 28-1,203,427,630,-35.55555555555556,standard_xlsx
Lawrence,KITCHENS MILL 29-1 & 35-1,130,441,571,-54.46584938704028,standard_xlsx
Lawrence,LINDSEY HALL CHURCH 31-1,12,28,40,-40.0,standard_xlsx
Lawrence,PINEY GROVE CHURCH 32-1,21,64,85,-50.588235294117645,standard_xlsx
Lawrence,CADDO FIRE STATION 33-1,188,838,1026,-63.35282651072125,standard_xlsx
Lawrence,CADDO SENIOR CITIZEN SITE 34-1,210,746,956,-56.06694560669456,standard_xlsx
Lawrence,PINE GROVE HOLY CHURCH 36-1,81,411,492,-67.07317073170732,standard_xlsx
Lawrence,ABSENTEE,144,276,420,-31.428571428571427,standard_xlsx
Lawrence,PROVISIONAL,13,17,30,-13.333333333333334,standard_xlsx
Lee,BEULAH HIGH SCHOOL,98,771,869,-77.44533947065592,standard_xlsx
Lee,COVINGTON PARK COMM. CTR.,1732,162,1894,82.89334741288279,standard_xlsx
Lee,OPELIKA LEARNING CTR.,1877,517,2394,56.808688387635755,standard_xlsx
Lee,OPELIKA RECREATION CTR.,650,1238,1888,-31.14406779661017,standard_xlsx
Lee,EAMC HEALTH RESOURCE CTR.,986,1666,2652,-25.641025641025642,standard_xlsx
Lee,NATIONAL GUARD ARMORY,1056,2723,3779,-44.11219899444298,standard_xlsx
Lee,FARMVILLE VFD,219,629,848,-48.34905660377358,standard_xlsx
Lee,UPTOWN WAVERLY,150,101,251,19.52191235059761,standard_xlsx
Lee,LOACHAPOKA COMMUNITY CENTER,934,427,1361,37.252020573108005,standard_xlsx
Lee,BOYKIN COMMUNITY CENTER,1226,291,1517,61.63480553724456,standard_xlsx
Lee,NATIONAL GUARD AUBURN,1067,1611,2678,-20.313666915608664,standard_xlsx
Lee,AUBURN UMC ANNEX,1826,2300,4126,-11.488124091129423,standard_xlsx
Lee,DEAN ROAD REC. CTR.,1439,2376,3815,-24.560943643512452,standard_xlsx
Lee,LEXINGTON HOTEL,2255,4587,6842,-34.08360128617363,standard_xlsx
Lee,BEAUREGARD SCHOOL GYM,714,1337,2051,-30.37542662116041,standard_xlsx
Lee,WACOOCHEE JR. HIGH SCHOOL,227,566,793,-42.74905422446406,standard_xlsx
Lee,LEE COUNTY SNACKS,413,402,815,1.3496932515337423,standard_xlsx
Lee,UPTOWN MARVYN,171,128,299,14.381270903010034,standard_xlsx
Lee,BEULAH FIRE DEPT.,173,1041,1214,-71.49917627677101,standard_xlsx
Lee,SR. CTR. SMITH STATION,616,1398,2014,-38.82820258192651,standard_xlsx
Lee,PINE GROVE UN. METHODIST,317,734,1051,-39.67649857278782,standard_xlsx
Lee,SMITH STATION AUDITORIUM,1574,3176,4750,-33.72631578947368,standard_xlsx
Lee,GLENWOOD SCHOOL,666,2319,2985,-55.37688442211055,standard_xlsx
Lee,ABSENTEE,888,1562,2450,-27.510204081632654,standard_xlsx
Lee,PROVISIONAL,0,0,0,,standard_xlsx
Limestone,ATHENS RECREATION CENTER,556,1667,2223,-49.977507872244715,standard_xlsx
Limestone,NATIONAL GUARD ARMORY,503,1982,2485,-59.517102615694164,standard_xlsx
Limestone,ST MARK PRIMITIVE BAP CH,1214,754,1968,23.3739837398374,standard_xlsx
Limestone,FRIENDSHIP UNITED METHODIST,487,1465,1952,-50.10245901639344,standard_xlsx
Limestone,ATHENS SENIOR CENTER,458,750,1208,-24.172185430463575,standard_xlsx
Limestone,ELKTON ROAD BAPTIST CHURCH,222,741,963,-53.89408099688473,standard_xlsx
Limestone,ISOMS CHAPEL UNITED METH,594,2282,2876,-58.692628650904034,standard_xlsx
Limestone,CREEKSIDE ELEMENTARY SCHOOL,443,928,1371,-35.37563822027717,standard_xlsx
Limestone,CAPSHAW BAPTIST CHURCH,815,2125,2940,-44.5578231292517,standard_xlsx
Limestone,ARDMORE TOWN HALL,207,981,1188,-65.15151515151516,standard_xlsx
Limestone,JOHNSON ELEMENTARY SCHOOL,187,937,1124,-66.72597864768683,standard_xlsx
Limestone,WOOLEY SPRINGS BAPTIST CHURCH,192,1164,1356,-71.68141592920354,standard_xlsx
Limestone,ELKMONT FIRE DEPARTMENT,251,919,1170,-57.0940170940171,standard_xlsx
Limestone,GOODSPRINGS COMMUNITY,52,223,275,-62.18181818181818,standard_xlsx
Limestone,WEST LIMESTONE FIRE,121,428,549,-55.919854280510016,standard_xlsx
Limestone,LESTER TOWN HALL,30,78,108,-44.44444444444444,standard_xlsx
Limestone,PLEASANT GROVE FIRE,100,502,602,-66.77740863787375,standard_xlsx
Limestone,OWENS SENIOR CENTER,469,1853,2322,-59.60378983634798,standard_xlsx
Limestone,CLEMENTS BAPTIST CHURCH,242,779,1021,-52.59549461312439,standard_xlsx
Limestone,RIPLEY (WOW HALL),153,365,518,-40.92664092664093,standard_xlsx
Limestone,ROUND ISLAND BAPTIST CHURCH,696,1071,1767,-21.222410865874362,standard_xlsx
Limestone,BELMORE BAPTIST CHURCH,426,293,719,18.497913769123784,standard_xlsx
Limestone,LAMB OF GOD LUTHERAN CHURCH,604,1417,2021,-40.22761009401287,standard_xlsx
Limestone,FIRST BAPTIST CHURCH TANNER,324,249,573,13.089005235602095,standard_xlsx
Limestone,ABSENTEE,463,1310,1773,-47.77213761985335,standard_xlsx
Limestone,PROVISIONAL,0,0,0,,standard_xlsx
Lowndes,WHITEHALL TOWN HALL,870,74,944,84.32203389830508,standard_xlsx
Lowndes,LOWNDESBORO COMMUNITY CENTER,115,349,464,-50.43103448275862,standard_xlsx
Lowndes,BETHEL CHURCH,416,65,481,72.97297297297297,standard_xlsx
Lowndes,MOSSES TOWN HALL,1030,13,1043,97.5071907957814,standard_xlsx
Lowndes,OLD MASONIC HALL,414,120,534,55.056179775280896,standard_xlsx
Lowndes,HAYNEVILLE COURTHOUSE ANNEX,750,160,910,64.83516483516483,standard_xlsx
Lowndes,G. E. COMMUNITY CENTER,347,129,476,45.79831932773109,standard_xlsx
Lowndes,LILY BAPTIST CHURCH,103,99,202,1.9801980198019802,standard_xlsx
Lowndes,NEW HOPE CHRISTIAN CHURCH,412,7,419,96.65871121718376,standard_xlsx
Lowndes,NATIONAL GUARD ARMORY,690,215,905,52.48618784530387,standard_xlsx
Lowndes,SANDY RIDGE COMMUNITY CENTER,186,165,351,5.982905982905983,standard_xlsx
Lowndes,INDUSTRIAL PARK BUILDING,170,276,446,-23.766816143497756,standard_xlsx
Lowndes,ABSENTEE,244,82,326,49.693251533742334,standard_xlsx
Lowndes,PROVISIONAL,0,0,0,,standard_xlsx
Macon,NATIONAL GUARD ARMORY,1331,25,1356,96.3126843657817,standard_xlsx
Macon,CHISHOLM COMMUNITY CENTER,129,129,258,0.0,standard_xlsx
Macon,BROWNVILLE VOL. FIRE,282,64,346,63.005780346820806,standard_xlsx
Macon,MARGARET MURRY WASH.HALL,814,3,817,99.265605875153,standard_xlsx
Macon,WARRIOR DIST.2 REC CENTER,378,19,397,90.42821158690177,standard_xlsx
Macon,FORT DAVIS OLD DIST. 2 SCHOOL,273,18,291,87.62886597938144,standard_xlsx
Macon,TUSKEGEE MUNICIPAL COMPLEX,1523,45,1568,94.26020408163265,standard_xlsx
Macon,VOLUNTEER FIRE STATION,289,50,339,70.50147492625369,standard_xlsx
Macon,OLD PRAIRIE FARM SCHOOL,640,157,797,60.60225846925972,standard_xlsx
Macon,SOJOURNER COMMUNITY CENTER,1473,22,1495,97.05685618729098,standard_xlsx
Macon,FRANKLIN TOWN HALL,516,145,661,56.127080181543114,standard_xlsx
Macon,DISTRICT 4 COMMUNITY CENTER,230,208,438,5.0228310502283104,standard_xlsx
Macon,NOTASULGA TOWN HALL,497,388,885,12.31638418079096,standard_xlsx
Macon,DISTRICT 4 RECREATION,283,7,290,95.17241379310344,standard_xlsx
Macon,ABSENTEE,387,42,429,80.41958041958041,standard_xlsx
Macon,PROVISIONAL,0,0,0,,standard_xlsx
Madison,A & M UNIVERSITY NEW GYM,1975,17,1992,98.29317269076306,standard_xlsx
Madison,CHARLES STONE AG. CENTER,517,140,657,57.38203957382039,standard_xlsx
Madison,JACKSON WAY BAPTIST,567,754,1321,-14.155942467827403,standard_xlsx
Madison,1ST BAPTIST CHURCH,780,1740,2520,-38.095238095238095,standard_xlsx
Madison,OPTIMIST PARK REC.,623,1368,1991,-37.41838272225012,standard_xlsx
Madison,NORTHEAST HUNTSVILLE,324,611,935,-30.6951871657754,standard_xlsx
Madison,A & M AGRIBITION,1498,2570,4068,-26.352015732546707,standard_xlsx
Madison,MOUNTAINVIEW BAPTIST,462,824,1286,-28.149300155520994,standard_xlsx
Madison,UAH SPRAGINS HALL,466,469,935,-0.32085561497326204,standard_xlsx
Madison,MONTE SANO FIRE STATION 2,312,439,751,-16.910785619174433,standard_xlsx
Madison,COVE UNITED METHODIST CH.,562,2566,3128,-64.06649616368287,standard_xlsx
Madison,HAMPTON COVE CHURCH,264,1183,1447,-63.510711817553556,standard_xlsx
Madison,COVENANT PRESBYTERIAN CHURCH,452,1532,1984,-54.435483870967744,standard_xlsx
Madison,SOUTHWOOD PRESBYTERIAN,333,1328,1661,-59.90367248645394,standard_xlsx
Madison,WILLOWBROOK BAPTIST,978,2894,3872,-49.48347107438016,standard_xlsx
Madison,WESTSIDE NEIGHBORHOOD CENTER,260,10,270,92.5925925925926,standard_xlsx
Madison,TRINITY UNITED METHODIST,549,1390,1939,-43.37287261474987,standard_xlsx
Madison,WHITESBURG CENTER,691,1965,2656,-47.96686746987952,standard_xlsx
Madison,WEATHERYLY HGTS BAPTIST,718,2095,2813,-48.95129754710274,standard_xlsx
Madison,ALDERSGATE UNITED METHODIST,822,2330,3152,-47.84263959390863,standard_xlsx
Madison,THE DWELLING PLACE,525,1635,2160,-51.388888888888886,standard_xlsx
Madison,HILLWOOD BAPTIST CHURCH,795,1949,2744,-42.05539358600583,standard_xlsx
Madison,AIRPORT ROAD FIRE STATION 6,662,305,967,36.918304033092035,standard_xlsx
Madison,COMMUNITY FELLOWS,624,1732,2356,-47.02886247877759,standard_xlsx
Madison,OAKWOOD UNIVERSITY CHURCH,3095,591,3686,67.93271839392295,standard_xlsx
Madison,MADISON COUNTY NATURE TRAIL,74,265,339,-56.342182890855455,standard_xlsx
Madison,FIRE & RESCUE,903,246,1149,57.180156657963444,standard_xlsx
Madison,FIRST MISSIONARY BAPTIST,1867,186,2053,81.88017535314174,standard_xlsx
Madison,DR. RICHARD SHOWERS CENTER,1516,75,1591,90.57196731615336,standard_xlsx
Madison,NEW SHILOH CHURCH,1167,105,1272,83.49056603773585,standard_xlsx
Madison,JOHNSON HIGH SCHOOL,1912,231,2143,78.4414372375175,standard_xlsx
Madison,CAVALRY FRIENDSHIP CENTER,1284,107,1391,84.61538461538461,standard_xlsx
Madison,LEWIS CHAPEL C.P. CHURCH,342,43,385,77.66233766233766,standard_xlsx
Madison,PLEASANT SPRINGS BAPTIST,284,44,328,73.17073170731707,standard_xlsx
Madison,LAKEWOOD COMMUNITY CENTER,1026,205,1231,66.69374492282697,standard_xlsx
Madison,WEST HUNTSVILLE BAPTIST,551,341,892,23.542600896860986,standard_xlsx
Madison,SENIOR CENTER,378,78,456,65.78947368421052,standard_xlsx
Madison,ALL NATIONS CHURCH,1293,1048,2341,10.46561298590346,standard_xlsx
Madison,ST. LUKE MISSIONARY BAPTIST,1976,303,2279,73.4093900833699,standard_xlsx
Madison,GRACE UNITED METHODIST,1142,1095,2237,2.1010281627179257,standard_xlsx
Madison,J E WILLIAMS ELEMENTARY,1210,1440,2650,-8.679245283018869,standard_xlsx
Madison,SHERWOOD BAPTIST CHURCH,1156,1292,2448,-5.555555555555555,standard_xlsx
Madison,NEW MARKET FIRE STATION,247,813,1060,-53.39622641509434,standard_xlsx
Madison,MAYSVILLE CHURCH OF CHRIST,602,2088,2690,-55.24163568773234,standard_xlsx
Madison,LITTLE INDIAN CREEK CHURCH,974,2123,3097,-37.10041976105909,standard_xlsx
Madison,WHITESBURG BOAT HARBOR,217,433,650,-33.23076923076923,standard_xlsx
Madison,TRIANA CITY HALL,740,351,1091,35.655362053162236,standard_xlsx
Madison,RIVERTREE CHURCH,614,2217,2831,-56.62310137760509,standard_xlsx
Madison,GURLEY CITY HALL,251,707,958,-47.59916492693111,standard_xlsx
Madison,MADISON MISSION 7 DAY ADV,967,1428,2395,-19.248434237995824,standard_xlsx
Madison,PINEVIEW BAPTIST CHURCH,712,729,1441,-1.179736294240111,standard_xlsx
Madison,TONEY UNITED METHODIST,837,1561,2398,-30.191826522101753,standard_xlsx
Madison,MARY KELLY JOHNSTON GYM,354,644,998,-29.05811623246493,standard_xlsx
Madison,PLAINVIEW CHURCH OF CHRIST,273,1242,1515,-63.960396039603964,standard_xlsx
Madison,NEW HOPE CITY HALL,411,1491,1902,-56.782334384858046,standard_xlsx
Madison,MADISON CHURCH OF CHRIST,554,1094,1648,-32.76699029126213,standard_xlsx
Madison,FIRST CHURCH OF GOD MADISON,491,1105,1596,-38.471177944862156,standard_xlsx
Madison,MADISON CITY HALL,778,1578,2356,-33.95585738539898,standard_xlsx
Madison,LOCUST GROVE BAPTIST,560,1316,1876,-40.298507462686565,standard_xlsx
Madison,PLEVNA NEW MARKET FIRE,107,373,480,-55.416666666666664,standard_xlsx
Madison,OWENS CROSS ROADS CITY HALL,301,1148,1449,-58.45410628019324,standard_xlsx
Madison,FIRST BAPT. MERIDANVILLE,616,872,1488,-17.204301075268816,standard_xlsx
Madison,BROWNSBORO BAPTIST CHURCH,440,1233,1673,-47.39988045427376,standard_xlsx
Madison,MONROVIA CHURCH OF CHRIST,1254,2031,3285,-23.652968036529682,standard_xlsx
Madison,COUNTY COMMISSION DISTRICT 1,406,1251,1657,-50.99577549788775,standard_xlsx
Madison,BOBO VOLUNTEER FIRE,510,1492,2002,-49.05094905094905,standard_xlsx
Madison,MERIDANVILLE CHURCH OF CHRIST,612,1549,2161,-43.35955576122166,standard_xlsx
Madison,MT. ZION BAPTIST CHURCH,1461,2504,3965,-26.305170239596467,standard_xlsx
Madison,HAROLD HARBIN GYM,279,1230,1509,-63.02186878727634,standard_xlsx
Madison,FAITH LUTHERAN,1253,1784,3037,-17.484359565360553,standard_xlsx
Madison,MADISON BAPTIST CHURCH,900,1764,2664,-32.432432432432435,standard_xlsx
Madison,ST. JOHNS CATHOLIC CHURCH,790,2693,3483,-54.636807349985645,standard_xlsx
Madison,RESTORATION CHURCH,892,1943,2835,-37.07231040564374,standard_xlsx
Madison,MONROVIA COMMUNITY CENTER,1272,1864,3136,-18.877551020408163,standard_xlsx
Madison,HARVEST BAPTIST CHURCH,1009,1048,2057,-1.8959649975692756,standard_xlsx
Madison,ABSENTEE,3183,5439,8622,-26.16562282533055,standard_xlsx
Madison,PROVISIONAL,0,0,0,,standard_xlsx
Marengo,DEMOPOLIS CIVIC CENTER,795,236,1031,54.219204655674105,spreadsheetml
Marengo,DEMOPOLIS NAT’L GUARD,739,185,924,59.95670995670996,spreadsheetml
Marengo,DEMOPOLIS WESTSIDE SCHOOL,272,1098,1370,-60.29197080291971,spreadsheetml
Marengo,DEMOPOLIS HIGH SCHOOL,202,468,670,-39.701492537313435,spreadsheetml
Marengo,VFW/HWY. 43,366,432,798,-8.270676691729323,spreadsheetml
Marengo,FAUNSDALE TOWN OFFICE,254,124,378,34.39153439153439,spreadsheetml
Marengo,CORNERSTONE CHURCH,489,415,904,8.185840707964601,spreadsheetml
Marengo,RANGELINE VOTING BOOTH,29,171,200,-71.0,spreadsheetml
Marengo,THOMASTON LUNCH ROOM,306,251,557,9.874326750448834,spreadsheetml
Marengo,MCKINLEY TAYLOR COMM. CTR,86,14,100,72.0,spreadsheetml
Marengo,FLATWOODS COMM. CENTER,88,0,88,100.0,spreadsheetml
Marengo,MAGNOLIA COMM. CENTER,238,90,328,45.1219512195122,spreadsheetml
Marengo,SURGINER COMM. CENTER,174,255,429,-18.88111888111888,spreadsheetml
