old_node,new_node,old_year,new_year,county_key,old_precinct,new_precinct,name_score,turnout_score,code_exact,split_base_exact,composite_score,confidence,relationship,verification_status
2006|MARSHALL|REEDBRAKE-DOUGLAS CITY HALL,2008|MARSHALL|REEDBRAKE-DOUGLAS CITY HALL,2006,2008,MARSHALL,REEDBRAKE-DOUGLAS CITY HALL,REEDBRAKE-DOUGLAS CITY HALL,100.0,80.79722482639137,0,1,94.54350046875045,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MARSHALL|REEDBRAKE-LIBERTY HILL CHURCH,2008|MARSHALL|REEDBRAKE-LIBERTY HILL CHURCH,2006,2008,MARSHALL,REEDBRAKE-LIBERTY HILL CHURCH,REEDBRAKE-LIBERTY HILL CHURCH,100.0,73.7967432529856,0,1,93.2834137855374,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MARSHALL|REEDBRAKE-NIXON CHAPEL F_D_,2008|MARSHALL|REEDBRAKE-NIXON CHAPEL F_D_,2006,2008,MARSHALL,REEDBRAKE-NIXON CHAPEL F_D_,REEDBRAKE-NIXON CHAPEL F_D_,100.0,77.9800479062919,0,1,94.03640862313254,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2006|MARSHALL|ROCK SPRINGS-CHURCH,2008|MARSHALL|ROCK SPRINGS-CHURCH,2006,2008,MARSHALL,ROCK SPRINGS-CHURCH,ROCK SPRINGS-CHURCH,100.0,76.16523951865456,0,1,93.70974311335782,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MARSHALL|SIMS COMMUNITY CENTER,2008|MARSHALL|SIMS COMMUNITY CENTER,2006,2008,MARSHALL,SIMS COMMUNITY CENTER,SIMS COMMUNITY CENTER,100.0,80.5623459970714,0,1,94.50122227947286,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MARSHALL|THOMPSON CHILDRESS STORE,2008|MARSHALL|THOMPSON CHILDRESS STORE,2006,2008,MARSHALL,THOMPSON CHILDRESS STORE,THOMPSON CHILDRESS STORE,100.0,84.91010868043239,0,1,95.28381956247783,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2006|MARSHALL|THOMPSON-ASBURY FIRE STATION,2008|MARSHALL|THOMPSON-ASBURY FIRE STATION,2006,2008,MARSHALL,THOMPSON-ASBURY FIRE STATION,THOMPSON-ASBURY FIRE STATION,100.0,69.20801295334465,0,1,92.45744233160204,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2006|MARSHALL|WAKEFIELD-FIRE DEPARTMENT,2008|MARSHALL|WAKEFIELD-FIRE DEPARTMENT,2006,2008,MARSHALL,WAKEFIELD-FIRE DEPARTMENT,WAKEFIELD-FIRE DEPARTMENT,100.0,66.2773528977437,0,1,91.92992352159386,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MARSHALL|WARRENTON - COMMUNITY CENTER,2008|MARSHALL|WARRENTON - COMMUNITY CENTER,2006,2008,MARSHALL,WARRENTON - COMMUNITY CENTER,WARRENTON - COMMUNITY CENTER,100.0,72.14345572593298,0,1,92.98582203066793,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MARSHALL|WATERFRONT VOL_ FIRE,2008|MARSHALL|WATERFRONT VOL_ FIRE,2006,2008,MARSHALL,WATERFRONT VOL_ FIRE,WATERFRONT VOL_ FIRE,100.0,71.76607247841899,0,1,92.91789304611542,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MARSHALL|WRIGHTS-SWEARENGIN COMM_ CTR_,2008|MARSHALL|WRIGHTS-SWEARENGIN COMM_ CTR_,2006,2008,MARSHALL,WRIGHTS-SWEARENGIN COMM_ CTR_,WRIGHTS-SWEARENGIN COMM_ CTR_,100.0,76.34288614782916,0,1,93.74171950660924,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|AUGUSTA EVANS SCHOOL .1,2008|MOBILE|AUGUSTA EVANS SCHOOL #1,2006,2008,MOBILE,AUGUSTA EVANS SCHOOL .1,AUGUSTA EVANS SCHOOL #1,95.23809523809523,83.9202959884719,0,1,91.6770818493535,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|AUGUSTA EVANS SCHOOL .1,2008|MOBILE|AUGUSTA EVANS SCHOOL #2,2006,2008,MOBILE,AUGUSTA EVANS SCHOOL .1,AUGUSTA EVANS SCHOOL #2,95.23809523809523,55.67677568338619,0,1,86.59324819443808,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|AUGUSTA EVANS SCHOOL .2,2008|MOBILE|AUGUSTA EVANS SCHOOL #1,2006,2008,MOBILE,AUGUSTA EVANS SCHOOL .2,AUGUSTA EVANS SCHOOL #1,95.23809523809523,43.80031861294314,0,1,84.45548592175832,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|AUGUSTA EVANS SCHOOL .2,2008|MOBILE|AUGUSTA EVANS SCHOOL #2,2006,2008,MOBILE,AUGUSTA EVANS SCHOOL .2,AUGUSTA EVANS SCHOOL #2,95.23809523809523,66.01919125651511,0,1,88.45488299760127,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|AZALEA CITY CHURCH CHRIST .1,2008|MOBILE|AZALEA CITY CH CHRIST #1,2006,2008,MOBILE,AZALEA CITY CHURCH CHRIST .1,AZALEA CITY CH CHRIST #1,96.15384615384616,76.39265801202457,0,1,90.98144767293365,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|AZALEA CITY CHURCH CHRIST .1,2008|MOBILE|AZALEA CITY CH CHRIST #2,2006,2008,MOBILE,AZALEA CITY CHURCH CHRIST .1,AZALEA CITY CH CHRIST #2,96.15384615384616,71.29208600515192,0,1,90.06334471169657,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|AZALEA CITY CHURCH CHRIST .2,2008|MOBILE|AZALEA CITY CH CHRIST #1,2006,2008,MOBILE,AZALEA CITY CHURCH CHRIST .2,AZALEA CITY CH CHRIST #1,96.15384615384616,92.40538521627623,0,1,93.86373856969894,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|AZALEA CITY CHURCH CHRIST .2,2008|MOBILE|AZALEA CITY CH CHRIST #2,2006,2008,MOBILE,AZALEA CITY CHURCH CHRIST .2,AZALEA CITY CH CHRIST #2,96.15384615384616,99.01650220735941,0,1,95.05373962809392,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|BOYS CLUB OF MOBILE .1,2008|MOBILE|BOYS CLUB OF MOBILE #1,2006,2008,MOBILE,BOYS CLUB OF MOBILE .1,BOYS CLUB OF MOBILE #1,95.0,56.88879136487339,0,1,86.6399824456772,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|BOYS CLUB OF MOBILE .1,2008|MOBILE|BOYS CLUB OF MOBILE #2,2006,2008,MOBILE,BOYS CLUB OF MOBILE .1,BOYS CLUB OF MOBILE #2,95.0,43.648098381438714,0,1,84.25665770865896,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|BOYS CLUB OF MOBILE .2,2008|MOBILE|BOYS CLUB OF MOBILE #1,2006,2008,MOBILE,BOYS CLUB OF MOBILE .2,BOYS CLUB OF MOBILE #1,95.0,83.47256791659974,0,1,91.42506222498794,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|BOYS CLUB OF MOBILE .2,2008|MOBILE|BOYS CLUB OF MOBILE #2,2006,2008,MOBILE,BOYS CLUB OF MOBILE .2,BOYS CLUB OF MOBILE #2,95.0,91.91678940817151,0,1,92.94502209347087,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|CHARLES HAYNES LODGE .627 .1,2008|MOBILE|CHARLES HAYNES LODGE #2,2006,2008,MOBILE,CHARLES HAYNES LODGE .627 .1,CHARLES HAYNES LODGE #2,95.0,97.21013808447502,0,0,85.8978248552055,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|CHARLES HAYNES LODGE .627 .2,2008|MOBILE|CHARLES HAYNES LODGE #1,2006,2008,MOBILE,CHARLES HAYNES LODGE .627 .2,CHARLES HAYNES LODGE #1,95.0,92.22487594340984,0,0,85.00047766981376,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|CHICKASAW AUDITORIUM .1,2008|MOBILE|CHICKASAW AUDITORIUM #1,2006,2008,MOBILE,CHICKASAW AUDITORIUM .1,CHICKASAW AUDITORIUM #1,95.23809523809523,83.54020103203263,0,1,91.60866475719443,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|CHICKASAW AUDITORIUM .1,2008|MOBILE|CHICKASAW AUDITORIUM #2,2006,2008,MOBILE,CHICKASAW AUDITORIUM .1,CHICKASAW AUDITORIUM #2,95.23809523809523,83.39823434811261,0,1,91.58311075408882,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|CHICKASAW AUDITORIUM .2,2008|MOBILE|CHICKASAW AUDITORIUM #1,2006,2008,MOBILE,CHICKASAW AUDITORIUM .2,CHICKASAW AUDITORIUM #1,95.23809523809523,90.72084736323735,0,1,92.90118109681129,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|CHICKASAW AUDITORIUM .2,2008|MOBILE|CHICKASAW AUDITORIUM #2,2006,2008,MOBILE,CHICKASAW AUDITORIUM .2,CHICKASAW AUDITORIUM #2,95.23809523809523,76.79718020338028,0,1,90.394921008037,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|COMMUNITY OF CHRIST CHURCH .1,2008|MOBILE|COMMUNITY OF CHRIST CH #1,2006,2008,MOBILE,COMMUNITY OF CHRIST CHURCH .1,COMMUNITY OF CHRIST CH #1,96.2962962962963,53.08013851590723,0,1,86.88775826619664,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|COMMUNITY OF CHRIST CHURCH .1,2008|MOBILE|COMMUNITY OF CHRIST CH #2,2006,2008,MOBILE,COMMUNITY OF CHRIST CHURCH .1,COMMUNITY OF CHRIST CH #2,96.2962962962963,89.91550146948026,0,1,93.51812359783979,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|COMMUNITY OF CHRIST CHURCH .2,2008|MOBILE|COMMUNITY OF CHRIST CH #1,2006,2008,MOBILE,COMMUNITY OF CHRIST CHURCH .2,COMMUNITY OF CHRIST CH #1,96.2962962962963,74.04146097299684,0,1,90.66079630847277,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|COMMUNITY OF CHRIST CHURCH .2,2008|MOBILE|COMMUNITY OF CHRIST CH #2,2006,2008,MOBILE,COMMUNITY OF CHRIST CHURCH .2,COMMUNITY OF CHRIST CH #2,96.2962962962963,35.3379700098394,0,1,83.69416793510443,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|CRANFORD BURNS SCHOOL .1,2008|MOBILE|CRANFORD BURNS SCHOOL #1,2006,2008,MOBILE,CRANFORD BURNS SCHOOL .1,CRANFORD BURNS SCHOOL #1,95.45454545454545,86.81030537471408,0,1,92.35312769472125,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|CRANFORD BURNS SCHOOL .1,2008|MOBILE|CRANFORD BURNS SCHOOL #2,2006,2008,MOBILE,CRANFORD BURNS SCHOOL .1,CRANFORD BURNS SCHOOL #2,95.45454545454545,46.70834855275004,0,1,85.13477546676772,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|CRANFORD BURNS SCHOOL .2,2008|MOBILE|CRANFORD BURNS SCHOOL #1,2006,2008,MOBILE,CRANFORD BURNS SCHOOL .2,CRANFORD BURNS SCHOOL #1,95.45454545454545,61.07029793649602,0,1,87.719926355842,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|CRANFORD BURNS SCHOOL .2,2008|MOBILE|CRANFORD BURNS SCHOOL #2,2006,2008,MOBILE,CRANFORD BURNS SCHOOL .2,CRANFORD BURNS SCHOOL #2,95.45454545454545,88.10350571269669,0,1,92.58590375555812,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|DODGE SCHOOL .1,2008|MOBILE|DODGE SCHOOL #1,2006,2008,MOBILE,DODGE SCHOOL .1,DODGE SCHOOL #1,95.0,83.33941139242339,0,1,91.4010940506362,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|DODGE SCHOOL .1,2008|MOBILE|DODGE SCHOOL #2,2006,2008,MOBILE,DODGE SCHOOL .1,DODGE SCHOOL #2,95.0,99.54687950559816,0,1,94.31843831100765,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|DODGE SCHOOL .2,2008|MOBILE|DODGE SCHOOL #1,2006,2008,MOBILE,DODGE SCHOOL .2,DODGE SCHOOL #1,95.0,72.9753103922015,0,1,89.53555587059626,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|DODGE SCHOOL .2,2008|MOBILE|DODGE SCHOOL #2,2006,2008,MOBILE,DODGE SCHOOL .2,DODGE SCHOOL #2,95.0,60.541618971874165,0,1,87.29749141493734,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|E_R_ DICKSON ELEMENTARY .1,2008|MOBILE|E R DICKSON ELEMENTARY #1,2006,2008,MOBILE,E_R_ DICKSON ELEMENTARY .1,E R DICKSON ELEMENTARY #1,95.65217391304348,83.75027754981701,0,1,91.94461517635837,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|E_R_ DICKSON ELEMENTARY .1,2008|MOBILE|E R DICKSON ELEMENTARY #2,2006,2008,MOBILE,E_R_ DICKSON ELEMENTARY .1,E R DICKSON ELEMENTARY #2,95.65217391304348,95.5674688157459,0,1,94.07170960422557,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|E_R_ DICKSON ELEMENTARY .2,2008|MOBILE|E R DICKSON ELEMENTARY #1,2006,2008,MOBILE,E_R_ DICKSON ELEMENTARY .2,E R DICKSON ELEMENTARY #1,95.65217391304348,60.3177991367938,0,1,87.7267690620142,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|E_R_ DICKSON ELEMENTARY .2,2008|MOBILE|E R DICKSON ELEMENTARY #2,2006,2008,MOBILE,E_R_ DICKSON ELEMENTARY .2,E R DICKSON ELEMENTARY #2,95.65217391304348,52.85933049707682,0,1,86.38424470686513,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|FELLOWSHIP BAPTIST .1,2008|MOBILE|FELLOWSHIP BAPTIST #1,2006,2008,MOBILE,FELLOWSHIP BAPTIST .1,FELLOWSHIP BAPTIST #1,95.0,23.654219276363087,0,1,80.65775946974534,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|FELLOWSHIP BAPTIST .1,2008|MOBILE|FELLOWSHIP BAPTIST #2,2006,2008,MOBILE,FELLOWSHIP BAPTIST .1,FELLOWSHIP BAPTIST #2,95.0,65.77817141235214,0,1,88.24007085422338,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|FELLOWSHIP BAPTIST .2,2008|MOBILE|FELLOWSHIP BAPTIST #1,2006,2008,MOBILE,FELLOWSHIP BAPTIST .2,FELLOWSHIP BAPTIST #1,95.0,99.15758083942052,0,1,94.24836455109568,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|FELLOWSHIP BAPTIST .2,2008|MOBILE|FELLOWSHIP BAPTIST #2,2006,2008,MOBILE,FELLOWSHIP BAPTIST .2,FELLOWSHIP BAPTIST #2,95.0,35.65765222304286,0,1,82.81837740014771,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|HILLSDALE COMMUNITY CENTER .1,2008|MOBILE|HILLSDALE COMM CENTER #1,2006,2008,MOBILE,HILLSDALE COMMUNITY CENTER .1,HILLSDALE COMM CENTER #1,96.2962962962963,75.70613748525739,0,1,90.96043808067967,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|HILLSDALE COMMUNITY CENTER .1,2008|MOBILE|HILLSDALE COMM CENTER #2,2006,2008,MOBILE,HILLSDALE COMMUNITY CENTER .1,HILLSDALE COMM CENTER #2,96.2962962962963,76.20558862026529,0,1,91.05033928498109,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|HILLSDALE COMMUNITY CENTER .2,2008|MOBILE|HILLSDALE COMM CENTER #1,2006,2008,MOBILE,HILLSDALE COMMUNITY CENTER .2,HILLSDALE COMM CENTER #1,96.2962962962963,65.44586715811698,0,1,89.1135894217944,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|HILLSDALE COMMUNITY CENTER .2,2008|MOBILE|HILLSDALE COMM CENTER #2,2006,2008,MOBILE,HILLSDALE COMMUNITY CENTER .2,HILLSDALE COMM CENTER #2,96.2962962962963,88.15271337596198,0,1,93.2008217410065,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|HOLLINGERS ISLAND SCHOOL .1,2008|MOBILE|HOLLINGERS ISLAND SCH #1,2006,2008,MOBILE,HOLLINGERS ISLAND SCHOOL .1,HOLLINGERS ISLAND SCH #1,96.0,31.83269128830825,0,1,82.84988443189549,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|HOLLINGERS ISLAND SCHOOL .1,2008|MOBILE|HOLLINGERS ISLAND SCH #2,2006,2008,MOBILE,HOLLINGERS ISLAND SCHOOL .1,HOLLINGERS ISLAND SCH #2,96.0,72.57651433992909,0,1,90.18377258118724,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|HOLLINGERS ISLAND SCHOOL .2,2008|MOBILE|HOLLINGERS ISLAND SCH #1,2006,2008,MOBILE,HOLLINGERS ISLAND SCHOOL .2,HOLLINGERS ISLAND SCH #1,96.0,32.01546272154256,0,1,82.88278328987766,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|HOLLINGERS ISLAND SCHOOL .2,2008|MOBILE|HOLLINGERS ISLAND SCH #2,2006,2008,MOBILE,HOLLINGERS ISLAND SCHOOL .2,HOLLINGERS ISLAND SCH #2,96.0,72.16218599926346,0,1,90.10919347986743,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|INDIAN SPRINGS BAPTIST .1,2008|MOBILE|INDIAN SPRINGS BAPTIST #1,2006,2008,MOBILE,INDIAN SPRINGS BAPTIST .1,INDIAN SPRINGS BAPTIST #1,95.65217391304348,96.24756035070442,0,1,94.1941260805181,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|INDIAN SPRINGS BAPTIST .1,2008|MOBILE|INDIAN SPRINGS BAPTIST #2,2006,2008,MOBILE,INDIAN SPRINGS BAPTIST .1,INDIAN SPRINGS BAPTIST #2,95.65217391304348,94.6799046015258,0,1,93.91194804566595,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|INDIAN SPRINGS BAPTIST .2,2008|MOBILE|INDIAN SPRINGS BAPTIST #1,2006,2008,MOBILE,INDIAN SPRINGS BAPTIST .2,INDIAN SPRINGS BAPTIST #1,95.65217391304348,99.00466561683385,0,1,94.6904050284214,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|INDIAN SPRINGS BAPTIST .2,2008|MOBILE|INDIAN SPRINGS BAPTIST #2,2006,2008,MOBILE,INDIAN SPRINGS BAPTIST .2,INDIAN SPRINGS BAPTIST #2,95.65217391304348,90.22007897936898,0,1,93.10917943367772,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|JON ARCHER AG CENTER .1,2008|MOBILE|JON ARCHER AG CENTER #1,2006,2008,MOBILE,JON ARCHER AG CENTER .1,JON ARCHER AG CENTER #1,95.23809523809523,98.00496065076061,0,1,94.21232148856546,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|JON ARCHER AG CENTER .1,2008|MOBILE|JON ARCHER AG CENTER #2,2006,2008,MOBILE,JON ARCHER AG CENTER .1,JON ARCHER AG CENTER #2,95.23809523809523,98.87641378924205,0,1,94.36918305349212,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|JON ARCHER AG CENTER .2,2008|MOBILE|JON ARCHER AG CENTER #1,2006,2008,MOBILE,JON ARCHER AG CENTER .2,JON ARCHER AG CENTER #1,95.23809523809523,86.58328726640299,0,1,92.1564202793811,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|JON ARCHER AG CENTER .2,2008|MOBILE|JON ARCHER AG CENTER #2,2006,2008,MOBILE,JON ARCHER AG CENTER .2,JON ARCHER AG CENTER #2,95.23809523809523,85.82018032778385,0,1,92.01906103042964,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|KALI-OKA CIVIC CLUB .1,2008|MOBILE|KALI OKA CIVIC CLUB #1,2006,2008,MOBILE,KALI-OKA CIVIC CLUB .1,KALI OKA CIVIC CLUB #1,95.0,60.90333104827938,0,1,87.36259958869027,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|KALI-OKA CIVIC CLUB .1,2008|MOBILE|KALI OKA CIVIC CLUB #2,2006,2008,MOBILE,KALI-OKA CIVIC CLUB .1,KALI OKA CIVIC CLUB #2,95.0,38.211201035476016,0,1,83.27801618638567,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|KALI-OKA CIVIC CLUB .2,2008|MOBILE|KALI OKA CIVIC CLUB #1,2006,2008,MOBILE,KALI-OKA CIVIC CLUB .2,KALI OKA CIVIC CLUB #1,95.0,89.5607081034947,0,1,92.52092745862905,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|KALI-OKA CIVIC CLUB .2,2008|MOBILE|KALI OKA CIVIC CLUB #2,2006,2008,MOBILE,KALI-OKA CIVIC CLUB .2,KALI OKA CIVIC CLUB #2,95.0,70.05386856503937,0,1,89.00969634170707,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|KATE SHEPARD SCHOOL .1,2008|MOBILE|KATE SHEPARD SCHOOL#1,2006,2008,MOBILE,KATE SHEPARD SCHOOL .1,KATE SHEPARD SCHOOL#1,95.0,99.07489753554592,0,1,94.23348155639826,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|KATE SHEPARD SCHOOL .1,2008|MOBILE|KATE SHEPARD SCHOOL#2,2006,2008,MOBILE,KATE SHEPARD SCHOOL .1,KATE SHEPARD SCHOOL#2,95.0,63.07356851735617,0,1,87.7532423331241,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|KATE SHEPARD SCHOOL .2,2008|MOBILE|KATE SHEPARD SCHOOL#1,2006,2008,MOBILE,KATE SHEPARD SCHOOL .2,KATE SHEPARD SCHOOL#1,95.0,78.24922717068621,0,1,90.48486089072351,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|KATE SHEPARD SCHOOL .2,2008|MOBILE|KATE SHEPARD SCHOOL#2,2006,2008,MOBILE,KATE SHEPARD SCHOOL .2,KATE SHEPARD SCHOOL#2,95.0,49.815423625441646,0,1,85.36677625257948,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|MAE EANES SCHOOL .1,2008|MOBILE|MAE EANES SCHOOL  #1,2006,2008,MOBILE,MAE EANES SCHOOL .1,MAE EANES SCHOOL  #1,95.0,82.41234026240527,0,1,91.23422124723294,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|MAE EANES SCHOOL .1,2008|MOBILE|MAE EANES SCHOOL  #2,2006,2008,MOBILE,MAE EANES SCHOOL .1,MAE EANES SCHOOL  #2,95.0,75.54464524053816,0,1,89.99803614329686,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|MAE EANES SCHOOL .2,2008|MOBILE|MAE EANES SCHOOL  #1,2006,2008,MOBILE,MAE EANES SCHOOL .2,MAE EANES SCHOOL  #1,95.0,80.25392182696132,0,1,90.84570592885302,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|MAE EANES SCHOOL .2,2008|MOBILE|MAE EANES SCHOOL  #2,2006,2008,MOBILE,MAE EANES SCHOOL .2,MAE EANES SCHOOL  #2,95.0,73.56609500804787,0,1,89.6418971014486,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|MEADOWLAKE ELEM SCHOOL .1,2008|MOBILE|MEADOWLAKE ELEM SCH #1,2006,2008,MOBILE,MEADOWLAKE ELEM SCHOOL .1,MEADOWLAKE ELEM SCH #1,96.55172413793103,94.68414770260074,0,1,94.56038796577846,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|MEADOWLAKE ELEM SCHOOL .1,2008|MOBILE|MEADOWLAKE ELEM SCH #2,2006,2008,MOBILE,MEADOWLAKE ELEM SCHOOL .1,MEADOWLAKE ELEM SCH #2,96.55172413793103,94.37706439339321,0,1,94.5051129701211,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|MEADOWLAKE ELEM SCHOOL .2,2008|MOBILE|MEADOWLAKE ELEM SCH #1,2006,2008,MOBILE,MEADOWLAKE ELEM SCHOOL .2,MEADOWLAKE ELEM SCH #1,96.55172413793103,94.23046227997209,0,1,94.47872458970531,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
2006|MOBILE|MEADOWLAKE ELEM SCHOOL .2,2008|MOBILE|MEADOWLAKE ELEM SCH #2,2006,2008,MOBILE,MEADOWLAKE ELEM SCHOOL .2,MEADOWLAKE ELEM SCH #2,96.55172413793103,94.83145565190739,0,1,94.58690339665367,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
