priority_rank,top_200,case_id,cycle,county_key,precinct_key,priority_activity,legislative_activity_proxy,turnout_proxy,observed_contests,physical_adjudication_candidate,administrative_likelihood,known_race_assignments,is_split_precinct,house_district_count,senate_district_count,suggested_donor_vtd_id,suggested_donor_name,name_match_score,name_match_margin,alias_evidence,adjacent_name_evidence,geocoder_query,geocoder_evidence,intervening_submission_numbers,doj_evidence,precinct_name_norm,precinct_split_base,donor_vintage,donor_vtd_id,donor_name,name_match_method,physical_precinct_count,donor_vtd_count,vtd_inventory_relation,iterative_match_round,frozen_one_to_one,intervening_doj_candidates,intervening_geometry_candidates
743,False,PCT-C5B7BD679F5D,2002,LEE,BEAT 8,191.0,191.0,198.0,22,True,none,house-38|senate-13,False,1,1,VTD2000-081-0070,Beuaregard School,54.0,4.909090909090914,,1994:BEAT 01/BOX 0 score=85.5 code_exact=0 base_exact=1 donor=VTD2000-081-0010 || 1994:BEAT 02/BOX 4 score=85.5 code_exact=0 base_exact=1 donor=VTD2000-081-0020 || 1994:BEAT 02/BOX 5 score=85.5 code_exact=0 base_exact=1 donor=VTD2000-081-0020 || 1994:BEAT 03/BOX 0 score=85.5 code_exact=0 base_exact=1 donor=VTD2000-081-0030 || 1994:BEAT 04/BOX 0 score=85.5 code_exact=0 base_exact=1 donor=VTD2000-081-0040,,,,,BEAT 8,BEAT,2000,,,unmatched_name,24,15,overflow,0,False,0,0
744,False,PCT-026AE4B610DC,1994,GENEVA,311,191.0,191.0,195.0,26,True,none,house-87|senate-29,False,1,1,VTD2000-061-11,Coffee Springs,0.0,0.0,,,,,2000-1406,2000-1406: Implementation schedule; Precinct (Deleted); Polling place (Changed) | Precinct (Consolidation); Polling place (Changed); Polling place (Consolidation) [Additional information received | Submission received],,,2000,,,unmatched_name,48,15,overflow,0,False,1,1
745,False,PCT-DE9B2951DEAC,2002,TUSCALOOSA,ROMULUS VFD,191.0,191.0,191.0,32,True,none,house-61|senate-21,False,1,1,VTD2000-125-27,Duncanville Fire Dept,67.85714285714286,0.1152073732718861,,2006:ROMULUS VFD score=100.0 code_exact=0 base_exact=1 donor=[unresolved] || 2006:CARROLL CREEK VFD .1 - .1 score=85.5 code_exact=0 base_exact=0 donor=VTD2010-125-30 || 2006:CARROLL CREEK VFD .1 - .2 score=85.5 code_exact=0 base_exact=0 donor=VTD2010-125-30 || 2006:CARROLLS CREEK VFD .2 score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 2006:DUNCANVILLE VFD .1 score=85.5 code_exact=0 base_exact=0 donor=VTD2010-125-27,"ROMULUS VOLUNTEER FIRE DEPARTMENT, TUSCALOOSA County, Alabama",Romulus Volunteer Fire Department score=100 type=POI county=Tuscaloosa County lon=-87.75146 lat=33.14786,,,ROMULUS VOLUNTEER FIRE DEPARTMENT,ROMULUS VOLUNTEER FIRE DEPARTMENT,2000,,,unmatched_name,90,41,overflow,0,False,2,0
746,False,PCT-F7DF5D28458B,2006,MONROE,MONROEVILLE DEPT OF REVENUE,190.0,190.0,210.0,30,True,none,house-64|house-68|senate-23,True,2,1,VTD2010-099-5,Philadelphia Bapt.Church/Tunnel Springs/Peterman Water Dept.Voting District,85.5,0.0,,2002:MONROEVILLE DEPT. OF REVENUE score=98.2 code_exact=0 base_exact=1 donor=[unresolved] || 1998:3A MONROEVILLE DEPT OF REVENUE score=95.0 code_exact=0 base_exact=0 donor=[unresolved] || 2002:MONROEVILLE COLISEUM score=67.4 code_exact=0 base_exact=0 donor=[unresolved] || 2002:MONROEVILLE FIRE STA. score=65.3 code_exact=0 base_exact=0 donor=[unresolved],,,,,MONROEVILLE DEPARTMENT OF REVENUE,MONROEVILLE DEPARTMENT OF REVENUE,2010,,,ambiguous_fuzzy_name,32,34,underflow,0,False,2,0
747,False,PCT-DFD9AEA93515,1994,WALKER,PRECINCT 17,190.0,190.0,197.0,28,True,none,house-14|senate-5,False,1,1,VTD2000-127-15,Piney Woods Fire Dept-Sipsey School,49.090909090909086,0.0,,,"PRECINCT, WALKER County, Alabama","Walker County, Alabama score=88.15 type=Locality county=Walker County lon=-87.297342581897 lat=33.803345926897 || Walker County, Alabama score=88.15 type=Locality county=Walker County lon=-87.29736 lat=33.80333",,,PRECINCT 17,PRECINCT,2000,,,unmatched_name,70,34,overflow,0,False,3,0
748,False,PCT-B5E05243A21C,1994,WALKER,PRECINCT 6,189.0,189.0,192.0,28,True,none,house-13|senate-5,False,1,1,VTD2000-127-15,Piney Woods Fire Dept-Sipsey School,54.0,4.0,,,"PRECINCT, WALKER County, Alabama","Walker County, Alabama score=88.15 type=Locality county=Walker County lon=-87.297342581897 lat=33.803345926897 || Walker County, Alabama score=88.15 type=Locality county=Walker County lon=-87.29736 lat=33.80333",,,PRECINCT 6,PRECINCT,2000,,,unmatched_name,70,34,overflow,0,False,3,0
749,False,PCT-EFD01A470976,1994,PERRY,WESTSIDE,188.0,188.0,220.0,26,True,none,house-72|senate-24,False,1,1,VTD2000-105-11,Ocmulgee Fire Station,45.0,0.0,1998:0050 WESTSIDE SCHOOL score=80.7 conf=medium rel=one_to_one_candidate,1998:0050 WESTSIDE SCHOOL score=90.0 code_exact=0 base_exact=0 donor=VTD2000-105-1 || 2002:WESTSIDE SCHOOL score=90.0 code_exact=0 base_exact=0 donor=VTD2000-105-1,"WESTSIDE, PERRY County, Alabama","Perry County, Alabama score=87.69 type=Locality county=Perry County lon=-87.294302326536 lat=32.638510314557 || Perry County, Alabama score=87.69 type=Locality county=Perry County lon=-87.2944 lat=32.63847 || West St, Marion, Alabama, 36756 score=86.67 type=StreetName county=Perry County lon=-87.308812153679 lat=32.639268871123",1999-2006|99-2006,1999-2006: Precinct (Deconsolidation); Polling place (Location established) [Additional information received] || 99-2006: Precinct (Deconsolidation) [Additional information received | Submission received],WESTSIDE,WESTSIDE,2000,,,unmatched_name,29,11,overflow,0,False,3,2
750,False,PCT-30314D695CEF,1994,GENEVA,1323,188.0,188.0,201.0,26,True,none,house-87|senate-29,False,1,1,VTD2000-061-11,Coffee Springs,0.0,0.0,,,,,2000-1406,2000-1406: Implementation schedule; Precinct (Deleted); Polling place (Changed) | Precinct (Consolidation); Polling place (Changed); Polling place (Consolidation) [Additional information received | Submission received],,,2000,,,unmatched_name,48,15,overflow,0,False,1,1
751,False,PCT-296B985EB442,2002,STCLAIR,POPLAR SPRINGS CHURCH,188.0,188.0,198.0,28,True,none,house-30|senate-12,False,1,1,VTD2000-115-27,Pleasent Valley Church-Slate Union,85.5,0.0016189190256254,,1994:POPULAR SPRINGS-CHURCH score=93.0 code_exact=0 base_exact=0 donor=[unresolved] || 1998:0130 POPULAR SPRINGS CHURCH score=87.5 code_exact=0 base_exact=0 donor=[unresolved] || 1998:0150 GUM SPRINGS CHURCH score=76.0 code_exact=0 base_exact=0 donor=VTD2000-115-8 || 1994:GUM SPRINGS-CHURCH score=71.8 code_exact=0 base_exact=0 donor=VTD2000-115-8,"POPLAR SPRINGS CHURCH, STCLAIR County, Alabama","Poplar Springs Trl, Ashville, Alabama, 35953 score=95.86 type=StreetName county=St. Clair County lon=-86.231291290055 lat=33.820987587695",,,POPLAR SPRINGS CHURCH,POPLAR SPRINGS CHURCH,2000,,,ambiguous_fuzzy_name,35,22,overflow,0,False,2,0
752,False,PCT-5216519C88B9,1994,COOSA,RICHVILLE,187.0,187.0,190.0,26,True,none,house-31|senate-11,False,1,1,VTD2000-037-15-19,Richville Fire Dept.,90.0,5.4892901335534816e-08,1998:0100 RICHVILLE score=97.9 conf=high rel=one_to_one_candidate,1998:0100 RICHVILLE score=90.0 code_exact=0 base_exact=1 donor=[unresolved] || 2002:RICHVILLE FIRE DEPARTMENT score=90.0 code_exact=0 base_exact=0 donor=[unresolved] || 1998:0070 STEWARTVILLE score=67.5 code_exact=0 base_exact=0 donor=[unresolved],,,,,RICHVILLE,RICHVILLE,2000,,,ambiguous_fuzzy_name,11,20,underflow,0,False,1,0
753,False,PCT-21CF9903B92A,2002,PIKE,GOSHEN-VFD,186.0,186.0,276.0,21,True,none,house-89|senate-30,False,1,1,VTD2000-109-7,Saco Volunteer Fire Dept,87.09677419354838,7.612673824652917e-08,,1994:GOSHEN score=90.0 code_exact=0 base_exact=0 donor=VTD2000-109-24 || 2006:GOSHEN CITY HALL score=67.5 code_exact=0 base_exact=0 donor=[unresolved],,,,,GOSHEN VOLUNTEER FIRE DEPARTMENT,GOSHEN VOLUNTEER FIRE DEPARTMENT,2000,,,ambiguous_fuzzy_name,27,28,underflow,0,False,2,0
754,False,PCT-AB101678C7B7,1994,COVINGTN,RED LEVEL-2,186.0,186.0,204.0,26,True,none,house-1|senate-31,False,1,1,VTD2000-039-12,Red Level City Hall,85.71428571428571,34.285714285714285,,2002:RED LEVEL CITY HALL score=85.5 code_exact=0 base_exact=0 donor=VTD2000-039-12 || 1998:12-1 RED LEVEL score=72.0 code_exact=0 base_exact=0 donor=VTD2000-039-12 || 1998:12-2 RED LEVEL score=72.0 code_exact=0 base_exact=0 donor=VTD2000-039-12,"RED LEVEL, COVINGTN County, Alabama","Red Level, Alabama score=98.63 type=Locality county=Covington County lon=-86.603398 lat=31.408049 || Red Level, Alabama score=98.63 type=Locality county=Covington County lon=-86.61219 lat=31.40711 || Red Level, Alabama score=98.63 type=Locality county=Covington County lon=-86.60842 lat=31.40553",,,RED LEVEL 2,RED LEVEL,2000,,,unmatched_name,56,24,overflow,0,False,4,0
755,False,PCT-BE4947EF4BAF,1994,GENEVA,610,186.0,186.0,189.0,26,True,none,house-87|senate-29,False,1,1,VTD2000-061-11,Coffee Springs,0.0,0.0,,,,,2000-1406,2000-1406: Implementation schedule; Precinct (Deleted); Polling place (Changed) | Precinct (Consolidation); Polling place (Changed); Polling place (Consolidation) [Additional information received | Submission received],,,2000,,,unmatched_name,48,15,overflow,0,False,1,1
756,False,PCT-2E316542C5F7,1994,GENEVA,731,185.0,185.0,196.0,26,True,none,house-87|senate-29,False,1,1,VTD2000-061-11,Coffee Springs,0.0,0.0,,,,,2000-1406,2000-1406: Implementation schedule; Precinct (Deleted); Polling place (Changed) | Precinct (Consolidation); Polling place (Changed); Polling place (Consolidation) [Additional information received | Submission received],,,2000,,,unmatched_name,48,15,overflow,0,False,1,1
757,False,PCT-08C1A5EABBA1,1994,MARSHALL,FRIENDSHIP FIRE HALL,185.0,185.0,191.0,26,True,none,house-26|senate-9,False,1,1,VTD2000-095-29,Grant City Hall,51.42857142857142,0.0,1998:0280 FRIENDSHIP FIRE HALL score=97.4 conf=high rel=split_or_merge_candidate,1998:0280 FRIENDSHIP FIRE HALL score=95.0 code_exact=0 base_exact=1 donor=[unresolved] || 1998:0180 WAKEFIELD FIRE DEPARTMENT score=85.5 code_exact=0 base_exact=0 donor=VTD2000-095-17 || 1998:0290 FRIENDSHIP PINE GROVE SCHOOL score=85.5 code_exact=0 base_exact=0 donor=VTD2000-095-16-2 || 1998:0330 THOMPSON ASBURY FIRE STATION score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 1998:0390 CRANFORD RUTH VOL FIRE DEPT. score=85.5 code_exact=0 base_exact=0 donor=VTD2000-095-21,,,,,FRIENDSHIP FIRE HALL,FRIENDSHIP FIRE HALL,2000,,,unmatched_name,42,63,underflow,0,False,0,0
758,False,PCT-E1031ED5C1DE,1998,DEKALB,9-5A LOG CABIN ANTIQUES,184.0,184.0,378.0,35,True,none,house-24|senate-8,False,1,1,VTD2000-049-3,Collbran,45.0,0.0,2002:LOG CABIN ANTIQ. score=79.8 conf=medium rel=one_to_one_candidate,2002:LOG CABIN ANTIQ. score=76.9 code_exact=0 base_exact=0 donor=[unresolved] || 1994:LOG CABIN GROCERY score=65.8 code_exact=0 base_exact=0 donor=[unresolved],"5A LOG CABIN ANTIQUES, DEKALB County, Alabama","DeKalb County, Alabama score=80.54 type=Locality county=DeKalb County lon=-85.804128044663 lat=34.459763610995 || DeKalb County, Alabama score=80.54 type=Locality county=DeKalb County lon=-85.80414 lat=34.45977",,,9 5A LOG CABIN ANTIQUES,5A LOG CABIN ANTIQUES,2000,,,unmatched_name,78,30,overflow,0,False,1,0
759,False,PCT-0430FE9E8B59,2002,TALLAPOOSA,LAUREL COOPER CENTER .2,184.0,184.0,188.0,24,True,none,house-81|senate-27,False,1,1,VTD2000-123-4,Cowpens Voting House-Comm Center,85.5,3.0021762853493783e-09,,1994:LAUREL REC CENTER 2 score=81.0 code_exact=0 base_exact=0 donor=[unresolved] || 1994:LAUREL REC CENTER 1 score=77.2 code_exact=0 base_exact=0 donor=[unresolved],"LAUREL COOPER CENTER, TALLAPOOSA County, Alabama","Tallapoosa County, Alabama score=82.44 type=Locality county=Tallapoosa County lon=-85.797494832615 lat=32.862405569555 || Tallapoosa County, Alabama score=82.44 type=Locality county=Tallapoosa County lon=-85.7975 lat=32.8624 || Center St, Alexander City, Alabama, 35010 score=80.89 type=StreetName county=Tallapoosa County lon=-85.920095194209 lat=32.899524662137",,,LAUREL COOPER CENTER 2,LAUREL COOPER CENTER,2000,,,ambiguous_fuzzy_name,29,18,overflow,0,False,1,0
760,False,PCT-AE38619E8BDD,1994,COFFEE,"ARMY RESERVE CENTER, ELBA 2",184.0,184.0,184.0,26,True,none,house-91|senate-31,False,1,1,VTD2000-031-6-1,Elba National Guard Armory-Mulberry Heights,85.5,1.08194943448936e-05,,2002:ENTERPRISE YMCA 2 score=85.5 code_exact=0 base_exact=0 donor=VTD2000-031-17 || 2002:ELBA RESERVE ARMORY score=73.5 code_exact=0 base_exact=0 donor=[unresolved] || 1998:0180 ELBA RESERVE ARMORY score=67.1 code_exact=0 base_exact=0 donor=[unresolved] || 1998:0310 ENTERPRISE ARMY RESERVE CENTER 1 score=65.3 code_exact=0 base_exact=0 donor=VTD2000-031-17,"ARMY RESERVE CENTER ELBA, COFFEE County, Alabama","Elba, Alabama score=83 type=Locality county=Coffee County lon=-86.066991 lat=31.41453 || Elba, Alabama score=83 type=Locality county=Coffee County lon=-86.06772 lat=31.41461 || Elba, Alabama score=83 type=Locality county=Coffee County lon=-86.07593 lat=31.41725",,,ARMY RESERVE CENTER ELBA,ARMY RESERVE CENTER ELBA,2000,,,ambiguous_fuzzy_name,56,27,overflow,0,False,0,0
761,False,PCT-8C62A70BEAF1,1994,GENEVA,512,183.0,183.0,191.0,26,True,none,house-87|senate-29,False,1,1,VTD2000-061-11,Coffee Springs,0.0,0.0,,,,,2000-1406,2000-1406: Implementation schedule; Precinct (Deleted); Polling place (Changed) | Precinct (Consolidation); Polling place (Changed); Polling place (Consolidation) [Additional information received | Submission received],,,2000,,,unmatched_name,48,15,overflow,0,False,1,1
762,False,PCT-ECBC78B4FEBF,2002,PERRY,FIRE STATION HWY 219,182.0,182.0,216.0,23,True,none,house-72|senate-24,False,1,1,VTD2000-105-11,Ocmulgee Fire Station,71.25,0.0,1998:0190 OCMULGEE FIRE STATION HWY 219 score=85.6 conf=medium rel=one_to_one_candidate,1998:0190 OCMULGEE FIRE STATION HWY 219 score=90.0 code_exact=0 base_exact=0 donor=[unresolved] || 1998:0120 NORTH PERRY FIRE STATION score=71.2 code_exact=0 base_exact=0 donor=VTD2000-105-6,"FIRE STATION HWY, PERRY County, Alabama","Perry County, Alabama score=82.5 type=Locality county=Perry County lon=-87.294302326536 lat=32.638510314557 || Perry Cir, Daphne, Alabama, 36526 score=78.96 type=StreetName county=Baldwin County lon=-87.877288008052 lat=30.637075002602 || Perry Ln, West Blocton, Alabama, 35184 score=78.96 type=StreetName county=Bibb County lon=-87.146667792676 lat=33.086218231655",,,FIRE STATION HWY 219,FIRE STATION HWY,2000,,,unmatched_name,16,11,overflow,0,False,0,0
763,False,PCT-1621B794E742,1994,COVINGTN,GANTT 1 RAWLS-2,181.0,181.0,202.0,26,True,none,house-1|senate-31,False,1,1,VTD2000-039-15,Gantt City Hall,60.0,17.25,,1998:15-1 GANTT score=85.5 code_exact=0 base_exact=0 donor=VTD2000-039-15 || 1998:15-2 GANTT score=85.5 code_exact=0 base_exact=0 donor=VTD2000-039-15,"GANTT 1 RAWLS, COVINGTN County, Alabama","Rawls, Alabama score=91.23 type=Locality county=Covington County lon=-86.480367 lat=31.453226 || Rawls, Alabama score=91.23 type=Locality county=Covington County lon=-86.48107 lat=31.45322 || Gantt, Alabama score=90.32 type=Locality county=Covington County lon=-86.4850177 lat=31.4090438",,,GANTT 1 RAWLS 2,GANTT 1 RAWLS,2000,,,unmatched_name,56,24,overflow,0,False,4,0
764,False,PCT-35309F3A1890,2006,RANDOLPH,BEAT 6 BOX 3A M-R,180.0,180.0,238.0,37,True,none,house-37|senate-13,False,1,1,VTD2010-111-10,National Guard Armory,42.10526315789473,2.7302631578947327,,,,,,,BEAT 6 BOX 3A M R,BEAT 6 BOX 3A M R,2010,,,unmatched_name,45,14,overflow,0,False,0,0
765,False,PCT-18801BB0F428,2006,RANDOLPH,BEAT 2 BOX 2 A-Z,180.0,180.0,225.0,37,True,none,house-37|senate-13,False,1,1,VTD2010-111-4,"Bethel, Moore's Store, Woodland",40.64516129032258,4.645161290322584,,,,,,,BEAT 2 BOX 2 A Z,BEAT 2 BOX 2 A Z,2010,,,unmatched_name,45,14,overflow,0,False,0,0
766,False,PCT-5FD86045E3AF,2006,PICKENS,PREC_1100 LIBERTY,180.0,180.0,181.0,36,True,none,house-61|senate-21,False,1,1,VTD2010-107-1100,Liberty School,63.33333333333332,20.98039215686273,2008:LIBERTY score=80.6 conf=medium rel=one_to_one_candidate,2002:LIBERTY score=90.0 code_exact=0 base_exact=0 donor=VTD2000-107-1100 || 1998:1100 LIBERTY score=82.8 code_exact=0 base_exact=0 donor=VTD2000-107-1100,,,,,PREC 1100 LIBERTY,PREC 1100 LIBERTY,2010,,,unmatched_name,25,27,underflow,0,False,0,0
767,False,PCT-554A42269A23,1998,STCLAIR,0190 SEDDON HANDS MINI STORAGE,179.0,179.0,466.0,33,True,none,house-49|senate-10|senate-17|senate-30,True,1,3,VTD2000-115-18,Pinedale Comm Center,40.0,0.4000000000000057,,,"SEDDON HANDS MINI STORAGE, STCLAIR County, Alabama","St. Clair County, Alabama score=78.05 type=Locality county=St. Clair County lon=-86.314606444243 lat=33.715715214439 || Saint Clair County, Alabama score=78.05 type=Locality county=Saint Clair County lon=-86.31469 lat=33.7157 || Seddon Ln, Pell City, Alabama, 35128 score=74.69 type=StreetName county=St. Clair County lon=-86.224593938236 lat=33.586554953728",,,SEDDON HANDS MINI STORAGE,SEDDON HANDS MINI STORAGE,2000,,,unmatched_name,35,22,overflow,0,False,0,0
768,False,PCT-C78793F9AFB0,1998,DEKALB,9-6A REC CENTER LOBBY,179.0,179.0,370.0,35,True,none,house-24|senate-8,False,1,1,VTD2000-049-4,Keener,60.00000000000001,7.384615384615394,,1994:REC CENTER LOBBY score=95.0 code_exact=0 base_exact=0 donor=[unresolved] || 1994:ARMORY LOBBY score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 1994:SENIOR CENTER score=85.5 code_exact=0 base_exact=0 donor=VTD2000-049-16 || 1994:SULPHER SPRINGS\ COMMUNITY CENTER score=85.5 code_exact=0 base_exact=0 donor=VTD2000-049-13 || 2002:FORT PAYNE REC CENTER 6A score=67.6 code_exact=0 base_exact=0 donor=VTD2000-049-9,"6A RECREATION CENTER LOBBY, DEKALB County, Alabama","DeKalb County, Alabama score=78.1 type=Locality county=DeKalb County lon=-85.804128044663 lat=34.459763610995 || DeKalb County, Alabama score=78.1 type=Locality county=DeKalb County lon=-85.80414 lat=34.45977 || Libby Ln, Mentone, Alabama, 35984 score=75.66 type=StreetName county=DeKalb County lon=-85.585995602792 lat=34.554263831058",,,9 6A RECREATION CENTER LOBBY,6A RECREATION CENTER LOBBY,2000,,,unmatched_name,78,30,overflow,0,False,1,0
769,False,PCT-FE16A80618C7,1998,DEKALB,9-1A COURTHOUSE LOBBY,179.0,179.0,361.0,35,True,none,house-24|senate-8,False,1,1,VTD2000-049-14,Shiloh,45.0,0.0,,1994:COURTHOUSE LOBBY score=95.0 code_exact=0 base_exact=0 donor=[unresolved] || 1994:ARMORY LOBBY score=85.5 code_exact=0 base_exact=0 donor=[unresolved],"1A COURTHOUSE LOBBY, DEKALB County, Alabama","DeKalb County, Alabama score=81.11 type=Locality county=DeKalb County lon=-85.804128044663 lat=34.459763610995 || DeKalb County, Alabama score=81.11 type=Locality county=DeKalb County lon=-85.80414 lat=34.45977 || Libby Ln, Mentone, Alabama, 35984 score=79.13 type=StreetName county=DeKalb County lon=-85.585995602792 lat=34.554263831058",,,9 1A COURTHOUSE LOBBY,1A COURTHOUSE LOBBY,2000,,,unmatched_name,78,30,overflow,0,False,1,0
770,False,PCT-9D7021698EE8,2006,MARSHALL,ALBERTVILLE-MRSHL CO GAS SHOP,179.0,179.0,325.0,38,True,none,house-26|house-27|senate-9,True,2,1,VTD2010-095-4-8-1,Marshall Co Gas,85.5,2.220446049250313e-14,2008:ALBERTVILLE-MRSHL CO GAS SHOP score=92.1 conf=high rel=split_or_merge_candidate,1998:0160 ALBERTVILLE MRSHL. GAS SHOP score=82.0 code_exact=0 base_exact=0 donor=[unresolved],,,,,ALBERTVILLE MRSHL COUNTY GAS SHOP,ALBERTVILLE MRSHL COUNTY GAS SHOP,2010,,,ambiguous_fuzzy_name,45,63,underflow,0,False,1,0
771,False,PCT-B2F7FED7DA20,2006,RANDOLPH,BEAT 4 BOX 1A A-L,179.0,179.0,217.0,36,True,none,house-37|senate-13,False,1,1,VTD2010-111-12,Bacon Level,42.75,2.75,,,,,,,BEAT 4 BOX 1A A L,BEAT 4 BOX 1A A L,2010,,,unmatched_name,45,14,overflow,0,False,0,0
772,False,PCT-D0FDBD7F9667,1994,MONROE,GOODWAY FIRE STATION,179.0,179.0,185.0,26,True,none,house-64|senate-22,False,1,1,VTD2000-099-13B,Goodway B,85.5,6.661338147750939e-14,,2002:GOODWAY FIRE STATION score=100.0 code_exact=0 base_exact=1 donor=[unresolved] || 2002:MEXIA FIRE STATION score=76.0 code_exact=0 base_exact=0 donor=[unresolved] || 1998:13C URIAH FIRE STATION score=71.2 code_exact=0 base_exact=0 donor=VTD2000-099-13C || 1998:3C MEXIA FIRE STATION score=71.2 code_exact=0 base_exact=0 donor=[unresolved] || 1998:3F MONROEVILLE FIRE STATION score=71.2 code_exact=0 base_exact=0 donor=[unresolved],,,,,GOODWAY FIRE STATION,GOODWAY FIRE STATION,2000,,,ambiguous_fuzzy_name,31,34,underflow,0,False,2,0
773,False,PCT-84EDAE4E4D70,1994,GENEVA,1032,178.0,178.0,186.0,26,True,none,house-87|senate-29,False,1,1,VTD2000-061-11,Coffee Springs,0.0,0.0,,1998:0320 HACODA score=77.1 code_exact=0 base_exact=0 donor=VTD2000-061-16,,,2000-1406,2000-1406: Implementation schedule; Precinct (Deleted); Polling place (Changed) | Precinct (Consolidation); Polling place (Changed); Polling place (Consolidation) [Additional information received | Submission received],,,2000,,,unmatched_name,48,15,overflow,0,False,1,1
774,False,PCT-7706B9521627,1994,TALPOOSA,DAVISTON VOTING HOUSE,178.0,178.0,181.0,26,True,none,house-81|senate-27,False,1,1,VTD2000-123-4,Cowpens Voting House-Comm Center,85.5,3.0021762853493783e-09,,,"DAVISTON VOTING HOUSE, TALPOOSA County, Alabama","House, Alabama score=74.25 type=Locality county=Calhoun County lon=-85.8527429 lat=33.590383 || Daviston, Alabama score=74.25 type=Locality county=Tallapoosa County lon=-85.6400477 lat=33.0530528 || Daviston, Alabama score=74.25 type=Locality county=Tallapoosa County lon=-85.63968 lat=33.0529",98-1678|99-0112,98-1678: Precinct (realignment); Polling place (changed) [Submission received] || 99-0112: Precinct (Consolidation); Polling place (Consolidation) [Submission received],DAVISTON VOTING HOUSE,DAVISTON VOTING HOUSE,2000,,,ambiguous_fuzzy_name,26,18,overflow,0,False,3,2
