state,year,chamber,district,democratic_fundraising,republican_fundraising,democratic_finance_status,republican_finance_status,finance_complete,log_fundraising_ratio_d_to_r,smoothing_constant,race_finance_status,finance_warehouse_run_id,finance_missing,finance_model_eligible
AL,2022,house,41,0.0,136852.0,observed_zero,observed_positive,1,-4.926180645888316,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,42,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,43,21286.33,219348.87,observed_positive,observed_positive,1,-2.2912385770520185,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,44,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,45,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,46,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,47,12454.2,175202.89,observed_positive,observed_positive,1,-2.5723447902232457,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,48,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,49,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,50,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,51,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,52,,,observed_zero,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,53,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,54,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,55,,,observed_zero,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,56,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,57,104529.19,11350.0,observed_positive,observed_positive,1,2.145331534037056,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,58,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,59,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,60,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,61,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,62,7947.5,111900.0,observed_positive,observed_positive,1,-2.5351283074975726,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,63,15667.32,199907.17,observed_positive,observed_positive,1,-2.4893930445900114,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,64,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,65,0.0,151250.0,observed_zero,observed_positive,1,-5.025523906590006,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,66,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,67,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,68,159841.93,38460.65,observed_positive,observed_positive,1,1.4051181086237992,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,69,252297.32,0.0,observed_positive,observed_zero,1,5.534563976612139,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,70,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,71,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,72,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,73,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,74,331822.12,138146.0,observed_positive,observed_positive,1,0.8720844314832905,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,75,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,76,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,77,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,78,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,79,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,80,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,81,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,82,215003.65,0.0,observed_positive,observed_zero,1,5.375295305689541,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,83,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,84,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,85,161499.0,31275.0,observed_positive,observed_positive,1,1.616378911171997,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,86,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,87,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,88,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,89,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,90,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,91,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,92,16030.62,119522.0,observed_positive,observed_positive,1,-1.956819408526814,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,93,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,94,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,95,17194.42,418901.0,observed_positive,observed_positive,1,-3.138904015539932,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,house,96,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,97,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,98,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,99,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,100,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,101,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,102,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,103,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,104,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,house,105,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,1,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,2,166547.96000000002,902494.27,observed_positive,observed_positive,1,-1.6850001293696633,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,senate,3,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,4,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,5,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,6,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,7,14602.88,504809.42,observed_positive,observed_positive,1,-3.4787044454236975,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,senate,8,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,9,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,10,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,11,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,12,0.0,455242.11,observed_zero,observed_positive,1,-6.123023611596488,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,senate,13,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,14,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,15,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,16,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,17,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,18,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,19,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,20,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,21,87605.90000000001,330852.31,observed_positive,observed_positive,1,-1.3204915737280043,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,senate,22,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,23,292419.61,4217.88,observed_positive,observed_positive,1,4.029512511424749,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,senate,24,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,25,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,26,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,27,11596.22,757638.01,observed_positive,observed_positive,1,-4.098127964508553,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,senate,28,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,29,0.0,428850.0,observed_zero,observed_positive,1,-6.063436310620453,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,senate,30,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,31,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,32,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,33,300583.44,0.0,observed_positive,observed_zero,1,5.709046727464544,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AL,2022,senate,34,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AL,2022,senate,35,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,1,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,2,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,3,29155.11,49270.0,observed_positive,observed_positive,1,-0.5110540829885883,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,4,8059.0,56720.0,observed_positive,observed_positive,1,-1.8518449952185194,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,5,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,6,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,7,74775.0,55692.0,observed_positive,observed_positive,1,0.29013531563920797,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,8,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,9,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,10,,,observed_positive,unknown_summary_adapter_not_available,0,,1000.0,incomplete_finance_observation,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,11,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,12,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,13,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,14,93049.0,58664.0,observed_positive,observed_positive,1,0.4550870996118359,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,15,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,16,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,17,,,observed_zero,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,18,73908.0,39470.0,observed_positive,observed_positive,1,0.6156997350104878,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,19,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,20,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,21,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,22,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,23,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,24,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,25,29139.0,120021.0,observed_positive,observed_positive,1,-1.3901440701094459,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,26,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,27,16538.0,37095.5,observed_positive,observed_positive,1,-0.7757262095637076,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,28,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,29,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,30,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,31,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,32,37629.0,77548.0,observed_positive,observed_positive,1,-0.7097066131614773,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,33,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,34,,,observed_zero,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,35,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,36,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,37,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,38,83059.0,88706.0,observed_positive,observed_positive,1,-0.06501872321820919,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,39,38661.0,52543.0,observed_positive,observed_positive,1,-0.30011673229953323,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,40,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,41,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,42,59155.0,21295.0,observed_positive,observed_positive,1,0.9925621264060478,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,43,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,44,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,45,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,46,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,47,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,48,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,49,45500.0,48750.0,observed_positive,observed_positive,1,-0.06755815101129109,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,50,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,51,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,52,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,53,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,54,5562.0,46035.0,observed_positive,observed_positive,1,-1.9695965708850047,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,55,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,56,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,57,36402.0,56140.0,observed_positive,observed_positive,1,-0.4237802178760988,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,58,107395.0,72998.0,observed_positive,observed_positive,1,0.38174389666857333,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,59,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
AR,2016,house,60,43063.0,109529.0,observed_positive,observed_positive,1,-0.9196575019386312,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
AR,2016,house,61,39367.0,18400.0,observed_positive,observed_positive,1,0.7327395534258758,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
