state_code,cycle,chamber,district,build_run_id,democratic_candidate_result_id,republican_candidate_result_id,democratic_finance_candidate_cycle_id,republican_finance_candidate_cycle_id,democratic_fundraising,republican_fundraising,democratic_finance_status,republican_finance_status,finance_complete,log_fundraising_ratio_d_to_r,smoothing_constant,race_finance_status
AL,2018,lower,94,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-house-94-D-DANIELLE-MASHBURN-MYRICK,AL-2018-house-94-R-JOE-FAUST,FIN-525CF4D485A848234A00,FIN-6A820CAC70D2F7444610,58758.51,0.0,observed_positive,observed_zero,1,4.0903116074481325,1000.0,complete
AL,2018,lower,95,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-house-95-R-STEVE-MCMILLAN,,FIN-5D0B39FEA3B39929616E,,35002.14,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2018,lower,96,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-house-96-D-MAURICE-HORSEY,AL-2018-house-96-R-MATT-SIMPSON,FIN-C42ABC4DAC9038A1F1A0,FIN-95019AD59D9CA29BDE9A,12701.68,99035.0,observed_positive,observed_positive,1,-1.9880016716992401,1000.0,complete
AL,2018,lower,97,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-house-97-D-ADLINE-C-CLARKE,AL-2018-house-97-R-STEPHEN-MCNAIR,FIN-36E8B33657453E84C245,FIN-C3653DB5E510D103F03A,137163.0,114284.0,observed_positive,observed_positive,1,0.1810354983419118,1000.0,complete
AL,2018,lower,98,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-house-98-D-NAPOLEON-BRACY-JR,,FIN-3EE72FE612CE58BAB56F,,61300.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2018,lower,99,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-house-99-D-SAM-JONES,AL-2018-house-99-R-CHARLES-W-TALBERT,FIN-9268EE6AEF17F74D33EC,FIN-8D23F2245FEBD5EF90F4,114850.92,1268.14,observed_positive,observed_positive,1,3.9333440797948143,1000.0,complete
AL,2018,upper,1,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-1-D-CAROLINE-SELF,AL-2018-senate-1-R-TIM-MELSON,FIN-62D3BD6779EEF454DE9F,FIN-87A24B1F6F051C70839F,96008.42,561740.0,observed_positive,observed_positive,1,-1.7580199308890678,1000.0,complete
AL,2018,upper,10,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-senate-10-R-ANDREW-JONES,,FIN-4F91CF7E76CABD75FBBA,,378804.74,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,11,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-11-D-CARL-CARTER,AL-2018-senate-11-R-JIM-MCCLENDON,FIN-370D51697469EECE4F48,FIN-392B3415540A81C33264,20827.99,0.0,observed_positive,observed_zero,1,3.0831930911967045,1000.0,complete
AL,2018,upper,12,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-12-D-JIM-WILLIAMS,AL-2018-senate-12-R-DEL-MARSH,FIN-ABA27A8E3FF160F7D611,FIN-09664842D16A1CB2BCEC,40358.7,1037926.6,observed_positive,observed_positive,1,-3.2236605453813683,1000.0,complete
AL,2018,upper,13,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-13-D-DARRELL-TURNER,AL-2018-senate-13-R-RANDY-PRICE,FIN-E2E80FA745A5BB056F2C,FIN-7DA8A408DD87E5760194,49358.66,585970.9199999999,observed_positive,observed_positive,1,-2.455804678164121,1000.0,complete
AL,2018,upper,14,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-14-D-JERRY-MCDONALD,AL-2018-senate-14-R-CAM-WARD,FIN-78D701DFD2C94FCF68B2,FIN-E942EE73343CB474FDE7,4012.0,371970.0,observed_positive,observed_positive,1,-4.3096629504209885,1000.0,complete
AL,2018,upper,15,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-senate-15-R-DAN-ROBERTS,,FIN-D17FF1271E86E499AE73,,271100.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,16,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-16-D-LINDSEY-DECKARD,AL-2018-senate-16-R-J-T-JABO-WAGGONER,FIN-42E481FAA617017B5C96,FIN-5D14A1C2B144E94598E2,0.0,409725.0,observed_zero,observed_positive,1,-6.0179238907924,1000.0,complete
AL,2018,upper,17,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-senate-17-R-SHAY-SHELNUTT,,FIN-61AD8B90F364242DC779,,305079.67,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,18,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-18-D-RODGER-M-SMITHERMAN,,FIN-3A463C9879FDAF711AB5,,240161.75,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,19,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-19-D-PRISCILLA-DUNN,,FIN-DB3D06DBDAF62082AF49,,0.0,,observed_zero,,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,2,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-2-D-AMY-WASYLUKA,AL-2018-senate-2-R-TOM-BUTLER,FIN-854E36593997816D0558,FIN-79FC05F2DD9CE51BBE89,46834.43,436358.8,observed_positive,observed_positive,1,-2.213008237749823,1000.0,complete
AL,2018,upper,20,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-20-D-LINDA-COLEMAN-MADISON,,FIN-49370769BCE35958ECD4,,75200.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,21,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-21-D-RICK-BURNHAM,AL-2018-senate-21-R-GERALD-ALLEN,FIN-CAE939CDFD2A48A26BD2,FIN-546292BDEA4C88389F85,18930.1,338268.47,observed_positive,observed_positive,1,-2.8345605890850423,1000.0,complete
AL,2018,upper,22,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-senate-22-R-GREG-ALBRITTON,,FIN-47D2553D40142CFF2A3A,,249662.78,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,23,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-23-D-MALIKA-SANDERS-FORTIER,,FIN-410BEF06A1A2043EB88C,,74307.3,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,24,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-24-D-BOBBY-SINGLETON,,FIN-CD91D0FE67435A950780,,214450.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,25,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-25-D-DAVID-A-SADLER,AL-2018-senate-25-R-WILL-BARFOOT,FIN-6C69175BD8C798A8EE20,FIN-28055951B13861334387,12235.0,509228.0500000001,observed_positive,observed_positive,1,-3.651992946957215,1000.0,complete
AL,2018,upper,26,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-26-D-DAVID-COACH-BURKETTE,AL-2018-senate-26-R-D-J-JOHNSON,FIN-D186F6B295AB1D88D8D4,FIN-A43DB7C79FC4502DFC7E,210599.18,0.0,observed_positive,observed_zero,1,5.354693824740341,1000.0,complete
AL,2018,upper,27,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-27-D-NANCY-CARLTON-BENDINGER,AL-2018-senate-27-R-TOM-WHATLEY,FIN-ADE814D0B64573FDA382,FIN-722E0E80A1131C25A5FC,42329.7,1068459.95,observed_positive,observed_positive,1,-3.206070768297618,1000.0,complete
AL,2018,upper,28,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-28-D-BILLY-BEASLEY,,FIN-8A26FD25618F192211E0,,0.0,,observed_zero,,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,29,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-senate-29-R-DONNIE-CHESTEEN,,FIN-07A85653BA8548A02258,,323966.64,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,3,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-senate-3-R-ARTHUR-ORR,,FIN-3EC6F4ED942206AC3C67,,227710.84,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,30,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-senate-30-R-CLYDE-CHAMBLISS-JR,,FIN-F01C4F21ED65095A74D4,,220214.84,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,31,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-senate-31-R-JIMMY-W-HOLLEY,,FIN-54D3BE74308DA21E9A48,,162300.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,32,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-32-D-JASON-FISHER,AL-2018-senate-32-R-CHRIS-ELLIOTT,FIN-DCCEC62C80400D710CB1,FIN-99D27272F73D1718CBB5,44298.85,710546.57,observed_positive,observed_positive,1,-2.754159222802395,1000.0,complete
AL,2018,upper,33,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-33-D-VIVIAN-DAVIS-FIGURES,,FIN-D4D3FA70EF345E857868,,210045.55,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,34,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-senate-34-R-JACK-WILLIAMS,,FIN-D2F28851201C8C0EF15A,,418006.38,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,35,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-35-D-TOM-HOLMES,AL-2018-senate-35-R-DAVID-SESSIONS,FIN-FE87BF91588D2C3B1609,FIN-1D76B78CB228A5933D45,22903.02,381011.07,observed_positive,observed_positive,1,-2.7714447764569123,1000.0,complete
AL,2018,upper,4,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-senate-4-R-GARLAN-GUDGER,,FIN-DCC9B3D6993BB33015AD,,527130.96,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,5,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-senate-5-R-GREG-J-REED,,FIN-0D070272A07721443A99,,363121.68,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,6,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-6-D-JOHNNY-MACK-MORROW,AL-2018-senate-6-R-LARRY-STUTTS,FIN-D2F422ABF0DCF0EF99B0,FIN-1F5660A730A34152BFAD,896963.94,386876.58,observed_positive,observed_positive,1,0.8394427153563976,1000.0,complete
AL,2018,upper,7,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2018-senate-7-D-DEBORAH-BARROS,AL-2018-senate-7-R-SAM-GIVHAN,FIN-8D3CC9988CA3EE7F294A,FIN-800ABB3A8C13D9D481A5,9349.08,648767.22,observed_positive,observed_positive,1,-4.139716548799739,1000.0,complete
AL,2018,upper,8,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-senate-8-R-STEVE-LIVINGSTON,,FIN-B2AA1B5E2EE19DEB1BA4,,271000.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2018,upper,9,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2018-senate-9-R-CLAY-SCOFIELD,,FIN-102266635AD4A36426D1,,253520.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,1,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-1-R-GSL001RPET,,FIN-1763153ECBA971439356,,205634.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,10,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-10-D-GSL010DLAN,AL-2022-house-10-R-GSL010RCOL,FIN-D82B15F708C29A33410D,FIN-E43CEDD88B50EBFC9ED3,202138.58,0.0,observed_positive,observed_zero,1,5.313888406233896,1000.0,complete
AL,2022,lower,100,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-100-R-GSL100RSHI,,FIN-58BDBD8EE16CE1B07FEC,,188385.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,101,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-101-R-GSL101RPRI,,FIN-6C1FDF2EB0D053307BCF,,87202.75,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,102,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-102-R-GSL102RSTR,,FIN-E704DC467C649D7C9944,,91381.35,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,103,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-103-D-GSL103DDRU,,FIN-F36A4EC9406C6B5A517D,,81750.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,104,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-104-R-GSL104RWIL,,FIN-81CC1CBF10E4D3E3D6F6,,130050.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,105,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-105-R-GSL105RBRO,,FIN-752E092399186F9B264F,,114250.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,11,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-11-R-GSL011RSHE,,FIN-B21633FCB6DDA0C7F866,,145270.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,12,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-12-D-GSL012DFIE,AL-2022-house-12-R-GSL012RHAR,FIN-592CC044B708471DE0C9,FIN-3B781CE2F9A42E4180C5,3288.66,130450.0,observed_positive,observed_positive,1,-3.422652221341088,1000.0,complete
AL,2022,lower,13,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-13-R-GSL013RWOO,,FIN-0DBEEC55057E0A3FF701,,318400.79,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,14,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-14-R-GSL014RWAD,,FIN-00649E8C0B75D28151B5,,211725.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,15,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-15-D-GSL015DROU,AL-2022-house-15-R-GSL015RHUL,FIN-7EE7745A9AE46FF62CA2,FIN-D5CDB930E071606E34B5,85350.63,236270.54000000004,observed_positive,observed_positive,1,-1.0107849086301772,1000.0,complete
AL,2022,lower,16,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-16-R-GSL016RSOU,,FIN-1FCBFF6EDC116BCBDE19,,133900.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,17,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-17-R-GSL017REST,,FIN-8B9035CC9FA3B2A22534,,126950.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,18,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-18-R-GSL018RKIE,,FIN-998656764EB7D12A09CC,,120850.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,19,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-19-D-GSL019DHAL,,FIN-580797138D39264F1653,,89450.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,2,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-2-R-GSL002RHAR,,FIN-FE18AD695ACA1A461856,,233466.51,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,20,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-20-R-GSL020RLOM,,FIN-1A79D65C40443464F174,,239098.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,21,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-21-R-GSL021RREY,,FIN-7DE8F5FDBEE56BA428B6,,85808.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,22,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-22-R-GSL022RWHO,,FIN-94252FF800AA565A189F,,94750.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,23,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-23-R-GSL023RKIR,,FIN-26F3E6783B9CFE684508,,254652.88,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,24,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-24-R-GSL024RLED,,FIN-C8CA0748E264C20746CF,,321876.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,25,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-25-D-GSL025DHAG,AL-2022-house-25-R-GSL025RRIG,FIN-3126363F7FDE2BB1E392,FIN-D94C530AD8DA62B65B30,0.0,222751.0,observed_zero,observed_positive,1,-5.41053382641872,1000.0,complete
AL,2022,lower,26,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-26-D-GSL026DALF,AL-2022-house-26-R-GSL026RCOL,FIN-D107D813549BC95A326D,FIN-CF10B7E05F739275B38E,17762.16,160393.0,observed_positive,observed_positive,1,-2.152000308844376,1000.0,complete
AL,2022,lower,27,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-27-D-GSL027DNEU,AL-2022-house-27-R-GSL027RKIT,FIN-D26A36AF86B5C854FC6A,FIN-E390D0E00A1509392E74,4635.9800000000005,143317.5,observed_positive,observed_positive,1,-3.2428446881337694,1000.0,complete
AL,2022,lower,28,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-28-R-GSL028RBUT,,FIN-E2593A5E17BE3232A871,,216583.29,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,29,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-29-R-GSL029RGID,,FIN-871A5BD115180D23327B,,111414.24,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,3,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-3-D-GSL003DTHO,AL-2022-house-3-R-GSL003RUND,FIN-EBA989DE7370062058D2,FIN-77701274B5364CA4EDDB,67291.76000000001,197493.13,observed_positive,observed_positive,1,-1.066965374874577,1000.0,complete
AL,2022,lower,30,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-30-R-GSL030RLIP,,FIN-B70BC7874F8719D8CD39,,100589.92,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,31,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-31-R-GSL031RSTU,,FIN-C3B1F63CBED92B066A05,,162201.65,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,32,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-32-D-GSL032DBOY,AL-2022-house-32-R-GSL032RJAC,FIN-3942FF5CF26B876D5DCA,FIN-6D5906FA37B3EDEC2883,0.0,0.0,observed_zero,observed_zero,1,0.0,1000.0,complete
AL,2022,lower,33,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-33-D-GSL033DCRU,AL-2022-house-33-R-GSL033RROB,FIN-E0F5E86AA7E6D55475A1,FIN-B3E61A491DF2235D87E8,6992.92,162250.81,observed_positive,observed_positive,1,-3.016731580023261,1000.0,complete
AL,2022,lower,34,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-34-R-GSL034RSTA,,FIN-A5F1074A2B08E7C0EDA3,,98733.08,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,35,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-35-R-GSL035RHUR,,FIN-C4CA3854433AA515598B,,75125.02,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,36,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-36-R-GSL036RWOO,,FIN-2F705A961992D85FF2E0,,66245.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,37,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-37-R-GSL037RFIN,,FIN-23E083006A674C82D24D,,30800.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,38,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-38-R-GSL038RWOO,,FIN-9ECB8653D631293B3548,,234946.9,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,39,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-39-R-GSL039RSHA,,FIN-2E7DC5B52E222C5402E1,,159190.58,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,4,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-4-R-GSL004RMOO,,FIN-D454737A9F169AFEE7CF,,179904.51,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,40,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-40-D-GSL040DHOW,AL-2022-house-40-R-GSL040RROB,FIN-02DEE3A9BC86F3B48E03,FIN-E77268D9981EA96D4CB2,25460.1,126345.0,observed_positive,observed_positive,1,-1.5712620008088192,1000.0,complete
AL,2022,lower,41,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-41-D-GSL041DNEL,AL-2022-house-41-R-GSL041RELL,FIN-7B1B93ACFA60C0870CD0,FIN-BA34FF045E6E92CFD5B9,0.0,136852.0,observed_zero,observed_positive,1,-4.926180645888316,1000.0,complete
AL,2022,lower,42,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-42-R-GSL042RSMI,,FIN-82A8F3F36892AF4D7B2B,,74000.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,43,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-43-D-GSL043DCLE,AL-2022-house-43-R-GSL043RMOO,FIN-ED4A84ECB5EADF0DFD66,FIN-05E24E276DE3503CE262,21286.33,219348.87,observed_positive,observed_positive,1,-2.2912385770520185,1000.0,complete
AL,2022,lower,44,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-44-R-GSL044RGAR,,FIN-7679E3B08EDC4B0450DC,,224325.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,45,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-45-R-GSL045RDUB,,FIN-7DBEF037B15DC7118D1B,,230580.54,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,46,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-46-R-GSL046RFAU,,FIN-DB5C04A16FB174E8CC1D,,87710.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,47,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-47-D-GSL047DCOL,AL-2022-house-47-R-GSL047RSHA,FIN-FB364352AD702FCC946B,FIN-1F2AC96EACE81C24C29E,12454.2,175202.89,observed_positive,observed_positive,1,-2.5723447902232457,1000.0,complete
AL,2022,lower,48,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-48-R-GSL048RCAR,,FIN-4A4CEFC8B6333DF5AA22,,94328.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,49,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-49-R-GSL049RBED,,FIN-73C52C18C5BB97D644F1,,103900.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,5,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-5-R-GSL005RCRA,,FIN-653AFAAA9F5D2E9446B6,,79622.45999999999,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,50,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-50-R-GSL050RHIL,,FIN-8BDC4F7BD7060869E734,,30500.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,51,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-51-R-GSL051RTRE,,FIN-7DF2E13867751E734055,,32392.85,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,52,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-52-D-GSL052DROG,,FIN-3F976984A98E8EB3A1FA,,0.0,,observed_zero,,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,53,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-53-D-GSL053DDAN,,FIN-ADB75DA691FFDAC91B35,,163575.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,54,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-54-D-GSL054DRAF,,FIN-F0BCB85C3E314601D3BE,,281805.12999999995,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,55,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-55-D-GSL055DPLU,,FIN-93ED49996AAA16032291,,0.0,,observed_zero,,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,56,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-56-D-GSL056DTIL,,FIN-C5FE8995703ED94F6D62,,156987.45,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,57,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-57-D-GSL057DSEL,AL-2022-house-57-R-GSL057RBAU,FIN-100369CB56B98AA05844,FIN-9AA0F2C04E2A16293674,104529.19,11350.0,observed_positive,observed_positive,1,2.145331534037056,1000.0,complete
AL,2022,lower,58,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-58-D-GSL058DHOL,,FIN-5E766FEC02518DC02593,,76950.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,59,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-59-D-GSL059DMOO,,FIN-7C48395A86DEBD3ABC8C,,47250.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,6,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-6-R-GSL006RWHI,,FIN-EDB99FFA556099A62687,,201100.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,60,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-60-D-GSL060DGIV,,FIN-78532D3DEC0D02713C35,,116100.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,61,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-61-R-GSL061RBOL,,FIN-DF6A6300CE8F963D050C,,133983.43,,observed_positive,0,,1000.0,not_democratic_republican_contest
AL,2022,lower,62,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-62-D-GSL062DCEP,AL-2022-house-62-R-GSL062RLAM,FIN-F195B6E32A7E6E0D2697,FIN-A93D2E66836768CDDBDD,7947.5,111900.0,observed_positive,observed_positive,1,-2.5351283074975726,1000.0,complete
AL,2022,lower,63,RUN-133197C8B7B94F21A2939B438EDAF692,AL-2022-house-63-D-GSL063DADA,AL-2022-house-63-R-GSL063RALM,FIN-E3EB1BF003CD1F5ADF0D,FIN-445E73EDD5E8558ACD72,15667.32,199907.17,observed_positive,observed_positive,1,-2.4893930445900114,1000.0,complete
AL,2022,lower,64,RUN-133197C8B7B94F21A2939B438EDAF692,,AL-2022-house-64-R-GSL064RGIV,,FIN-C65D3794CFBAE8E74A27,,306835.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
