state,year,chamber,district,heda_dem_votes,heda_rep_votes,heda_total_votes,dem_two_party_share,heda_dem_margin,precinct_fragment_rows,office,baseline_dem_votes,baseline_rep_votes,context_fragment_rows,split_context_rows,expected_context_groups,allocated_context_groups,incomplete_context_groups,baseline_dem_margin,baseline_allocation_quality,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,model_eligible_permissive,model_eligible,heda_dem_vote_delta,heda_rep_vote_delta,result_source,baseline_source,panel_source,baseline_office,minimum_party_vote_coverage,allocated_votes,source_votes,source_legislative_turnout,matched_legislative_turnout,legislative_turnout_join_coverage,cycle_gate,coverage_gate,allocated_context_votes,statewide_context_votes,minimum_party_context_footprint_share,staging_reconciliation_gate,reconciliation_status,legislative_turnout
AL,2010,senate,25,14425.0,38919.0,53344.0,0.2704146670665867,-0.4591706658668266,43.0,USS,15031.100346387204,40446.30508759029,43.0,16.0,43.0,43.0,0.0,-45.81181211051622,includes_turnout_share_allocation,14425.0,38919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"smith, doug (smitty)","brewbaker, dick l",14425.0,38919.0,-45.917066586682665,-0.1052544761664435,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
AL,2010,senate,33,23241.0,8419.0,31660.0,0.7340808591282375,0.468161718256475,33.0,USS,21973.007052818848,9833.737949930844,33.0,4.0,33.0,33.0,0.0,38.16570699654607,includes_turnout_share_allocation,23241.0,8419.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"davisfigures, vivian d 1","moser, brad",23241.0,8419.0,46.8161718256475,8.65046482910143,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
AL,2010,senate,35,12653.0,18307.0,30960.0,0.408688630490956,-0.1826227390180878,32.0,USS,12403.246333496088,18662.26735220133,32.0,4.0,32.0,32.0,0.0,-20.14781111308936,includes_turnout_share_allocation,12653.0,18307.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"buzbee, scott a","brooks, ben",12653.0,18307.0,-18.262273901808783,1.8855372112805744,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
AR,1994,house,7,,,,,,,,4797.658366533865,2578.264940239044,,,,,,30.08970313258101,sos_legislative_turnout_join_95pct,4387.0,2152.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"stewart, charles w","myers, bill",4387.0,2152.0,34.1795381556813,4.089835023100289,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,within_one_percent,
AR,1994,house,8,,,,,,,,4864.341633466135,3547.735059760956,,,,,,15.651385760251486,sos_legislative_turnout_join_95pct,4457.0,3650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"madison, sue","holloway, jerry",4457.0,3650.0,9.954360429258664,-5.697025330992821,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,15,,,,,,,,4826.482388336033,4012.990326313353,,,,,,9.202947825999898,sos_legislative_turnout_join_95pct,4665.0,3941.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"wilkinson, ed","king, jerry d",4665.0,3941.0,8.412735300952823,-0.7902125250470746,-1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,16,,,,,,,,4590.531034482759,3886.110344827586,,,,,,8.310139100310547,sos_legislative_turnout_join_95pct,4987.0,3623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ammons, evelyn","campbell, lonnie d",4987.0,3623.0,15.84204413472706,7.531905034416514,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,21,,,,,,,,3621.583742736927,2208.828687637748,,,,,,24.23079107987549,sos_legislative_turnout_join_95pct,2946.0,1629.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"young, dennis r","ruggles, don c",2946.0,1629.0,28.78688524590164,4.556094166026146,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,24,,,,,,,,5739.350114505319,4711.274621079526,,,,,,9.837454883679346,sos_legislative_turnout_join_95pct,5574.0,3812.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"whorton, charles, jr","love, tim",5574.0,3812.0,18.77264010227999,8.935185218600644,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,29,,,,,,,,4966.0,4136.0,,,,,,9.11887497253351,sos_legislative_turnout_join_95pct,3798.0,5142.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"morton, rob","watts, bob",3798.0,5142.0,-15.033557046979864,-24.152432019513377,-1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,30,,,,,,,,4092.961594926508,3775.1265534941576,,,,,,4.039546017238614,sos_legislative_turnout_join_95pct,4014.0,3712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"bryan, l l (doc)","montgomery, john",4014.0,3712.0,3.908879109500388,-0.1306669077382256,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,40,,,,,,,,5627.097826086956,4961.434782608696,,,,,,6.286641105790198,sos_legislative_turnout_join_95pct,4508.0,6014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"flippo, pat","hudson, joe",4508.0,6014.0,-14.312868275993155,-20.59950938178336,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,42,,,,,,,,3799.593433755716,2821.393181192418,,,,,,14.774236974816189,sos_legislative_turnout_join_95pct,5380.0,3873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"lynn, becky","mcgahhey, mindy",5380.0,3873.0,16.286609748189775,1.5123727733735866,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,44,,,,,,,,6690.8744259178,5203.360019014188,,,,,,12.506180316106237,sos_legislative_turnout_join_95pct,4450.0,4149.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"wren, greg","parks, marvin",4450.0,4149.0,3.5004070240725667,-9.00577329203367,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,46,,,,,,,,3974.963864886096,3592.0149253731342,,,,,,5.060790443947347,sos_legislative_turnout_join_95pct,3818.0,3501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"mitchell, larry","curtis, j lance",3818.0,3501.0,4.331192785899713,-0.7295976580476342,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,47,,,,,,,,5635.494893951296,3422.44776119403,,,,,,24.432116839469657,sos_legislative_turnout_join_95pct,6020.0,2836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"kidd, douglas","hunnicutt, gary f",6020.0,2836.0,35.95302619692863,11.520909357458976,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,55,,,,,,,,5221.567225829568,4012.903547676685,,,,,,13.088607975462391,sos_legislative_turnout_join_95pct,5070.0,3398.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"argue, jim, jr","lamb, kevin",5070.0,3398.0,19.744922059518185,6.656314084055792,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,56,,,,,,,,4289.055270999352,1442.403997511202,,,,,,49.667129087491794,sos_legislative_turnout_join_95pct,3651.0,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"booker, michael d","alale, clare m",3651.0,1233.0,49.50859950859951,-0.1585295788922849,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,57,,,,,,,,6667.128270033794,3438.000403139511,,,,,,31.955336456692965,sos_legislative_turnout_join_95pct,6178.0,2721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ferrell, lisa","phillips, gary l",6178.0,2721.0,38.84706146758063,6.891725010887665,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,60,,,,,,,,4008.312919427016,3052.341559383484,,,,,,13.539415686073664,sos_legislative_turnout_join_95pct,3963.0,3576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"vess, stuart","powers, buddy",3963.0,3576.0,5.133306804615997,-8.40610888145767,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,61,,,,,,,,5314.753342689496,3903.588608537008,,,,,,15.308227245407531,sos_legislative_turnout_join_95pct,5560.0,3140.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"dietz, james g","boyd, valtaree",5560.0,3140.0,27.816091954022987,12.507864708615454,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,62,,,,,,,,2133.1417265545547,1964.6332930104145,,,,,,4.11219339128163,sos_legislative_turnout_join_95pct,2340.0,1572.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"molinaro, joe","gullahorn, tom l, jr",2340.0,1572.0,19.6319018404908,15.519708449209167,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,63,,,,,,,,4116.745705779047,3784.880642033911,,,,,,4.199958959550028,sos_legislative_turnout_join_95pct,3526.0,3411.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"wood, doug","rackley, david l",3526.0,3411.0,1.6577771370909615,-2.542181822459066,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,67,,,,,,,,5843.0,3503.0,,,,,,25.037449176118127,sos_legislative_turnout_join_95pct,5832.0,3085.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"miller, john e","hutchins, donald",5832.0,3085.0,30.806324997196366,5.76887582107824,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,71,,,,,,,,6260.0,3395.0,,,,,,29.673744174003108,sos_legislative_turnout_join_95pct,3614.0,3144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"pappas, pat","francis, betsy",3614.0,3144.0,6.954720331459011,-22.719023842544097,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,83,,,,,,,,4663.0,2530.0,,,,,,29.65383011260948,sos_legislative_turnout_join_95pct,3767.0,2703.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"murphy, nap b","dintelman, jim l",3767.0,2703.0,16.4451313755796,-13.20869873702988,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,93,,,,,,,,3062.0,2105.0,,,,,,18.521385717050517,sos_legislative_turnout_join_95pct,2338.0,2882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"goodman, jack","bush, ann h",2338.0,2882.0,-10.421455938697315,-28.94284165574783,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,94,,,,,,,,3524.790804226829,1132.440493667823,,,,,,51.3685096903066,sos_legislative_turnout_join_95pct,2330.0,2211.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"harris, joe, jr","brownlee, christene",2330.0,2211.0,2.6205681567936576,-48.74794153351294,-1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,house,96,,,,,,,,4785.209195773171,3362.559506332177,,,,,,17.460604755181468,sos_legislative_turnout_join_95pct,3766.0,2231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ferguson, scott","baker, joe e",3766.0,2231.0,25.59613139903285,8.135526643851382,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,329694.0,329692.0,0.9999939337688888,,True,351470.0,698485.0,0.48777346374972,True,exact,
AR,1994,senate,14,,,,,,,,12843.0,9685.0,,,,,,14.018110795454543,sos_legislative_turnout_join_95pct,8980.0,12867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"roberson, del","webb, doyle",8980.0,12867.0,-17.79191651027601,-31.81002730573056,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,189662.0,189662.0,1.0,,True,219594.0,698485.0,0.3140651108336513,True,within_one_percent,
AR,1994,senate,17,,,,,,,,11610.34884228921,3653.09873307121,,,,,,52.132718181332,sos_legislative_turnout_join_95pct,8964.0,2469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"walker, william l (bill), jr","jackson, antimoore h",8964.0,2469.0,56.8092364208869,4.676518239554909,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,189662.0,189662.0,1.0,,True,219594.0,698485.0,0.3140651108336513,True,exact,
AR,1994,senate,18,,,,,,,,13997.65115771079,9594.90126692879,,,,,,18.66160901769941,sos_legislative_turnout_join_95pct,10683.0,8730.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hoofman, clifton (cliff)","freeland, jim",10683.0,8730.0,10.060268891979602,-8.60134012571981,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,189662.0,189662.0,1.0,,True,219594.0,698485.0,0.3140651108336513,True,exact,
AR,1994,senate,23,,,,,,,,12882.0,9280.0,,,,,,16.253045753993323,sos_legislative_turnout_join_95pct,10427.0,9393.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"everett, mike","brawley, stan",10427.0,9393.0,5.216952573158426,-11.036093180834897,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,189662.0,189662.0,1.0,,True,219594.0,698485.0,0.3140651108336513,True,within_one_percent,
AR,1994,senate,24,,,,,,,,14282.727074235809,7730.150655021834,,,,,,29.76701410785946,sos_legislative_turnout_join_95pct,15422.0,5375.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"bell, steve","biggers, lonnie d",15422.0,5375.0,48.30985238255518,18.54283827469572,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,189662.0,189662.0,1.0,,True,219594.0,698485.0,0.3140651108336513,True,within_one_percent,
AR,1994,senate,30,,,,,,,,15531.0,8969.0,,,,,,26.783673469387757,sos_legislative_turnout_join_95pct,13082.0,7040.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"todd, mike","williams, kay",13082.0,7040.0,30.02683629857867,3.243162829190915,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,189662.0,189662.0,1.0,,True,219594.0,698485.0,0.3140651108336513,True,within_one_percent,
AR,1994,senate,32,,,,,,,,14248.0,12124.0,,,,,,8.05399666312756,sos_legislative_turnout_join_95pct,12271.0,13172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sheid, richard","hunter, gary d",12271.0,13172.0,-3.541249066540896,-11.595245729668456,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,GOV,,,,189662.0,189662.0,1.0,,True,219594.0,698485.0,0.3140651108336513,True,exact,
AR,1996,house,8,,,,,,,,6090.0,5182.0,,,,,,8.055358410220014,sos_legislative_turnout_join_95pct,5895.0,5666.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"madison, sue","pritchard, bill",5895.0,5666.0,1.980797508866015,-6.074560901353999,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
AR,1996,house,15,,,,,,,,4224.178195639879,4510.425427694253,,,,,,-3.277163388269574,sos_legislative_turnout_join_95pct,6070.0,4177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"wilkinson, ed","king, jerry d",6070.0,4177.0,18.4736996194008,21.75086300767037,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
AR,1996,house,16,,,,,,,,4373.258079711984,3614.706827578032,,,,,,9.496176572354232,sos_legislative_turnout_join_95pct,5592.0,4128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"ammons, evelyn","campbell, bruce",5592.0,4128.0,15.061728395061728,5.565551822707496,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
AR,1996,house,17,,,,,,,,4577.15866084425,3910.0262008733625,,,,,,7.860468115641768,sos_legislative_turnout_join_95pct,5719.0,4288.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"maddox, ode","whisenhunt, audry t",5719.0,4288.0,14.299990006995104,6.439521891353336,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
AR,1996,house,22,,,,,,,,6059.538684250267,3549.384083477722,,,,,,26.123163453899483,sos_legislative_turnout_join_95pct,4560.0,3805.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"beatty, david l","bennett, russ",4560.0,3805.0,9.025702331141662,-17.09746112275782,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
AR,1996,house,24,,,,,,,,5641.936693984637,5127.712868039134,,,,,,4.7747498466317095,sos_legislative_turnout_join_95pct,6095.0,4749.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"whorton, charles, jr","mcdougall, doug",6095.0,4749.0,12.412393950571746,7.637644103940036,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
AR,1996,house,25,,,,,,,,4889.04340034965,4144.306913919414,,,,,,8.24429985023222,sos_legislative_turnout_join_95pct,6660.0,3539.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"curran, armil o","heffley, luke",6660.0,3539.0,30.60103931758016,22.356739467347936,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
AR,1996,house,28,,,,,,,,5584.815169133192,2171.3367811839325,,,,,,44.00994732716258,sos_legislative_turnout_join_95pct,5709.0,2382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"rodgers, sandra r","cornelius, tim",5709.0,2382.0,41.11976269929552,-2.8901846278670646,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
AR,1996,house,29,,,,,,,,5062.0,5473.0,,,,,,-3.901281442809682,sos_legislative_turnout_join_95pct,4204.0,6129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"shelton, sam l","milum, jim",4204.0,6129.0,-18.62963321397465,-14.728351771164965,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
AR,1996,house,30,,,,,,,,4594.792176573426,4578.0748626373625,,,,,,0.1822474245467989,sos_legislative_turnout_join_95pct,5063.0,4801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"cook, m olin","lovell, richard k",5063.0,4801.0,2.6561232765612326,2.4738758520144337,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
AR,1996,house,33,,,,,,,,7327.972152323008,4737.955314753355,,,,,,21.465542906974125,sos_legislative_turnout_join_95pct,12941.0,7786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"smith, terry","wilkins, tom",12941.0,7786.0,24.870941284315144,3.405398377341019,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
AR,1996,house,41,,,,,,,,6484.395393762945,4553.59397815858,,,,,,17.49232899712645,sos_legislative_turnout_join_95pct,5414.0,5259.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"rorie, roger l","taylor, chaney, jr",5414.0,5259.0,1.4522627190105877,-16.040066278115862,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
AR,1996,house,46,,,,,,,,5470.9446366782,4970.328719723183,,,,,,4.794586827363326,sos_legislative_turnout_join_95pct,4904.0,4555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"broadway, shane","burks, lois a",4904.0,4555.0,3.68960778094936,-1.1049790464139655,0.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
AR,1996,house,49,,,,,,,,6360.646146616542,4800.279135338345,,,,,,13.98062411367466,sos_legislative_turnout_join_95pct,4677.0,2339.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"newman, bobby g","hall, ronnie",4677.0,2339.0,33.32383124287343,19.34320712919877,1.0,True,True,True,,,,,Arkansas SOS context + Klarner outcome,USP,,,,359766.0,359766.0,1.0,,True,328814.0,792667.0,0.3980671245015507,True,exact,
