cycle,bonica.rid,bonica.cid,name,lname,party,state,seat,district,recipient.cfscore,num.givers,total.receipts,total.disbursements,total.indiv.contribs,total.unitemized,total.pac.contribs,total.party.contribs,total.contribs.from.candidate,chamber,district_num,party_letter,normalized_name,dime_recipient_cycle_id
2006,cand4251,3818425011.0,"mcclain, e b",mcclain,100,AL,state:upper,AL-19,-0.16,141,394974.0,0.0,35000.0,900.0,316348.0,9000.0,23000.0,senate,19,D,MCCLAIN E B,DIME-4AD66DC5D8EF6A9521AD
2008,cand4251,3818425011.0,"mcclain, e b",mcclain,100,AL,state:upper,AL-19,-0.16,16,0.0,0.0,1000.0,1000.0,18500.0,0.0,-20500.0,senate,19,D,MCCLAIN E B,DIME-2BD35B5DB7EDDFDA4AF7
1998,cand4252,3818437985.0,"mitchell, walking wendell",mitchell,100,AL,state:upper,AL-30,0.085,277,225778.0,0.0,36980.0,2740.0,161495.0,17000.0,500.0,senate,30,D,MITCHELL WALKING WENDELL,DIME-AD64A7E394B59E1B7322
2002,cand4252,3818437985.0,"mitchell, wendell walking",mitchell,100,AL,state:upper,AL-30,0.085,209,223873.0,0.0,29440.0,0.0,168003.0,8500.0,0.0,senate,30,D,MITCHELL WENDELL WALKING,DIME-13D2E68F9139443D81F4
2006,cand4252,3818437985.0,"mitchell, wendell walking",mitchell,100,AL,state:upper,AL-30,0.085,323,514349.0,0.0,66800.0,1425.0,414100.0,14200.0,8000.0,senate,30,D,MITCHELL WENDELL WALKING,DIME-C9EB964ADB16D46B40B9
2008,cand4252,3818437985.0,"mitchell, wendell walking",mitchell,100,AL,state:upper,AL-30,0.085,60,96630.0,0.0,3800.0,0.0,93250.0,0.0,-5000.0,senate,30,D,MITCHELL WENDELL WALKING,DIME-9EC61E1A1D88AEBF1CFA
2010,cand4252,3818437985.0,"mitchell, wendell walking",mitchell,100,AL,state:upper,AL-30,0.085,168,375420.0,0.0,28075.0,770.0,324857.0,10500.0,7000.0,senate,30,D,MITCHELL WENDELL WALKING,DIME-BC61A964EC7ECA4BDA7B
1998,cand4253,3291158940.0,"mitchem, hinton",mitchem,100,AL,state:upper,AL-9,-0.077,218,256626.0,0.0,24295.0,1770.0,224675.0,1500.0,0.0,senate,9,D,MITCHEM HINTON,DIME-C9FA7B37395CC7CFF011
2002,cand4253,3291158940.0,"mitchem, hinton",mitchem,100,AL,state:upper,AL-9,-0.077,136,286775.0,0.0,8570.0,1650.0,267320.0,2500.0,0.0,senate,9,D,MITCHEM HINTON,DIME-FDBBA36617ACD9229DDD
2006,cand4253,3291158940.0,"mitchem, hinton",mitchem,100,AL,state:upper,AL-9,-0.077,264,497044.0,0.0,47825.0,0.0,434888.0,9000.0,0.0,senate,9,D,MITCHEM HINTON,DIME-8649F2355FEFF0361051
2008,cand4253,3291158940.0,"mitchem, hinton",mitchem,100,AL,state:upper,AL-9,-0.077,21,55884.0,0.0,6180.0,0.0,49000.0,0.0,0.0,senate,9,D,MITCHEM HINTON,DIME-968A1A7271C08D78F111
1998,cand4254,29175869025.0,"myers, hap",myers,200,AL,state:upper,AL-34,1.1,187,134850.0,0.0,42350.0,0.0,92500.0,0.0,0.0,senate,34,R,MYERS HAP,DIME-337078D3710E28EA3E49
2002,cand4254,29175869025.0,"myers, harry e hap",myers,200,AL,state:upper,AL-34,1.1,79,147500.0,0.0,-8000.0,0.0,155500.0,0.0,0.0,senate,34,R,MYERS HARRY E HAP,DIME-E5AC7D981FCA3FBE07E4
1998,cand4255,3820444164.0,"poole, phil",poole,100,AL,state:upper,AL-21,-0.191,162,277966.0,0.0,29048.0,5549.0,155102.0,85000.0,1378.0,senate,21,D,POOLE PHIL,DIME-9211BDA9850D56924C15
2002,cand4255,3820444164.0,"poole, phil",poole,100,AL,state:upper,AL-21,-0.191,156,341206.0,0.0,36646.0,10836.0,241925.0,35500.0,12782.0,senate,21,D,POOLE PHIL,DIME-F1EAB02AD9E4AF540728
2006,cand4255,3820444164.0,"poole, phil",poole,100,AL,state:upper,AL-21,-0.191,70,221127.0,0.0,7500.0,450.0,156650.0,9600.0,46800.0,senate,21,D,POOLE PHIL,DIME-13B2053280F867D226CE
2008,cand4255,3820444164.0,"poole, phil",poole,100,AL,state:upper,AL-21,-0.191,9,88328.0,0.0,0.0,100.0,9334.0,0.0,78850.0,senate,21,D,POOLE PHIL,DIME-B76A28C6B502C0C1D4DC
2010,cand4255,3820444164.0,"poole, phil",poole,100,AL,state:upper,AL-21,-0.191,74,275984.0,0.0,27578.0,600.0,180094.0,59400.0,3260.0,senate,21,D,POOLE PHIL,DIME-D2B13C95A7873265B97B
1998,cand4256,,"roberts, tommy ed",roberts,100,AL,state:upper,AL-3,-0.191,248,171645.0,0.0,19556.0,581.0,146466.0,0.0,1000.0,senate,3,D,ROBERTS TOMMY ED,DIME-BD2E9E9D9E31A8BE3786
2002,cand4256,,"roberts, tommy ed",roberts,100,AL,state:upper,AL-3,-0.191,203,272219.0,0.0,15207.0,0.0,245881.0,2500.0,0.0,senate,3,D,ROBERTS TOMMY ED,DIME-8B368FE794732A460519
1998,cand157869,,"sanders, hank",sanders,100,AL,state:upper,AL-23,-0.35,90,145450.0,0.0,5900.0,0.0,138050.0,0.0,0.0,senate,23,D,SANDERS HANK,DIME-C7616A529A84C46BB598
2002,cand157869,,"sanders, hank",sanders,100,AL,state:upper,AL-23,-0.35,107,316856.0,0.0,39510.0,1446.0,275900.0,0.0,0.0,senate,23,D,SANDERS HANK,DIME-1C747B7BE0EC9DD2030E
2006,cand157869,,"sanders, hank",sanders,100,AL,state:upper,AL-23,-0.35,146,497900.0,0.0,46450.0,2250.0,438200.0,11000.0,0.0,senate,23,D,SANDERS HANK,DIME-E96F70C63B8CD16048B9
2008,cand157869,,"sanders, hank",sanders,100,AL,state:upper,AL-23,-0.35,9,27561.0,0.0,0.0,0.0,27000.0,0.0,0.0,senate,23,D,SANDERS HANK,DIME-C813ECE5282C53D38327
2010,cand157869,,"sanders, hank",sanders,100,AL,state:upper,AL-23,-0.35,97,374695.0,0.0,18510.0,4795.0,324175.0,25000.0,0.0,senate,23,D,SANDERS HANK,DIME-98B6EB61996CD57B9264
1998,cand4257,4699094723.0,"smitherman, rodger m",smitherman,100,AL,state:upper,AL-18,-0.037,149,165550.0,0.0,14930.0,0.0,139468.0,9450.0,0.0,senate,18,D,SMITHERMAN RODGER M,DIME-A7635605EA0CAD11DE09
2002,cand4257,4699094723.0,"smitherman, rodger m",smitherman,100,AL,state:upper,AL-18,-0.037,107,265160.0,0.0,10150.0,0.0,254375.0,0.0,0.0,senate,18,D,SMITHERMAN RODGER M,DIME-27C973E7D8683994E627
2006,cand4257,4699094723.0,"smitherman, rodger m",smitherman,100,AL,state:upper,AL-18,-0.037,139,452242.0,0.0,24325.0,0.0,410901.0,9000.0,0.0,senate,18,D,SMITHERMAN RODGER M,DIME-EEF6E4B01FFF85884451
2008,cand4257,4699094723.0,"smitherman, rodger m",smitherman,100,AL,state:upper,AL-18,-0.037,10,31750.0,0.0,0.0,0.0,31750.0,0.0,0.0,senate,18,D,SMITHERMAN RODGER M,DIME-547DC3DCD3EB79EBEBBE
2010,cand4257,4699094723.0,"smitherman, rodger m",smitherman,100,AL,state:upper,AL-18,-0.037,142,454755.0,0.0,10125.0,0.0,444630.0,0.0,0.0,senate,18,D,SMITHERMAN RODGER M,DIME-2D56C4E29C11DFF62991
2012,cand4257,4699094723.0,"smitherman, rodger m",smitherman,100,AL,state:upper,AL-18,-0.037,2,7000.0,0.0,0.0,0.0,7000.0,0.0,0.0,senate,18,D,SMITHERMAN RODGER M,DIME-D51861BDDC76DCA11964
1998,cand4258,4136336981.0,"waggoner, j t jabo",waggoner,200,AL,state:upper,AL-16,1.177,154,155923.0,0.0,13600.0,150.0,138900.0,500.0,0.0,senate,16,R,WAGGONER J T JABO,DIME-D1F48169E41DD10CD242
2002,cand4258,4136336981.0,"waggoner, j t jabo",waggoner,200,AL,state:upper,AL-16,1.177,119,241164.0,0.0,22250.0,0.0,216450.0,0.0,0.0,senate,16,R,WAGGONER J T JABO,DIME-758A3F5BC2CA34982BA9
2006,cand4258,4136336981.0,"waggoner, j t jabo",waggoner,200,AL,state:upper,AL-16,1.177,136,318100.0,0.0,26300.0,100.0,285700.0,0.0,0.0,senate,16,R,WAGGONER J T JABO,DIME-82852224E87594AE6A13
2008,cand4258,4136336981.0,"waggoner, j t jabo",waggoner,200,AL,state:upper,AL-16,1.177,1,5000.0,0.0,0.0,0.0,5000.0,0.0,0.0,senate,16,R,WAGGONER J T JABO,DIME-38C66B9AC2FB038B0753
2010,cand4258,4136336981.0,"waggoner, j t jabo",waggoner,200,AL,state:upper,AL-16,1.177,124,268044.0,0.0,21694.0,0.0,214850.0,30500.0,500.0,senate,16,R,WAGGONER J T JABO,DIME-9053147E969343E5B1D3
2012,cand4258,4136336981.0,"waggoner, j t jabo",waggoner,200,AL,state:upper,AL-16,1.177,1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,senate,16,R,WAGGONER J T JABO,DIME-67649D933F813486E531
1998,cand4259,26622112406.0,"allen, gerald",allen,200,AL,state:lower,AL-62,1.15,174,103758.0,0.0,9960.0,2813.0,77435.0,10700.0,750.0,house,62,R,ALLEN GERALD,DIME-D8561A92699F6DD21C24
2002,cand4259,26622112406.0,"allen, gerald",allen,200,AL,state:lower,AL-62,1.15,160,135606.0,0.0,16700.0,2839.0,100817.0,12000.0,2000.0,house,62,R,ALLEN GERALD,DIME-A2A08C3CBDD3B5A28A62
2006,cand4259,26622112406.0,"allen, gerald",allen,200,AL,state:lower,AL-62,1.15,114,80186.0,0.0,7625.0,1370.0,71906.0,0.0,-1715.0,house,62,R,ALLEN GERALD,DIME-27FAE3AAF6A6C4F55EEE
2008,cand4259,26622112406.0,"allen, gerald",allen,200,AL,state:upper,AL-21,1.15,1,400.0,0.0,0.0,150.0,250.0,0.0,0.0,senate,21,R,ALLEN GERALD,DIME-5B5908FCAA36BDCFB351
2010,cand4259,26622112406.0,"allen, gerald",allen,200,AL,state:upper,AL-21,1.15,218,434019.0,0.0,35475.0,7060.0,237520.0,90219.0,35995.0,senate,21,R,ALLEN GERALD,DIME-34657FFCC1ED3C37DA6F
2012,cand4259,26622112406.0,"allen, gerald",allen,200,AL,state:upper,AL-21,1.15,24,4974.0,0.0,0.0,0.0,48810.0,0.0,-43836.0,senate,21,R,ALLEN GERALD,DIME-ED14AE872EC860877C36
1998,cand4260,3818419317.0,"baker, locy sonny",baker,100,AL,state:lower,AL-85,-0.284,83,64906.0,0.0,7037.0,0.0,45369.0,8000.0,0.0,house,85,D,BAKER LOCY SONNY,DIME-03A0D9A72C660EDA07F3
2002,cand4260,3818419317.0,"baker, locy sonny",baker,100,AL,state:lower,AL-85,-0.284,106,110050.0,0.0,7525.0,0.0,87775.0,500.0,12000.0,house,85,D,BAKER LOCY SONNY,DIME-E04DBBB9E239DD1D4FD4
2006,cand4260,3818419317.0,"baker, locy sonny",baker,100,AL,state:lower,AL-85,-0.284,78,104736.0,0.0,6150.0,0.0,86987.0,1099.0,0.0,house,85,D,BAKER LOCY SONNY,DIME-366FA6D448FF2F30A38D
2008,cand4260,3818419317.0,"baker, locy sonny",baker,100,AL,state:upper,AL-28,-0.284,5,7250.0,0.0,0.0,0.0,7250.0,0.0,0.0,senate,28,D,BAKER LOCY SONNY,DIME-2F31491528AFB698A325
2010,cand4260,3818419317.0,"baker, locy sonny",baker,100,AL,state:upper,AL-28,-0.284,24,93500.0,0.0,5750.0,0.0,67750.0,0.0,20000.0,senate,28,D,BAKER LOCY SONNY,DIME-0DF82F65CFAD5FB18AE0
1998,cand4261,,"bandy, george tootie",bandy,100,AL,state:lower,AL-83,-0.393,36,32635.0,0.0,900.0,2165.0,24570.0,0.0,0.0,house,83,D,BANDY GEORGE TOOTIE,DIME-20FF857CDD27E524CE97
2002,cand4261,,"bandy, george tootie",bandy,100,AL,state:lower,AL-83,-0.393,36,45221.0,0.0,3532.0,276.0,37913.0,500.0,0.0,house,83,D,BANDY GEORGE TOOTIE,DIME-137A874925BA185C4A1E
2006,cand4261,,"bandy, george tootie",bandy,100,AL,state:lower,AL-83,-0.393,20,30350.0,0.0,3100.0,0.0,22250.0,0.0,0.0,house,83,D,BANDY GEORGE TOOTIE,DIME-A2BBD214C0D4E18494B5
2010,cand4261,,"bandy, george tootie",bandy,100,AL,state:lower,AL-83,-0.393,29,33584.0,0.0,0.0,84.0,31300.0,200.0,0.0,house,83,D,BANDY GEORGE TOOTIE,DIME-087D272B0235C4EAF408
1998,cand910904,,"black, lucius",black,100,AL,state:lower,AL-71,-0.258,26,16704.0,0.0,1400.0,0.0,12244.0,0.0,3000.0,house,71,D,BLACK LUCIUS,DIME-80E42A020D6FDB31C14B
2002,cand910904,,"black, lucius",black,100,AL,state:lower,AL-71,-0.258,19,25310.0,0.0,2560.0,0.0,21750.0,1000.0,0.0,house,71,D,BLACK LUCIUS,DIME-09D1AED2B041178EAA01
1998,cand4262,29105840727.0,"black, marcel",black,100,AL,state:lower,AL-3,-0.105,60,40624.0,0.0,1675.0,27.0,36175.0,1500.0,0.0,house,3,D,BLACK MARCEL,DIME-9D5D5E45EB4E46892B6A
2002,cand4262,29105840727.0,"black, marcel",black,100,AL,state:lower,AL-3,-0.105,78,86077.0,0.0,1250.0,725.0,76600.0,500.0,200.0,house,3,D,BLACK MARCEL,DIME-0DDBB2DD374974B25A6A
2006,cand4262,29105840727.0,"black, marcel",black,100,AL,state:lower,AL-3,-0.105,66,83298.0,0.0,0.0,0.0,82978.0,260.0,0.0,house,3,D,BLACK MARCEL,DIME-F74F08791672B133049D
2008,cand4262,29105840727.0,"black, marcel",black,100,AL,state:lower,AL-3,-0.105,4,3528.0,0.0,0.0,0.0,3500.0,0.0,0.0,house,3,D,BLACK MARCEL,DIME-25296B456762B53617EA
2010,cand4262,29105840727.0,"black, marcel",black,100,AL,state:lower,AL-3,-0.105,120,355267.0,0.0,9900.0,0.0,343791.0,500.0,0.0,house,3,D,BLACK MARCEL,DIME-DCA1450D3CAA51641A0C
1998,cand4264,5000003818426867.0,"boyd, barbara bigsby",boyd,100,AL,state:lower,AL-32,-0.338,32,45454.0,0.0,1525.0,4519.0,34411.0,2000.0,0.0,house,32,D,BOYD BARBARA BIGSBY,DIME-5B1DE79AC36AABB47DFC
2002,cand4264,5000003818426867.0,"boyd, barbara bigsby",boyd,100,AL,state:lower,AL-32,-0.338,57,64554.0,0.0,3750.0,2564.0,52430.0,1500.0,2310.0,house,32,D,BOYD BARBARA BIGSBY,DIME-791B08D3B8D0A34F2C13
2006,cand4264,5000003818426867.0,"boyd, barbara bigsby",boyd,100,AL,state:lower,AL-32,-0.338,47,54214.0,0.0,4600.0,2088.0,37815.0,260.0,4450.0,house,32,D,BOYD BARBARA BIGSBY,DIME-FF36F2270076A7E027A8
2008,cand4264,5000003818426867.0,"boyd, barbara bigsby",boyd,100,AL,state:lower,AL-32,-0.338,2,1850.0,0.0,0.0,100.0,1750.0,0.0,0.0,house,32,D,BOYD BARBARA BIGSBY,DIME-C2D84C5CD262573BC697
2010,cand4264,5000003818426867.0,"boyd, barbara bigsby",boyd,100,AL,state:lower,AL-32,-0.338,45,57525.0,0.0,1900.0,915.0,46910.0,3300.0,1000.0,house,32,D,BOYD BARBARA BIGSBY,DIME-B6044721220C593D1D32
2012,cand4264,5000003818426867.0,"boyd, barbara bigsby",boyd,100,AL,state:lower,AL-32,-0.338,8,5800.0,0.0,0.0,0.0,6500.0,0.0,-700.0,house,32,D,BOYD BARBARA BIGSBY,DIME-F23B6AE037602EC261C1
1998,cand4265,3818441927.0,"buskey, james e",buskey,100,AL,state:lower,AL-99,-0.173,79,61903.0,0.0,1925.0,279.0,49499.0,10000.0,0.0,house,99,D,BUSKEY JAMES E,DIME-A24859D0819F66AED292
2002,cand4265,3818441927.0,"buskey, james e",buskey,100,AL,state:lower,AL-99,-0.173,58,49465.0,0.0,2500.0,0.0,44465.0,500.0,0.0,house,99,D,BUSKEY JAMES E,DIME-91D715E671ECF3BA5D2C
2006,cand4265,3818441927.0,"buskey, james e",buskey,100,AL,state:lower,AL-99,-0.173,68,77749.0,0.0,3500.0,0.0,68050.0,0.0,0.0,house,99,D,BUSKEY JAMES E,DIME-5F9EA539693D42787328
2010,cand4265,3818441927.0,"buskey, james e",buskey,100,AL,state:lower,AL-99,-0.173,93,129584.0,0.0,4925.0,281.0,122918.0,0.0,0.0,house,99,D,BUSKEY JAMES E,DIME-61518EBB898E9EC771DE
1998,cand4266,4087303009.0,"carns, jim",carns,200,AL,state:lower,AL-46,1.053,55,29655.0,0.0,5030.0,875.0,23750.0,0.0,0.0,house,46,R,CARNS JIM,DIME-61590218E86EB86B2501
2002,cand4266,4087303009.0,"carns, jim",carns,200,AL,state:lower,AL-48,1.053,100,89255.0,0.0,9500.0,3305.0,76450.0,0.0,0.0,house,48,R,CARNS JIM,DIME-7B8CEA4DF5E047367EA6
2012,cand4266,4087303009.0,"carns, jim",carns,200,AL,state:lower,AL-48,1.053,139,269000.0,0.0,22800.0,0.0,43350.0,0.0,135643.0,house,48,R,CARNS JIM,DIME-3BD22378B64B52FA6466
1998,cand4267,3111084640.0,"carothers, joe",carothers,100,AL,state:lower,AL-86,-0.272,179,150441.0,0.0,17100.0,184.0,122635.0,2000.0,0.0,house,86,D,CAROTHERS JOE,DIME-69D6C8B6409B495960F4
2002,cand4267,3111084640.0,"carothers, joe",carothers,100,AL,state:lower,AL-86,-0.272,100,94050.0,0.0,7550.0,347.0,79219.0,3500.0,0.0,house,86,D,CAROTHERS JOE,DIME-406B97600A04F52E02CE
2006,cand4267,3111084640.0,"carothers, joe",carothers,100,AL,state:lower,AL-86,-0.272,147,328773.0,0.0,11550.0,750.0,186011.0,128.0,0.0,house,86,D,CAROTHERS JOE,DIME-0035620F88F989ADBDC0
1998,cand4268,,"carter, tommy",carter,100,AL,state:lower,AL-5,-0.367,127,103956.0,0.0,1100.0,0.0,94872.0,1000.0,1000.0,house,5,D,CARTER TOMMY,DIME-BE2508D5F3C0E7DD4958
2002,cand4268,,"carter, tommy",carter,100,AL,state:lower,AL-5,-0.367,57,56791.0,0.0,150.0,0.0,46350.0,3500.0,0.0,house,5,D,CARTER TOMMY,DIME-8C7FE625B34DBBC05A7F
1998,cand4269,108220250.0,"clark, william bill",clark,100,AL,state:lower,AL-98,-0.45,24,23400.0,0.0,1500.0,0.0,18900.0,0.0,1000.0,house,98,D,CLARK WILLIAM BILL,DIME-1A5BB789CE994EBF0E7E
2002,cand4269,108220250.0,"clark, william bill",clark,100,AL,state:lower,AL-98,-0.45,65,100506.0,0.0,6501.0,0.0,85288.0,0.0,8717.0,house,98,D,CLARK WILLIAM BILL,DIME-CA20935339DBD5FF2013
1998,cand4270,3820449016.0,"clouse, steve",clouse,200,AL,state:lower,AL-93,1.09,54,34614.0,0.0,3400.0,100.0,27850.0,0.0,2132.0,house,93,R,CLOUSE STEVE,DIME-97FF45015264F42D3CC9
2002,cand4270,3820449016.0,"clouse, steve",clouse,200,AL,state:lower,AL-93,1.09,75,57294.0,0.0,2150.0,0.0,48450.0,0.0,1661.0,house,93,R,CLOUSE STEVE,DIME-E2AA3FFDA568E21B6D96
2006,cand4270,3820449016.0,"clouse, steve",clouse,200,AL,state:lower,AL-93,1.09,299,128619.0,0.0,21149.0,0.0,104445.0,25.0,0.0,house,93,R,CLOUSE STEVE,DIME-86B7858B7078C90A7A64
2010,cand4270,3820449016.0,"clouse, steve",clouse,200,AL,state:lower,AL-93,1.09,135,125061.0,0.0,5100.0,0.0,101360.0,1100.0,750.0,house,93,R,CLOUSE STEVE,DIME-3C77DB482283BD1240C5
2012,cand4270,3820449016.0,"clouse, steve",clouse,200,AL,state:lower,AL-93,1.09,3,3870.0,0.0,500.0,0.0,2000.0,0.0,0.0,house,93,R,CLOUSE STEVE,DIME-21AB1D6DDBEC70A6B3FC
1998,cand4271,111898667.0,"dukes, bill j",dukes,100,AL,state:lower,AL-8,-0.429,77,47079.0,0.0,3600.0,3710.0,34769.0,0.0,0.0,house,8,D,DUKES BILL J,DIME-86E8BD628C6558BA6DA1
2002,cand4271,111898667.0,"dukes, bill j",dukes,100,AL,state:lower,AL-8,-0.429,58,52362.0,0.0,1250.0,2875.0,43160.0,800.0,4000.0,house,8,D,DUKES BILL J,DIME-E77A0A8A665C1753BCFF
2006,cand4271,111898667.0,"dukes, bill j",dukes,100,AL,state:lower,AL-8,-0.429,34,47943.0,0.0,0.0,0.0,40621.0,1224.0,0.0,house,8,D,DUKES BILL J,DIME-994C019E757C2175232D
2010,cand4271,111898667.0,"dukes, bill j",dukes,100,AL,state:lower,AL-8,-0.429,2,1500.0,0.0,0.0,0.0,1500.0,0.0,0.0,house,8,D,DUKES BILL J,DIME-428AEFEFD6BA7C557970
1998,cand4272,3818444036.0,"galliher, blaine",galliher,100,AL,state:lower,AL-30,-0.118,89,62825.0,0.0,5750.0,425.0,54000.0,1650.0,1000.0,house,30,D,GALLIHER BLAINE,DIME-B2673A56EB85390F5E8F
2002,cand4272,3818444036.0,"galliher, blaine",galliher,100,AL,state:lower,AL-30,-0.118,89,57370.0,0.0,4900.0,420.0,82050.0,0.0,-30000.0,house,30,D,GALLIHER BLAINE,DIME-AE0A30C8745C5E439C0E
2006,cand4272,3818444036.0,"galliher, blaine",galliher,200,AL,state:lower,AL-30,-0.118,87,90950.0,0.0,13050.0,0.0,76400.0,0.0,0.0,house,30,R,GALLIHER BLAINE,DIME-073C070BB11DCB1ADBB6
2008,cand4272,3818444036.0,"galliher, blaine",galliher,200,AL,state:lower,AL-30,-0.118,6,-17400.0,0.0,0.0,0.0,3750.0,0.0,-21150.0,house,30,R,GALLIHER BLAINE,DIME-4372C78BE2C595B0F4CC
2010,cand4272,3818444036.0,"galliher, blaine",galliher,200,AL,state:lower,AL-30,-0.118,154,253373.0,0.0,14250.0,2900.0,200673.0,1750.0,10000.0,house,30,R,GALLIHER BLAINE,DIME-DA3247A9948B7C01209A
1998,cand4273,3818444412.0,"gaston, victor",gaston,200,AL,state:lower,AL-100,1.091,69,43545.0,0.0,3950.0,5669.0,32800.0,0.0,0.0,house,100,R,GASTON VICTOR,DIME-215B1171D21D73F9AA83
2002,cand4273,3818444412.0,"gaston, victor",gaston,200,AL,state:lower,AL-100,1.091,155,65298.0,0.0,13895.0,215.0,42441.0,0.0,4549.0,house,100,R,GASTON VICTOR,DIME-1D79A103C3359AC327E2
2006,cand4273,3818444412.0,"gaston, victor",gaston,200,AL,state:lower,AL-100,1.091,233,98793.0,0.0,28980.0,0.0,63300.0,0.0,0.0,house,100,R,GASTON VICTOR,DIME-CEEA3CCB3BFEE35E02E0
2010,cand4273,3818444412.0,"gaston, victor",gaston,200,AL,state:lower,AL-100,1.091,204,75003.0,0.0,22930.0,0.0,44800.0,0.0,0.0,house,100,R,GASTON VICTOR,DIME-239A9855FE57DB1CBC45
1998,cand4274,3820446860.0,"gipson, h mac",gipson,200,AL,state:lower,AL-88,1.084,60,33125.0,0.0,1300.0,0.0,31825.0,0.0,0.0,house,88,R,GIPSON H MAC,DIME-13DBF784B0B76BB94FD0
2002,cand4274,3820446860.0,"gipson, h mac",gipson,200,AL,state:lower,AL-88,1.084,87,83473.0,0.0,6050.0,2050.0,75373.0,0.0,0.0,house,88,R,GIPSON H MAC,DIME-C73C13758F6B867D6821
2006,cand4274,3820446860.0,"gipson, h mac",gipson,200,AL,state:lower,AL-88,1.084,114,106450.0,0.0,6500.0,2400.0,95550.0,0.0,1000.0,house,88,R,GIPSON H MAC,DIME-264D635594B233FCBDEE
2010,cand4274,3820446860.0,"gipson, h mac",gipson,200,AL,state:lower,AL-88,1.084,153,90289.0,0.0,10235.0,529.0,67525.0,0.0,5000.0,house,88,R,GIPSON H MAC,DIME-BAF241D600652DEA8D7C
1998,cand4275,,"graham, betty carol",graham,100,AL,state:lower,AL-81,-0.253,116,75242.0,0.0,6775.0,400.0,60346.0,2500.0,0.0,house,81,D,GRAHAM BETTY CAROL,DIME-F3B377686EC1BADAFB6A
2002,cand4275,,"graham, betty carol",graham,100,AL,state:lower,AL-81,-0.253,99,119470.0,0.0,8150.0,1650.0,103670.0,1000.0,1000.0,house,81,D,GRAHAM BETTY CAROL,DIME-0CEDBE3CA6F62246E0AA
2006,cand4275,,"graham, betty carol",graham,100,AL,state:lower,AL-81,-0.253,114,107442.0,0.0,12800.0,742.0,88900.0,0.0,0.0,house,81,D,GRAHAM BETTY CAROL,DIME-72BCAC2578286965E878
2008,cand4275,,"graham, betty carol",graham,100,AL,state:lower,AL-81,-0.253,2,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,house,81,D,GRAHAM BETTY CAROL,DIME-276FBDCFADD6A5F2DC5D
2010,cand4275,,"graham, betty carol",graham,100,AL,state:lower,AL-81,-0.253,157,288579.0,0.0,16034.0,0.0,253394.0,7650.0,5500.0,house,81,D,GRAHAM BETTY CAROL,DIME-FC944DC1EB4BD7877631
1998,cand4276,109237355.0,"guin, ken",guin,100,AL,state:lower,AL-14,-0.063,149,130673.0,0.0,13406.0,300.0,61775.0,1500.0,48000.0,house,14,D,GUIN KEN,DIME-71B73B44B03FA4902668
2002,cand4276,109237355.0,"guin, ken",guin,100,AL,state:lower,AL-14,-0.063,156,183430.0,0.0,7975.0,0.0,147987.0,3000.0,19185.0,house,14,D,GUIN KEN,DIME-B7261513FA913434EABF
2006,cand4276,109237355.0,"guin, ken",guin,100,AL,state:lower,AL-14,-0.063,148,299906.0,0.0,8636.0,50.0,189922.0,260.0,0.0,house,14,D,GUIN KEN,DIME-19205E6BDB68D049BA1D
2008,cand4276,109237355.0,"guin, ken",guin,100,AL,state:lower,AL-14,-0.063,47,48911.0,0.0,2100.0,0.0,46300.0,0.0,0.0,house,14,D,GUIN KEN,DIME-AA30F7C2789C98F3134E
2010,cand4276,109237355.0,"guin, ken",guin,100,AL,state:lower,AL-14,-0.063,120,270687.0,0.0,8700.0,420.0,260861.0,694.0,0.0,house,14,D,GUIN KEN,DIME-328686ECFDE15993293E
1998,cand4277,3816414916.0,"hall, albert",hall,100,AL,state:lower,AL-22,-0.245,48,27973.0,0.0,3000.0,0.0,24675.0,0.0,0.0,house,22,D,HALL ALBERT,DIME-5981C1167710CE4F468C
2002,cand4277,3816414916.0,"hall, albert",hall,100,AL,state:lower,AL-22,-0.245,86,83408.0,0.0,2900.0,0.0,68308.0,6000.0,2000.0,house,22,D,HALL ALBERT,DIME-251AEB9DDC640A2AF618
2006,cand4277,3816414916.0,"hall, albert",hall,100,AL,state:lower,AL-22,-0.245,138,118487.0,0.0,8450.0,0.0,99537.0,0.0,500.0,house,22,D,HALL ALBERT,DIME-1A5333973D84440D6189
1998,cand4278,5000004109318685.0,"hall, laura",hall,100,AL,state:lower,AL-19,-0.17,42,37060.0,0.0,225.0,3135.0,26700.0,0.0,7000.0,house,19,D,HALL LAURA,DIME-5F86B1CD56288C868551
2002,cand4278,5000004109318685.0,"hall, laura",hall,100,AL,state:lower,AL-19,-0.17,68,63467.0,0.0,3366.0,9340.0,49861.0,500.0,-100.0,house,19,D,HALL LAURA,DIME-CBDEB4300DEE353D7245
2006,cand4278,5000004109318685.0,"hall, laura",hall,100,AL,state:lower,AL-19,-0.17,46,43500.0,0.0,0.0,100.0,31750.0,0.0,3000.0,house,19,D,HALL LAURA,DIME-79D9B1122D909A05E69F
2010,cand4278,5000004109318685.0,"hall, laura",hall,100,AL,state:lower,AL-19,-0.17,32,99812.0,0.0,250.0,50.0,44950.0,5000.0,11000.0,house,19,D,HALL LAURA,DIME-D7232E8DFB1389A32D6E
