canonical_candidate_id,person_id,candidate,cycle,chamber,district,party,candidate_cmo,cmo_tail,cmo_extremity,cmo_priority_valid,identity_researchable,missing_core_issues,missing_all_issues,prior_attempts,latest_result_status,social_query,economic_query,archive_query,search_url,priority_score,tail_rank
AL-1994-senate-34-D-SULLIVAN,ALPERSON-SULLIVAN,Sullivan,1994,senate,34,D,-35.43070057194245,low,35.43070057194245,True,False,21,81,1,identity_unresolved,"""Sullivan"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Sullivan"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Sullivan"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Sullivan%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,42.73070057194245,20
AL-1994-senate-34-R-MYERS,ALPERSON-MYERS,Myers,1994,senate,34,R,35.43070057194245,high,35.43070057194245,True,False,21,81,1,searched_no_evidence,"""Myers"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Myers"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Myers"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Myers%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,42.73070057194245,22
AL-1994-house-66-D-WHITE,ALPERSON-WHITE,White,1994,house,66,D,27.30052342277172,high,27.30052342277172,True,True,21,81,1,surname_identity_unresolved_no_evidence,"""White"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""White"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""White"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22White%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,42.600523422771715,23
AL-1994-house-66-R-THOMSON,ALPERSON-THOMSON,Michael H Thomson,1994,house,66,R,-27.30052342277172,low,27.30052342277172,True,True,21,81,1,identity_resolved_no_specific_directional_evidence,"""Michael H Thomson"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Michael H Thomson"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Michael H Thomson"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Michael+H+Thomson%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,42.600523422771715,21
AL-2002-house-16-D-THIGPEN-WILLIAMS-E,ALPERSON-THIGPEN-WILLIAMS-E,William E Thigpen Sr,2002,house,16,D,27.29923182516194,high,27.29923182516194,True,True,21,81,1,identity_resolved_no_evidence,"""William E Thigpen Sr"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""William E Thigpen Sr"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""William E Thigpen Sr"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22William+E+Thigpen+Sr%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,42.59923182516194,24
AL-2006-house-38-D-MARK-CARLTON,ALPERSON-MARK-CARLTON,Mark H Carlton,2006,house,38,D,27.298902078918832,high,27.298902078918832,True,True,21,81,1,searched_no_evidence,"""Mark H Carlton"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Mark H Carlton"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Mark H Carlton"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22Mark+H+Carlton%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,42.598902078918826,25
AL-2018-house-46-R-DAVID-FAULKNER,ALPERSON-DAVID-FAULKNER,David Faulkner,2018,house,46,R,31.53228591122562,high,31.53228591122562,True,True,7,61,1,searched_no_new_evidence,"""David Faulkner"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""David Faulkner"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""David Faulkner"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22David+Faulkner%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,42.33228591122562,26
AL-2010-house-7-R-KEN-JOHNSON,ALPERSON-KEN-JOHNSON,Ken Johnson,2010,house,7,R,-27.28279912947672,low,27.28279912947672,True,True,20,80,1,identity_resolved_existing_votesmart_and_legislative_evidence,"""Ken Johnson"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Ken Johnson"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Ken Johnson"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22Ken+Johnson%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,42.28279912947672,22
AL-2010-house-75-R-GREG-WREN,ALPERSON-GREG-WREN,GREG WREN,2010,house,75,R,27.552497124530337,high,27.552497124530337,True,True,19,79,1,evidence_found,"""GREG WREN"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""GREG WREN"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""GREG WREN"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22GREG+WREN%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,42.252497124530336,27
AL-1998-house-51-D-MULLINS,ALPERSON-MULLINS,Mullins,1998,house,51,D,-34.87067134703675,low,34.87067134703675,True,False,21,81,1,identity_unresolved,"""Mullins"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Mullins"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Mullins"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Mullins%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,42.170671347036745,23
AL-2010-house-29-R-BECKY-NORDGREN,ALPERSON-BECKY-NORDGREN,Becky Nordgren,2010,house,29,R,-27.015400478467736,low,27.015400478467736,True,True,20,80,1,identity_resolved_existing_votesmart_and_legislative_evidence,"""Becky Nordgren"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Becky Nordgren"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Becky Nordgren"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22Becky+Nordgren%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,42.01540047846774,24
AL-2010-house-7-D-JOHN-JODY-LETSON,ALPERSON-JOHN-JODY-LETSON,John Jody Letson,2010,house,7,D,27.28279912947672,high,27.28279912947672,True,True,19,79,1,identity_resolved_existing_legislative_evidence_available,"""John Jody Letson"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""John Jody Letson"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""John Jody Letson"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22John+Jody+Letson%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.982799129476724,28
AL-2010-senate-33-R-BRAD-MOSER,ALPERSON-BRAD-MOSER,BRAD MOSER,2010,senate,33,R,-26.88122805519619,low,26.88122805519619,True,True,20,80,1,evidence_found,"""BRAD MOSER"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""BRAD MOSER"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""BRAD MOSER"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22BRAD+MOSER%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.88122805519619,25
AL-2002-senate-9-D-MITCHEM-HINTON,ALPERSON-MITCHEM-HINTON,Mitchem Hinton,2002,senate,9,D,27.15044878389049,high,27.15044878389049,True,True,19,79,1,searched_no_new_evidence,"""Mitchem Hinton"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Mitchem Hinton"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Mitchem Hinton"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Mitchem+Hinton%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.85044878389049,29
AL-1994-house-30-D-GALLIHER,ALPERSON-GALLIHER,Blaine Galliher,1994,house,30,D,26.535830698896813,high,26.535830698896813,True,True,21,81,1,identity_resolved_no_same_cycle_evidence,"""Blaine Galliher"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Blaine Galliher"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Blaine Galliher"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Blaine+Galliher%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.835830698896814,30
AL-1994-house-30-R-HODGES,ALPERSON-HODGES,Phillip Hodges,1994,house,30,R,-26.535830698896813,low,26.535830698896813,True,True,21,81,1,identity_resolved_no_specific_directional_evidence,"""Phillip Hodges"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Phillip Hodges"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Phillip Hodges"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Phillip+Hodges%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.835830698896814,26
AL-1998-senate-1-R-HARGETT,ALPERSON-HARGETT,Hargett,1998,senate,1,R,-34.45789781642314,low,34.45789781642314,True,False,21,81,1,searched_no_evidence,"""Hargett"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Hargett"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Hargett"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Hargett%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.75789781642314,27
AL-1994-house-60-D-HILLARD,ALPERSON-HILLARD,John Hilliard,1994,house,60,D,26.443740226032485,high,26.443740226032485,True,True,21,81,1,searched_no_evidence,"""John Hilliard"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""John Hilliard"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""John Hilliard"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22John+Hilliard%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.743740226032486,31
AL-2010-senate-33-D-VIVIAN-DAVIS-FIGURES,ALPERSON-VIVIAN-DAVIS-FIGURES,VIVIAN DAVIS FIGURES,2010,senate,33,D,26.88122805519619,high,26.88122805519619,True,True,19,78,1,evidence_found,"""VIVIAN DAVIS FIGURES"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""VIVIAN DAVIS FIGURES"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""VIVIAN DAVIS FIGURES"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22VIVIAN+DAVIS+FIGURES%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.53122805519619,32
AL-2014-house-17-D-DON-BARNWELL,ALPERSON-DON-BARNWELL,Don Barnwell,2014,house,17,D,26.208645597797485,high,26.208645597797485,True,True,21,81,1,identity_resolved_no_specific_directional_evidence,"""Don Barnwell"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Don Barnwell"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Don Barnwell"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Don+Barnwell%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.50864559779748,33
AL-1998-house-49-D-BLAIR,ALPERSON-BLAIR,Sara Beth Blair,1998,house,49,D,30.15458760056164,high,30.15458760056164,True,True,8,66,1,identity_resolved_no_specific_directional_evidence,"""Sara Beth Blair"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Sara Beth Blair"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Sara Beth Blair"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Sara+Beth+Blair%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.45458760056164,34
AL-2010-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,DEXTER GRIMSLEY,2010,house,85,D,26.154334447603897,high,26.154334447603897,True,True,21,81,1,evidence_found,"""DEXTER GRIMSLEY"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""DEXTER GRIMSLEY"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""DEXTER GRIMSLEY"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22DEXTER+GRIMSLEY%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.4543344476039,35
AL-1994-senate-27-R-PONDER,ALPERSON-PONDER,Ponder,1994,senate,27,R,-34.12970731330863,low,34.12970731330863,True,False,21,81,1,searched_no_evidence,"""Ponder"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Ponder"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Ponder"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Ponder%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.429707313308626,28
AL-1994-house-15-D-SHARP,ALPERSON-SHARP,Philip L Sharp,1994,house,15,D,-26.083439879040625,low,26.083439879040625,True,True,21,81,1,identity_resolved_no_issue_evidence,"""Philip L Sharp"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Philip L Sharp"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Philip L Sharp"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Philip+L+Sharp%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.38343987904062,29
AL-1994-house-15-R-CURRY,ALPERSON-CURRY,Johnny Curry,1994,house,15,R,26.083439879040625,high,26.083439879040625,True,True,21,81,1,searched_no_new_evidence,"""Johnny Curry"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Johnny Curry"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Johnny Curry"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Johnny+Curry%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.38343987904062,36
AL-1998-house-96-D-EASON,ALPERSON-EASON,Tonia Cherry Eason,1998,house,96,D,-26.01025476022479,low,26.01025476022479,True,True,21,81,1,searched_no_evidence,"""Tonia Cherry Eason"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Tonia Cherry Eason"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Tonia Cherry Eason"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Tonia+Cherry+Eason%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.31025476022479,30
AL-2018-senate-26-R-D-J-JOHNSON,ALPERSON-D-J-JOHNSON,Darrell DJ Johnson,2018,senate,26,R,-26.44208894091014,low,26.44208894091014,True,True,19,79,1,evidence_found,"""Darrell DJ Johnson"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Darrell DJ Johnson"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Darrell DJ Johnson"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Darrell+DJ+Johnson%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.14208894091014,31
AL-1994-senate-22-D-LINDSEY,ALPERSON-LINDSEY,WH Lindsey,1994,senate,22,D,25.795410284933904,high,25.795410284933904,True,True,21,81,1,identity_resolved_no_usable_same_cycle_directional_evidence,"""WH Lindsey"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""WH Lindsey"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""WH Lindsey"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22WH+Lindsey%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.095410284933905,37
AL-1994-senate-22-R-HUGHES,ALPERSON-HUGHES,Barry Hughes,1994,senate,22,R,-25.795410284933904,low,25.795410284933904,True,True,21,81,1,identity_resolved_no_directional_evidence,"""Barry Hughes"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Barry Hughes"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Barry Hughes"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Barry+Hughes%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,41.095410284933905,32
