result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count
81,BARBOUR,MCCOO SCHOOL,MCCOO SCHOOL,MCCOO SCHOOL,2014-General-Barbour.xlsx,contest_rows,False,010050030,0030,Clio City Hall,CLIO CITY HALL,review,46.15,3.4,1,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,42.75,CLAYTON COURTHOUSE,40.91,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000016,1.0000000000000016,True,True,compatible,False,False,False,010050030,Clio City Hall,46.15,3.4,district_constrained_review,11
82,BARBOUR,MT_ ANDREW COMMUNITY CENTER,MOUNT ANDREW COMMUNITY CENTER,MOUNT ANDREW COMMUNITY CENTER,2014-General-Barbour.xlsx,contest_rows,False,010050080,0080,Green's Cross Roads/ Mt. Andrew Community Ctr.,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,review,90.0,4.5,1,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,85.5,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,43.45,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000038,0.9999999983939497,True,True,compatible,False,False,False,010050080,Green's Cross Roads/ Mt. Andrew Community Ctr.,90.0,4.5,district_constrained_review,11
84,BARBOUR,SANFORD AVENUE GYM,SANFORD AVENUE GYM,SANFORD AVENUE GYM,2014-General-Barbour.xlsx,contest_rows,False,010050050,0050,Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,review,85.5,45.5,1,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,40.0,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,35.0,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000007,0.9999999972823315,True,True,compatible,False,False,False,010050050,Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG,85.5,45.5,district_constrained_review,11
86,BARBOUR,TEXASVILLE COMMUNITY CENTER,TEXASVILLE COMMUNITY CENTER,TEXASVILLE COMMUNITY CENTER,2014-General-Barbour.xlsx,contest_rows,False,010050080,0080,Green's Cross Roads/ Mt. Andrew Community Ctr.,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,review,85.5,0.0,2,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,85.5,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,53.33,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000038,0.9999999983939497,True,True,compatible,False,False,False,010050080,Green's Cross Roads/ Mt. Andrew Community Ctr.,85.5,0.0,district_constrained_review,11
88,BIBB,ALTERNATIVE SCHOOL,ALTERNATIVE SCHOOL,ALTERNATIVE SCHOOL,2014-General-Bibb.xlsx,precinct_rows,False,010072,2,Alternative School-2,ALTERNATIVE SCHOOL,review,100.0,0.0,3,ALTERNATIVE SCHOOL,100.0,ALTERNATIVE SCHOOL,100.0,False,True,low_or_ambiguous_score,,,True,49,14,1.0,1.0,1.0,1.0,49,14,0.999999888486595,0.9999999875400386,True,True,compatible,False,False,False,010072,Alternative School-2,100.0,0.0,district_constrained_review,14
89,BIBB,EOLINE FIRE DEPT,EOLINE FIRE DEPARTMENT,EOLINE FIRE DEPARTMENT,2014-General-Bibb.xlsx,precinct_rows,False,010073,3,Eoline Fire Dept-3,EOLINE FIRE DEPARTMENT,review,100.0,0.0,2,EOLINE FIRE DEPARTMENT,100.0,GREENPOND FIRE DEPARTMENT,80.85,False,True,low_or_ambiguous_score,,,True,49;72,14,2.0,1.0,0.7529880478087649,1.0,49;72,14,0.9564525094241209,0.999999994076837,True,True,compatible,False,False,False,010073,Eoline Fire Dept-3,100.0,0.0,district_constrained_review,16
90,BIBB,BRENT CITY HALL,BRENT CITY HALL,BRENT CITY HALL,2014-General-Bibb.xlsx,precinct_rows,False,010074,4,Brent City Hall-4,BRENT CITY HALL,review,100.0,0.0,2,BRENT CITY HALL,100.0,BRENT NATIONAL GUARD ARMORY,85.5,False,True,low_or_ambiguous_score,,,True,49;72,14,2.0,1.0,0.9486486486486486,1.0,72,14,0.9999999999999994,0.9999999999999994,True,True,compatible,False,False,False,010074,Brent City Hall-4,100.0,0.0,district_constrained_review,16
91,BIBB,CENTREVILLE ROCK BUILDING,CENTREVILLE ROCK BUILDING,CENTREVILLE ROCK BUILDING,2014-General-Bibb.xlsx,precinct_rows,False,0100714,14,Rock Building -14,ROCK BUILDING,review,90.0,0.0,2,ROCK BUILDING,90.0,BRENT CITY HALL,43.2,False,True,low_or_ambiguous_score,,,True,49;72,14,2.0,1.0,0.7971014492753623,1.0,49;72,14,0.9053330834559735,0.9999999999999997,True,True,compatible,False,False,False,0100714,Rock Building -14,90.0,0.0,district_constrained_review,16
92,BIBB,SIX MILE COMMUNITY CENTER,SIX MILE COMMUNITY CENTER,SIX MILE COMMUNITY CENTER,2014-General-Bibb.xlsx,precinct_rows,False,0100710.01,10.01,Six Mile Comm Center-10.01,SIX MILE COMMUNITY CENTER,review,100.0,0.0,2,SIX MILE COMMUNITY CENTER,100.0,LAWLEY COMMUNITY CENTER,79.17,False,True,low_or_ambiguous_score,,,True,49,14,1.0,1.0,1.0,1.0,49,14,1.0000000000000022,1.0000000000000022,True,True,compatible,False,False,False,0100710.01,Six Mile Comm Center-10.01,100.0,0.0,district_constrained_review,14
93,BIBB,LAWLEY COMMUNITY CENTER,LAWLEY COMMUNITY CENTER,LAWLEY COMMUNITY CENTER,2014-General-Bibb.xlsx,precinct_rows,False,010078,8,Lawley Comm Center-8,LAWLEY COMMUNITY CENTER,review,100.0,0.0,2,LAWLEY COMMUNITY CENTER,100.0,SIX MILE COMMUNITY CENTER,79.17,False,True,low_or_ambiguous_score,,,True,49,14,1.0,1.0,1.0,1.0,49,14,1.0000000000000009,0.9999999893059635,True,True,compatible,False,False,False,010078,Lawley Comm Center-8,100.0,0.0,district_constrained_review,14
112,BLOUNT,ST. MOUNTAIN,SAINT MOUNTAIN,SAINT MOUNTAIN,2014-General-Blount.xlsx,precinct_rows,False,0100914,14,Straight Mountain,STRAIGHT MOUNTAIN,review,83.87,2.39,1,PINE MOUNTAIN,81.48,ROSA,60.0,False,True,low_or_ambiguous_score,,,True,,17,,1.0,,1.0,34,17,0.9999999999999986,0.9999999779931571,,True,compatible,False,False,False,0100914,Straight Mountain,83.87,2.39,district_constrained_review,18
124,BLOUNT,PROFESSIONAL,PROFESSIONAL,PROFESSIONAL,2014-General-Blount.xlsx,precinct_rows,False,010099,9,Royal,ROYAL,review,60.0,6.0,1,SNEAD,54.0,ONEONTA,52.63,False,True,low_or_ambiguous_score,,,True,11,9;17,1.0,2.0,1.0,0.875,11,9,1.0000000000000016,0.9999999988454322,True,True,compatible,False,False,False,010099,Royal,60.0,6.0,district_constrained_review,8
147,CHEROKEE,CONGREGATIONAL METHODIST,CONGREGATIONAL METHODIST,CONGREGATIONAL METHODIST,2014-General-Cherokee.xlsx,contest_rows,False,010190131,0131,Ebenezer Methodist Church,EBENEZER METHODIST CHURCH,review,54.29,0.0,3,NEW HOPE METHODIST CHURCH,54.29,RECREATIONAL OUTREACH CENTER,53.85,False,True,low_or_ambiguous_score,,,True,39,13,1.0,1.0,1.0,1.0,39,13,1.0,0.9999999853495135,True,True,compatible,False,False,False,010190131,Ebenezer Methodist Church,54.29,17.9,district_constrained_review,5
148,CHEROKEE,DANIELS CHAPEL FELLOWSHIP,DANIELS CHAPEL FELLOWSHIP,DANIELS CHAPEL FELLOWSHIP,2014-General-Cherokee.xlsx,contest_rows,False,010190071,0071,Daniel's Chapel (Little River ),DANIEL S CHAPEL LITTLE RIVER,review,67.92,9.46,1,SHADY GROVE FELLOWSHIP HALL,58.46,TUCKER S CHAPEL VFW,54.55,False,True,low_or_ambiguous_score,,,True,39,10,1.0,1.0,1.0,1.0,39,10,1.0000000000000004,1.0000000000000004,True,True,compatible,False,False,False,010190071,Daniel's Chapel (Little River ),67.92,9.46,district_constrained_review,15
149,CHEROKEE,EBENEZER FELLOWSHIP HALL,EBENEZER FELLOWSHIP HALL,EBENEZER FELLOWSHIP HALL,2014-General-Cherokee.xlsx,contest_rows,False,010190141,0141,Shady Grove Fellowship Hall,SHADY GROVE FELLOWSHIP HALL,review,73.08,15.93,1,EBENEZER METHODIST CHURCH,57.14,SAND ROCK TOWN HALL,46.51,False,True,low_or_ambiguous_score,,,True,39,13,1.0,1.0,1.0,1.0,39,10,1.0000000000000009,1.0000000000000009,True,False,conflict,False,False,False,010190131,Ebenezer Methodist Church,57.14,14.39,district_constrained_review,5
150,CHEROKEE,FRIENDSHIP BAP FELLOWSHIP,FRIENDSHIP BAP FELLOWSHIP,FRIENDSHIP BAP FELLOWSHIP,2014-General-Cherokee.xlsx,contest_rows,False,010190011,0011,Friendship Baptist Church/Mt. Calvery Baptist Church,FRIENDSHIP BAPTIST CHURCH MOUNT CALVERY BAPTIST CHURCH,review,85.5,30.69,1,SHADY GROVE FELLOWSHIP HALL,54.81,DANIEL S CHAPEL LITTLE RIVER,43.02,False,True,low_or_ambiguous_score,,,True,39,10,1.0,1.0,1.0,1.0,39,10,0.9999998580389954,0.9999999581724589,True,True,compatible,False,False,False,010190011,Friendship Baptist Church/Mt. Calvery Baptist Church,85.5,30.69,district_constrained_review,15
151,CHEROKEE,GAYLESVILLE CITY HALL,GAYLESVILLE CITY HALL,GAYLESVILLE CITY HALL,2014-General-Cherokee.xlsx,contest_rows,False,010190051,0051,Gaylesville Town Hall,GAYLESVILLE TOWN HALL,review,85.71,37.25,1,VALLEY CHURCH,48.46,ELLISVILLE VOLUNTEER FIRE DEPARTMENT,46.29,False,True,low_or_ambiguous_score,,,True,39,10,1.0,1.0,1.0,1.0,39,10,1.000000000000001,0.9999999987888656,True,True,compatible,False,False,False,010190051,Gaylesville Town Hall,85.71,37.25,district_constrained_review,15
153,CHEROKEE,LEESBURG FEMA BUILDING,LEESBURG FEMA BUILDING,LEESBURG FEMA BUILDING,2014-General-Cherokee.xlsx,contest_rows,False,010190111,0111,Leesburg Volunteer Fire Dept.,LEESBURG VOLUNTEER FIRE DEPARTMENT,review,85.5,43.79,1,ELLISVILLE VOLUNTEER FIRE DEPARTMENT,41.71,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,40.91,False,True,low_or_ambiguous_score,,,True,39,10,1.0,1.0,1.0,1.0,39,10,0.9999999999999998,0.9999999999999998,True,True,compatible,False,False,False,010190111,Leesburg Volunteer Fire Dept.,85.5,44.59,district_constrained_review,15
154,CHEROKEE,McCORDS CROSSROADS FIRE,MCCORDS CROSSROADS FIRE,MCCORDS CROSSROADS FIRE,2014-General-Cherokee.xlsx,contest_rows,False,010190181,0181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,review,85.5,0.0,3,SPRING CREEK VOLUNTEER FIRE DEPARTMENT,85.5,BROOMTOWN VOLUNTEER FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,39,13,1.0,1.0,1.0,1.0,39,13,1.0,0.9999999967632659,True,True,compatible,False,False,False,010190181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,85.5,0.0,district_constrained_review,5
155,CHEROKEE,MELROSE BAPTIST CHURCH,MELROSE BAPTIST CHURCH,MELROSE BAPTIST CHURCH,2014-General-Cherokee.xlsx,contest_rows,False,010190151,0151,Mt. Weisner Volunteer Fire Dept./Melrose Baptist Church,MOUNT WEISNER VOLUNTEER FIRE DEPARTMENT MELROSE BAPTIST CHURCH,review,90.0,4.5,1,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,85.5,VALLEY CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,39,10,1.0,1.0,1.0,1.0,39,10,1.0000000000000004,0.9999999119844591,True,True,compatible,False,False,False,010190151,Mt. Weisner Volunteer Fire Dept./Melrose Baptist Church,90.0,4.5,district_constrained_review,15
156,CHEROKEE,MT CALVARY BAPTIST CHURCH,MOUNT CALVARY BAPTIST CHURCH,MOUNT CALVARY BAPTIST CHURCH,2014-General-Cherokee.xlsx,contest_rows,False,010190011,0011,Friendship Baptist Church/Mt. Calvery Baptist Church,FRIENDSHIP BAPTIST CHURCH MOUNT CALVERY BAPTIST CHURCH,review,86.79,1.29,3,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,85.5,VALLEY CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,39,10,1.0,1.0,1.0,1.0,39,10,0.9999998580389954,0.9999999581724589,True,True,compatible,False,False,False,010190011,Friendship Baptist Church/Mt. Calvery Baptist Church,86.79,1.29,district_constrained_review,15
157,CHEROKEE,MT_ WEISNER FIRE HALL,MOUNT WEISNER FIRE HALL,MOUNT WEISNER FIRE HALL,2014-General-Cherokee.xlsx,contest_rows,False,010190181,0181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,review,85.5,0.0,3,SPRING CREEK VOLUNTEER FIRE DEPARTMENT,85.5,BROOMTOWN VOLUNTEER FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,39,10,1.0,1.0,1.0,1.0,39,13,1.0,0.9999999967632659,True,False,conflict,False,False,False,010190021,Broomtown Volunteer Fire Dept.,85.5,0.0,district_constrained_review,15
160,CHEROKEE,ROCK RUN CHURCH,ROCK RUN CHURCH,ROCK RUN CHURCH,2014-General-Cherokee.xlsx,contest_rows,False,010190181,0181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,review,90.0,4.5,1,EBENEZER METHODIST CHURCH,85.5,UNITY MISSIONARY BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,39,13,1.0,1.0,1.0,1.0,39,13,1.0,0.9999999967632659,True,True,compatible,False,False,False,010190181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,90.0,4.5,district_constrained_review,5
162,CHEROKEE,SHADY GROVE CHURCH,SHADY GROVE CHURCH,SHADY GROVE CHURCH,2014-General-Cherokee.xlsx,contest_rows,False,010190181,0181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,review,85.5,0.0,3,UNITY MISSIONARY BAPTIST CHURCH,85.5,CEDAR BLUFF FIRST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,39,10,1.0,1.0,1.0,1.0,39,13,1.0,0.9999999967632659,True,False,conflict,False,False,False,010190041,Unity Missionary Baptist Church,85.5,0.0,district_constrained_review,15
164,CHEROKEE,SPRING GARDEN FIRE STATION,SPRING GARDEN FIRE STATION,SPRING GARDEN FIRE STATION,2014-General-Cherokee.xlsx,contest_rows,False,010190181,0181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,review,85.5,0.0,3,SPRING GARDEN VOLUNTEER FIRE DEPARTMENT,85.5,MOUNT WEISNER VOLUNTEER FIRE DEPARTMENT MELROSE BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,39,13,1.0,1.0,1.0,1.0,39,13,1.0,0.9999999967632659,True,True,compatible,False,False,False,010190181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,85.5,0.0,district_constrained_review,5
165,CHEROKEE,THE ROC,THE ROC,THE ROC,2014-General-Cherokee.xlsx,contest_rows,False,010190121,0121,Recreational Outreach Center,RECREATIONAL OUTREACH CENTER,review,54.0,2.57,1,EBENEZER METHODIST CHURCH,51.43,UNITY MISSIONARY BAPTIST CHURCH,51.43,False,True,low_or_ambiguous_score,,,True,39,10,1.0,1.0,1.0,1.0,39,10,0.9999999999999999,0.9999999981083266,True,True,compatible,False,False,False,010190121,Recreational Outreach Center,54.0,2.57,district_constrained_review,15
167,CHEROKEE,TUCKERS CHAPEL FIRE DEPARTMENT,TUCKERS CHAPEL FIRE DEPARTMENT,TUCKERS CHAPEL FIRE DEPARTMENT,2014-General-Cherokee.xlsx,contest_rows,False,010190181,0181,McCord's Crossroad Volunteer Fire Dept./ Rock Run Church,MCCORD S CROSSROAD VOLUNTEER FIRE DEPARTMENT ROCK RUN CHURCH,review,85.5,0.0,3,TUCKER S CHAPEL VFW,85.5,MOUNT WEISNER VOLUNTEER FIRE DEPARTMENT MELROSE BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,39,10,1.0,1.0,1.0,1.0,39,13,1.0,0.9999999967632659,True,False,conflict,False,False,False,010190061,Tucker's Chapel VFW,85.5,0.0,district_constrained_review,15
172,CHOCTAW,BLADON SPRINGS,BLADON SPRINGS,BLADON SPRINGS,2014-General-Choctaw.xlsx,contest_rows,False,010239,9,Branch-Bladon Springs-Cullomburg,BRANCH BLADON SPRINGS CULLOMBURG,review,90.0,4.5,1,RIDERWOOD ROCK SPRINGS,85.5,BUTLER LAVACA MOUNT STERLING,53.33,False,True,low_or_ambiguous_score,,,True,65,24,1.0,1.0,1.0,1.0,65,22;24,1.0000000000000007,0.909308115071366,True,True,compatible,False,False,False,010239,Branch-Bladon Springs-Cullomburg,90.0,4.5,district_constrained_review,9
196,CHOCTAW,ROCK SPRINGS,ROCK SPRINGS,ROCK SPRINGS,2014-General-Choctaw.xlsx,contest_rows,False,0102314,14,Riderwood-Rock Springs,RIDERWOOD ROCK SPRINGS,review,90.0,4.5,1,BRANCH BLADON SPRINGS CULLOMBURG,85.5,BUTLER LAVACA MOUNT STERLING,51.43,False,True,low_or_ambiguous_score,,,True,65,24,1.0,1.0,1.0,1.0,65;71,22;24,0.873040734615631,0.8758940091233103,True,True,compatible,False,False,False,0102314,Riderwood-Rock Springs,90.0,4.5,district_constrained_review,9
204,CLARKE,ANTIOCH FIRE STATION,ANTIOCH FIRE STATION,ANTIOCH FIRE STATION,2014-General-Clarke.xlsx,contest_rows,False,010251000,1000,Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,review,90.0,4.5,1,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,65,22,1.0,1.0,1.0,1.0,65;68,22;23,0.9828194311508324,0.9508462992492658,True,True,compatible,False,False,False,010251000,Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers,90.0,4.5,district_constrained_review,13
206,CLARKE,CHOCTAW BLUFF FIRE STATION,CHOCTAW BLUFF FIRE STATION,CHOCTAW BLUFF FIRE STATION,2014-General-Clarke.xlsx,contest_rows,False,010250010,0010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,68,23,1.0,1.0,1.0,1.0,68,23,1.0000000000000024,0.9999999996990161,True,True,compatible,False,False,False,010250010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,85.5,0.0,district_constrained_review,12
208,CLARKE,COFFEEVILLE - LEGION HALL,COFFEEVILLE LEGION HALL,COFFEEVILLE LEGION HALL,2014-General-Clarke.xlsx,contest_rows,False,010251000,1000,Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,review,85.5,0.0,2,THOMASVILLE FIRE DEPARTMENT 3 THOMASVILLE CITY HALL SPRINGFIELD METHODIST CHURCH THOMASVILLE NATIONAL GUAR,85.5,COFFEEVILLE HIGH SCHOOL GYM,64.0,False,True,low_or_ambiguous_score,,,True,65,22,1.0,1.0,1.0,1.0,65;68,22;23,0.9828194311508324,0.9508462992492658,True,True,compatible,False,False,False,010251000,Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers,85.5,21.5,district_constrained_review,13
209,CLARKE,FULTON FIRE STATION,FULTON FIRE STATION,FULTON FIRE STATION,2014-General-Clarke.xlsx,contest_rows,False,010250010,0010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,65;68,22;23,2.0,2.0,0.6796116504854369,0.6019417475728155,68,23,1.0000000000000024,0.9999999996990161,True,True,compatible,False,False,False,010250010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,85.5,0.0,district_constrained_review,20
210,CLARKE,GAINESTOWN,GAINESTOWN,GAINESTOWN,2014-General-Clarke.xlsx,contest_rows,False,010250070,0070,Skipper Fire Station-Jackson National Guard-Jackson Fire Dept.,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,review,45.6,0.6,3,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,45.0,BASHI METHODIST CHURCH,45.0,False,True,low_or_ambiguous_score,,,True,68,23,1.0,1.0,1.0,1.0,65,22,0.9919198647523213,0.9921066237282059,False,False,conflict,False,False,False,010251200,Whatley Timber Company/Grove Hill National Guard,45.0,2.25,district_constrained_review,12
211,CLARKE,GOSPORT FIRE DEPARTMENT,GOSPORT FIRE DEPARTMENT,GOSPORT FIRE DEPARTMENT,2014-General-Clarke.xlsx,contest_rows,False,010250010,0010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,68,23,1.0,1.0,1.0,1.0,68,23,1.0000000000000024,0.9999999996990161,True,True,compatible,False,False,False,010250010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,85.5,0.0,district_constrained_review,12
212,CLARKE,GROVE HILL CITY HALL,GROVE HILL CITY HALL,GROVE HILL CITY HALL,2014-General-Clarke.xlsx,contest_rows,False,010251000,1000,Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,review,90.0,4.5,1,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,85.5,THOMASVILLE FIRE DEPARTMENT 3 THOMASVILLE CITY HALL SPRINGFIELD METHODIST CHURCH THOMASVILLE NATIONAL GUAR,85.5,False,True,low_or_ambiguous_score,,,True,65;68,22;23,2.0,2.0,0.84593837535014,0.84593837535014,65;68,22;23,0.9828194311508324,0.9508462992492658,True,True,compatible,False,False,False,010251000,Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers,90.0,4.5,district_constrained_review,20
213,CLARKE,GROVE HILL OLD ENGINEERS,GROVE HILL OLD ENGINEERS,GROVE HILL OLD ENGINEERS,2014-General-Clarke.xlsx,contest_rows,False,010251200,1200,Whatley Timber Company/Grove Hill National Guard,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,review,85.5,0.0,2,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,THOMASVILLE FIRE DEPARTMENT 3 THOMASVILLE CITY HALL SPRINGFIELD METHODIST CHURCH THOMASVILLE NATIONAL GUAR,46.31,False,True,low_or_ambiguous_score,,,True,65;68,22;23,2.0,2.0,0.8967254408060453,0.9168765743073047,68,23,0.9999999999999992,0.9999999958824924,True,True,compatible,False,False,False,010251200,Whatley Timber Company/Grove Hill National Guard,85.5,0.0,district_constrained_review,20
214,CLARKE,GROVE HILL-NATIONAL GUARD,GROVE HILL NATIONAL GUARD,GROVE HILL NATIONAL GUARD,2014-General-Clarke.xlsx,contest_rows,False,010251200,1200,Whatley Timber Company/Grove Hill National Guard,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,review,90.0,4.5,1,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,68,23,1.0,1.0,1.0,1.0,68,23,0.9999999999999992,0.9999999958824924,True,True,compatible,False,False,False,010251200,Whatley Timber Company/Grove Hill National Guard,90.0,4.5,district_constrained_review,12
