result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count,vest16_vtd_geoid,vest16_vtd_name,vest16_match_method,vest16_match_score,vest16_score_margin,vest16_accepted_match,vest16_validated_match,vest16_accepted_conflict,vest16_district_validation,vest16_relationship_note,selected_geometry_source,selected_geoid,selected_name,selection_status,manual_override_reason,manual_override_evidence,relationship_class,distinct_result_names_for_geometry
38,BALDWIN,GATESWOOD VFD,GATESWOOD VOLUNTEER FIRE DEPARTMENT,GATESWOOD VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030020,0020,Tensaw Volunteer Fire Dept,TENSAW VOLUNTEER FIRE DEPARTMENT,review,89.55,4.05,1,JOSEPHINE FIRE HOUSE,85.5,SEMINOLE FIRE HOUSE,85.5,False,True,low_or_ambiguous_score,,,True,66,22,1.0,1.0,1.0,1.0,64;68,22,0.897245462243549,0.9999999950147508,False,True,conflict,False,False,False,010030270,Seminole Fire House,85.5,0.0,district_constrained_review,13.0,01003000019,Gateswood VFD,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01003000019,Gateswood VFD,district_validated,,,one_to_one,1.0
39,BALDWIN,GULF SHORES ACTIVITY,GULF SHORES ACTIVITY,GULF SHORES ACTIVITY,2014-General-Baldwin.xlsx,contest_rows,False,010030390,0390,Gulf Shores Adult Activity Center,GULF SHORES ADULT ACTIVITY CENTER,review,85.5,36.72,1,FAIRHOPE CIVIC CENTER,48.78,BELFOREST COMMUNITY CENTER,47.83,False,True,low_or_ambiguous_score,,,True,95,32,1.0,1.0,1.0,1.0,95,32,0.9999999999999978,0.9999999999999978,True,True,compatible,False,False,False,010030390,Gulf Shores Adult Activity Center,85.5,38.13,district_constrained_review,11.0,01003000039,Gulf Shores Civic Ctr,review,77.27,28.49,False,False,False,compatible,,,,,unresolved,,,unresolved,
40,BALDWIN,JOSEPHINE VFD,JOSEPHINE VOLUNTEER FIRE DEPARTMENT,JOSEPHINE VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030340,0340,Josephine Fire House,JOSEPHINE FIRE HOUSE,review,85.5,0.0,3,SEMINOLE FIRE HOUSE,85.5,GATESWOOD FIRE STATION,85.5,False,True,low_or_ambiguous_score,,,True,95,32,1.0,1.0,1.0,1.0,95,32,1.0000000000000004,0.9999999997726644,True,True,compatible,False,False,False,010030340,Josephine Fire House,85.5,6.33,district_constrained_review,11.0,01003000034,Josephine VFD,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01003000034,Josephine VFD,district_validated,,,one_to_one,1.0
41,BALDWIN,LILLIAN COMMUNITY,LILLIAN COMMUNITY,LILLIAN COMMUNITY,2014-General-Baldwin.xlsx,contest_rows,False,010030280,0280,Lillian Community Club,LILLIAN COMMUNITY CLUB,fuzzy_high,95.0,9.5,1,ORANGE BEACH COMMUNITY CENTER,85.5,SUMMERDALE COMMUNITY CENTER,85.5,True,False,,1.0,,True,66;95,22;32,2.0,2.0,0.7583015786608601,0.8127381600435493,66;95,22;32,0.7208797559810506,0.7208797523653765,True,True,compatible,True,False,False,,,,,,,01003000028,Lillian Community Club,fuzzy_high,95.0,9.5,True,True,False,compatible,,vest16,01003000028,Lillian Community Club,district_validated,,,one_to_one,1.0
42,BALDWIN,"LITTLE RIVER, FERGUSON ST",LITTLE RIVER FERGUSON SAINT,LITTLE RIVER FERGUSON SAINT,2014-General-Baldwin.xlsx,contest_rows,False,010030010,0010,Little River Ferguson Store,LITTLE RIVER FERGUSON STORE,fuzzy_medium,88.89,39.91,1,LOTTIE FIRE DEPARTMENT,48.98,GATESWOOD FIRE STATION,44.9,True,False,,1.0,,True,64,22,1.0,1.0,1.0,1.0,64,22,0.999999999999998,0.999999995574514,True,True,compatible,True,False,False,,,,,,,01003000030,Marlow/Fish River VFD,review,85.5,27.04,False,False,False,conflict,,vtd10,010030010,Little River Ferguson Store,district_validated,,,one_to_one,1.0
43,BALDWIN,LOTTIE VFD,LOTTIE VOLUNTEER FIRE DEPARTMENT,LOTTIE VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030110,0110,Lottie Fire Department,LOTTIE FIRE DEPARTMENT,fuzzy_high,95.0,7.5,1,MARLOW VOLUNTEER FIRE DEPARTMENT,87.5,TENSAW VOLUNTEER FIRE DEPARTMENT,87.5,True,False,,1.0,,True,64,22,1.0,1.0,1.0,1.0,64,22,0.9999999999999958,0.9999999999999958,True,True,compatible,True,False,False,,,,,,,01003000011,Lottie VFD,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01003000011,Lottie VFD,district_validated,,,one_to_one,1.0
44,BALDWIN,LOXLEY TOWN HALL,LOXLEY TOWN HALL,LOXLEY TOWN HALL,2014-General-Baldwin.xlsx,contest_rows,False,010030090,0090,Loxley Town Hall,LOXLEY TOWN HALL,exact_normalized,100.0,100.0,1,MARLOW VOLUNTEER FIRE DEPARTMENT,87.5,TENSAW VOLUNTEER FIRE DEPARTMENT,87.5,True,False,,1.0,,True,64;66,22;32,2.0,2.0,0.8349146110056926,0.538899430740038,64;66,22;32,0.5042507341340157,0.7581595512703927,True,True,compatible,True,False,False,,,,,,,01003000009,Loxley Town Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01003000009,Loxley Town Hall,district_validated,,,one_to_one,1.0
45,BALDWIN,MAG SPGS WESLEYAN CH_,MAG SPGS WESLEYAN CHURCH,MAG SPGS WESLEYAN CHURCH,2014-General-Baldwin.xlsx,contest_rows,False,010030360,0360,Magnolia Springs Wesleyan Church,MAGNOLIA SPRINGS WESLEYAN CHURCH,review,85.71,0.21,2,SPANISH FORT EASTPOINTE BAPTIST CHURCH,85.5,POINT CLEAR SAINT FRANCIS CHURCH,50.89,False,True,low_or_ambiguous_score,,,True,94;95,32,2.0,1.0,0.9820717131474104,1.0,94;95,32,0.912292754606238,0.9999999999999996,True,True,compatible,False,False,False,010030360,Magnolia Springs Wesleyan Church,85.71,34.82,district_constrained_review,19.0,01003000036,Magnolia Springs Wesleyan,review,69.39,19.39,False,False,False,compatible,,,,,unresolved,,,unresolved,
46,BALDWIN,MARLOW VFD,MARLOW VOLUNTEER FIRE DEPARTMENT,MARLOW VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030300,0300,Marlow Volunteer Fire Department,MARLOW VOLUNTEER FIRE DEPARTMENT,exact_normalized,100.0,100.0,1,SPANISH FORT EASTPOINTE BAPTIST CHURCH,85.5,POINT CLEAR SAINT FRANCIS CHURCH,50.89,True,False,,1.0,,True,94,32,1.0,1.0,1.0,1.0,94,32,1.000000000000005,1.000000000000005,True,True,compatible,True,False,False,,,,,,,01003000030,Marlow/Fish River VFD,fuzzy_high,95.0,7.12,True,True,False,compatible,,vest16,01003000030,Marlow/Fish River VFD,district_validated,,,one_to_one,1.0
47,BALDWIN,MIFLIN COMMUNITY CENTER,MIFLIN COMMUNITY CENTER,MIFLIN COMMUNITY CENTER,2014-General-Baldwin.xlsx,contest_rows,False,010030330,0330,Miflin Community Center,MIFLIN COMMUNITY CENTER,exact_normalized,100.0,100.0,1,SPANISH FORT EASTPOINTE BAPTIST CHURCH,85.5,POINT CLEAR SAINT FRANCIS CHURCH,50.89,True,False,,1.0,,True,95,32,1.0,1.0,1.0,1.0,95,32,1.000000000000002,1.000000000000002,True,True,compatible,True,False,False,,,,,,,01003000033,Miflin Comm Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01003000033,Miflin Comm Ctr,district_validated,,,one_to_one,1.0
48,BALDWIN,NEW LIFE ASSEMBLY OF GOD,NEW LIFE ASSEMBLY OF GOD,NEW LIFE ASSEMBLY OF GOD,2014-General-Baldwin.xlsx,contest_rows,False,010030130,0130,Rabun Fire House,RABUN FIRE HOUSE,review,43.45,0.82,2,WHITE HOUSE FORK VOLUNTEER FIRE DEPARTMENT,42.63,LITTLE RIVER FERGUSON STORE,40.98,False,True,low_or_ambiguous_score,,,True,64;96,22;32,2.0,2.0,0.7972972972972973,0.6648648648648648,64,22,0.9999999999999984,0.9999999999999984,True,True,compatible,False,False,False,010030130,Rabun Fire House,43.45,0.82,district_constrained_review,25.0,01003000007,Spanish Fort New Life Assembly,review,78.78,36.15,False,False,False,compatible,,,,,unresolved,,,unresolved,
49,BALDWIN,OLD DOUGLASVILLE SCHOOL,OLD DOUGLASVILLE SCHOOL,OLD DOUGLASVILLE SCHOOL,2014-General-Baldwin.xlsx,contest_rows,False,010030050,0050,Bay Minette Douglasville Community Center,BAY MINETTE DOUGLASVILLE COMMUNITY CENTER,review,85.5,34.52,1,DAPHNE HIGH SCHOOL,50.98,PERDIDO ELEMENTARY SCHOOL,50.0,False,True,low_or_ambiguous_score,,,True,64,22,1.0,1.0,1.0,1.0,64,22,1.0000000000000009,1.0000000000000009,True,True,compatible,False,False,False,010030050,Bay Minette Douglasville Community Center,85.5,35.5,district_constrained_review,18.0,01003000005,Douglasville Boykin Ctr,review,65.14,21.14,False,False,False,compatible,,,,,unresolved,,,unresolved,
50,BALDWIN,ORANGE BEACH COMM_,ORANGE BEACH COMMUNITY,ORANGE BEACH COMMUNITY,2014-General-Baldwin.xlsx,contest_rows,False,010030410,0410,Orange Beach Community Center,ORANGE BEACH COMMUNITY CENTER,fuzzy_high,95.0,9.5,1,LOXLEY ELLISVILLE COMMUNITY CENTER,85.5,BAY MINETTE DOUGLASVILLE COMMUNITY CENTER,85.5,True,False,,1.0,,True,95,32,1.0,1.0,1.0,1.0,95,32,1.0000000000000009,0.9999999942295248,True,True,compatible,True,False,False,,,,,,,01003000041,Orange Beach Comm Ctr,fuzzy_high,95.0,9.5,True,True,False,compatible,,vest16,01003000041,Orange Beach Comm Ctr,district_validated,,,one_to_one,1.0
51,BALDWIN,PERDIDO BEACH VFD,PERDIDO BEACH VOLUNTEER FIRE DEPARTMENT,PERDIDO BEACH VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030340,0340,Josephine Fire House,JOSEPHINE FIRE HOUSE,review,85.5,0.0,3,PERDIDO BEACH FIRE HOUSE,85.5,SEMINOLE FIRE HOUSE,85.5,False,True,low_or_ambiguous_score,,,True,95,32,1.0,1.0,1.0,1.0,95,32,1.0000000000000004,0.9999999997726644,True,True,compatible,False,False,False,010030340,Josephine Fire House,85.5,0.0,district_constrained_review,11.0,01003000029,Peridido Beach VFD,fuzzy_high,98.73,13.23,True,True,False,compatible,,vest16,01003000029,Peridido Beach VFD,district_validated,,,one_to_one,1.0
52,BALDWIN,PERDIDO VOL_ FIRE DEPT_,PERDIDO VOLUNTEER FIRE DEPARTMENT,PERDIDO VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030300,0300,Marlow Volunteer Fire Department,MARLOW VOLUNTEER FIRE DEPARTMENT,review,86.15,0.65,3,JOSEPHINE FIRE HOUSE,85.5,SEMINOLE FIRE HOUSE,85.5,False,True,low_or_ambiguous_score,,,True,64;66,22,2.0,1.0,0.9865771812080536,1.0,94,32,1.000000000000005,1.000000000000005,False,False,conflict,False,False,False,010030270,Seminole Fire House,85.5,0.0,district_constrained_review,25.0,01003000029,Peridido Beach VFD,review,90.41,4.7,False,False,False,conflict,,,,,unresolved,,,unresolved,
53,BALDWIN,PINEGROVE VFD #1,PINEGROVE VOLUNTEER FIRE DEPARTMENT 1,PINEGROVE VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030160,0160,Pine Grove Volunteer Fire Dept. #1,PINE GROVE VOLUNTEER FIRE DEPARTMENT 1,fuzzy_high,95.89,10.39,1,JOSEPHINE FIRE HOUSE,85.5,SEMINOLE FIRE HOUSE,85.5,True,False,,1.0,,True,64;66,22,2.0,1.0,0.5796178343949044,1.0,64;66,22,0.6651768117604692,0.9999999999999996,True,True,compatible,True,False,False,,,,,,,01003000016,Pine Grove VFD Station #1,review,86.42,0.71,False,False,False,compatible,,vtd10,010030160,Pine Grove Volunteer Fire Dept. #1,district_validated,,,one_to_one,1.0
54,BALDWIN,PROVISIONAL,PROVISIONAL,PROVISIONAL,2014-General-Baldwin.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,64;66;94;95;96,22;32,5.0,2.0,0.2805755395683453,0.8266666666666667,,,,,False,False,conflict,False,False,False,,,,,,,,,non_geographic,,,False,False,False,conflict,,,,,non_geographic,,,non_geographic,
55,BALDWIN,PT CLEAR ST FRANCIS,PT CLEAR SAINT FRANCIS,PT CLEAR SAINT FRANCIS,2014-General-Baldwin.xlsx,contest_rows,False,01003042B,042B,Point Clear St. Francis Church,POINT CLEAR SAINT FRANCIS CHURCH,fuzzy_medium,88.05,38.96,1,SPANISH FORT EASTPOINTE BAPTIST CHURCH,49.09,CLEAR SPRINGS FELLOWSHIP HALL,48.43,True,False,,1.0,,True,94,32,1.0,1.0,1.0,1.0,94,32,1.0000000000000002,0.9999999995765232,True,True,compatible,True,False,False,,,,,,,01003000010,Pt Clear St Francis Pt Anglican,fuzzy_medium,90.0,33.59,True,True,False,compatible,,vest16,01003000010,Pt Clear St Francis Pt Anglican,district_validated,,,one_to_one,1.0
56,BALDWIN,RABUN VFD,RABUN VOLUNTEER FIRE DEPARTMENT,RABUN VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030300,0300,Marlow Volunteer Fire Department,MARLOW VOLUNTEER FIRE DEPARTMENT,review,85.71,0.0,3,TENSAW VOLUNTEER FIRE DEPARTMENT,85.71,FORT MORGAN VOLUNTEER FIRE DEPARTMENT STATION 2,85.5,False,True,low_or_ambiguous_score,,,True,64,22,1.0,1.0,1.0,1.0,94,32,1.000000000000005,1.000000000000005,False,False,conflict,False,False,False,010030020,Tensaw Volunteer Fire Dept,85.71,0.21,district_constrained_review,18.0,01003000013,Rabun VFD,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01003000013,Rabun VFD,district_validated,,,one_to_one,1.0
57,BALDWIN,ROBERTSDALE CITY HALL,ROBERTSDALE CITY HALL,ROBERTSDALE CITY HALL,2014-General-Baldwin.xlsx,contest_rows,False,010030250,0250,Robertsdale City Hall,ROBERTSDALE CITY HALL,exact_normalized,100.0,100.0,1,TENSAW VOLUNTEER FIRE DEPARTMENT,85.71,FORT MORGAN VOLUNTEER FIRE DEPARTMENT STATION 2,85.5,True,False,,1.0,,True,64;66;94,22;32,3.0,2.0,0.8200168208578638,0.552565180824222,64;66;94,22;32,0.6135868184416515,0.7327628780571108,True,True,compatible,True,False,False,,,,,,,01003000025,Robertsdale City Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01003000025,Robertsdale City Hall,district_validated,,,one_to_one,1.0
58,BALDWIN,ROSINTON METHODIST,ROSINTON METHODIST,ROSINTON METHODIST,2014-General-Baldwin.xlsx,contest_rows,False,010030220,0220,Rosinton United Methodist Church,ROSINTON UNITED METHODIST CHURCH,review,85.5,36.64,1,POINT CLEAR SAINT FRANCIS CHURCH,48.86,SEMINOLE FIRE HOUSE,48.65,False,True,low_or_ambiguous_score,,,True,64;66,22,2.0,1.0,0.701280227596017,1.0,64;66,22,0.5151672076955297,0.999999999999998,True,True,compatible,False,False,False,010030220,Rosinton United Methodist Church,85.5,36.85,district_constrained_review,25.0,01003000022,Rosinton UMC,review,85.5,36.85,False,False,False,compatible,,,,,unresolved,,,unresolved,
59,BALDWIN,SEMINOLE VFD,SEMINOLE VOLUNTEER FIRE DEPARTMENT,SEMINOLE VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030340,0340,Josephine Fire House,JOSEPHINE FIRE HOUSE,review,85.5,0.0,3,SEMINOLE FIRE HOUSE,85.5,GATESWOOD FIRE STATION,85.5,False,True,low_or_ambiguous_score,,,True,66,22,1.0,1.0,1.0,1.0,95,32,1.0000000000000004,0.9999999997726644,False,False,conflict,False,False,False,010030270,Seminole Fire House,85.5,0.0,district_constrained_review,13.0,01003000034,Josephine VFD,review,89.86,4.36,False,False,False,conflict,,,,,unresolved,,,unresolved,
60,BALDWIN,SILVERHILL TOWN HALL,SILVERHILL TOWN HALL,SILVERHILL TOWN HALL,2014-General-Baldwin.xlsx,contest_rows,False,010030240,0240,Silverhill Town Hall,SILVERHILL TOWN HALL,exact_normalized,100.0,100.0,1,SEMINOLE FIRE HOUSE,85.5,GATESWOOD FIRE STATION,85.5,True,False,,1.0,,True,64;94,32,2.0,1.0,0.6926782273603083,1.0,64;94,32,0.7602671567981191,0.9999999921648498,True,True,compatible,True,False,False,,,,,,,01003000009,Loxley Town Hall,review,68.4,5.07,False,False,False,compatible,,vtd10,010030240,Silverhill Town Hall,district_validated,,,one_to_one,1.0
61,BALDWIN,SPANISH FT EAST PT,SPANISH FT EAST PT,SPANISH FT EAST PT,2014-General-Baldwin.xlsx,contest_rows,False,010030450,0450,Spanish Fort Eastpointe Baptist Church,SPANISH FORT EASTPOINTE BAPTIST CHURCH,review,85.5,0.0,2,SPANISH FORT FIRE DEPARTMENT,85.5,CLEAR SPRINGS FELLOWSHIP HALL,45.0,False,True,low_or_ambiguous_score,,,True,96,22;32,1.0,2.0,1.0,0.8057395143487859,96,22;32,0.9999999999999996,0.8044123084002004,True,True,compatible,False,False,False,010030450,Spanish Fort Eastpointe Baptist Church,85.5,0.0,district_constrained_review,8.0,01003000046,Spanish Fort Church of Christ,review,85.5,0.0,False,False,False,compatible,,,,,unresolved,,,unresolved,
62,BALDWIN,SPANISH FT VFD,SPANISH FT VOLUNTEER FIRE DEPARTMENT,SPANISH FT VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030460,0460,Spanish Fort Fire Department,SPANISH FORT FIRE DEPARTMENT,review,85.69,0.19,3,JOSEPHINE FIRE HOUSE,85.5,PERDIDO BEACH FIRE HOUSE,85.5,False,True,low_or_ambiguous_score,,,True,96,32,1.0,1.0,1.0,1.0,96,32,1.0000000000000002,0.999999945740384,True,True,compatible,False,False,False,010030460,Spanish Fort Fire Department,85.69,34.33,district_constrained_review,6.0,01003000027,Seminole Fire House,review,85.5,0.68,False,False,False,conflict,,,,,unresolved,,,unresolved,
63,BALDWIN,STAPLETON VFD,STAPLETON VOLUNTEER FIRE DEPARTMENT,STAPLETON VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030300,0300,Marlow Volunteer Fire Department,MARLOW VOLUNTEER FIRE DEPARTMENT,review,86.57,0.0,3,TENSAW VOLUNTEER FIRE DEPARTMENT,86.57,JOSEPHINE FIRE HOUSE,85.5,False,True,low_or_ambiguous_score,,,True,64,22,1.0,1.0,1.0,1.0,94,32,1.000000000000005,1.000000000000005,False,False,conflict,False,False,False,010030020,Tensaw Volunteer Fire Dept,86.57,1.07,district_constrained_review,18.0,01003000018,Stapleton VFD,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01003000018,Stapleton VFD,district_validated,,,one_to_one,1.0
64,BALDWIN,STOCKTON CIVIC BUILDING,STOCKTON CIVIC BUILDING,STOCKTON CIVIC BUILDING,2014-General-Baldwin.xlsx,contest_rows,False,010030150,0150,Bay Minette City Hall & Civic Center,BAY MINETTE CITY HALL AND CIVIC CENTER,review,85.5,28.36,1,STOCKTON FIRE HOUSE,57.14,FOLEY CIVIC CENTER,43.9,False,True,low_or_ambiguous_score,,,True,64,22,1.0,1.0,1.0,1.0,64;66,22,0.7422204330822424,0.999999999586701,True,True,compatible,False,False,False,010030150,Bay Minette City Hall & Civic Center,85.5,28.36,district_constrained_review,18.0,01003000012,Stockton Civic Bldg,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01003000012,Stockton Civic Bldg,district_validated,,,one_to_one,1.0
65,BALDWIN,SUMMERDALE COMM_,SUMMERDALE COMMUNITY,SUMMERDALE COMMUNITY,2014-General-Baldwin.xlsx,contest_rows,False,010030310,0310,Summerdale Community Center,SUMMERDALE COMMUNITY CENTER,fuzzy_high,95.0,9.5,1,LOXLEY ELLISVILLE COMMUNITY CENTER,85.5,BAY MINETTE DOUGLASVILLE COMMUNITY CENTER,85.5,True,False,,1.0,,True,66;94,22;32,2.0,2.0,0.7420494699646644,0.8327444051825678,66;94,22;32,0.6055384190892571,0.7688932191780583,True,True,compatible,True,False,False,,,,,,,01003000031,Summerdale Comm Ctr,fuzzy_high,95.0,35.43,True,True,False,compatible,,vest16,01003000031,Summerdale Comm Ctr,district_validated,,,one_to_one,1.0
66,BALDWIN,TENSAW VFD,TENSAW VOLUNTEER FIRE DEPARTMENT,TENSAW VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030020,0020,Tensaw Volunteer Fire Dept,TENSAW VOLUNTEER FIRE DEPARTMENT,exact_normalized,100.0,100.0,1,LOXLEY ELLISVILLE COMMUNITY CENTER,85.5,BAY MINETTE DOUGLASVILLE COMMUNITY CENTER,85.5,True,False,,1.0,,True,64;68,22,2.0,1.0,0.902439024390244,1.0,64;68,22,0.897245462243549,0.9999999950147508,True,True,compatible,True,False,False,,,,,,,01003000002,Tensaw VFD,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01003000002,Tensaw VFD,district_validated,,,one_to_one,1.0
67,BALDWIN,VAUGHN COMM_ CENTER,VAUGHN COMMUNITY CENTER,VAUGHN COMMUNITY CENTER,2014-General-Baldwin.xlsx,contest_rows,False,010030030,0030,Vaughn Community Center,VAUGHN COMMUNITY CENTER,exact_normalized,100.0,100.0,1,LOXLEY ELLISVILLE COMMUNITY CENTER,85.5,BAY MINETTE DOUGLASVILLE COMMUNITY CENTER,85.5,True,False,,1.0,,True,64;68,22,2.0,1.0,0.5514018691588785,1.0,64;68,22,0.8715393547276639,0.9999999978523764,True,True,compatible,True,False,False,,,,,,,01003000003,Vaughn Comm Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01003000003,Vaughn Comm Ctr,district_validated,,,one_to_one,1.0
68,BALDWIN,WHITEHOUSE FORK,WHITEHOUSE FORK,WHITEHOUSE FORK,2014-General-Baldwin.xlsx,contest_rows,False,010030170,0170,White House Fork Vol. Fire Dept.,WHITE HOUSE FORK VOLUNTEER FIRE DEPARTMENT,review,85.5,32.17,1,PERDIDO BEACH FIRE HOUSE,53.33,RABUN FIRE HOUSE,49.03,False,True,low_or_ambiguous_score,,,True,64,22,1.0,1.0,1.0,1.0,64,22,1.0000000000000004,1.0000000000000004,True,True,compatible,False,False,False,010030170,White House Fork Vol. Fire Dept.,85.5,36.47,district_constrained_review,18.0,01003000017,White House Fork VFD,review,85.5,40.79,False,False,False,compatible,,,,,unresolved,,,unresolved,
69,BARBOUR,ABSENTEE,ABSENTEE,ABSENTEE,2014-General-Barbour.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,84,28,1.0,1.0,1.0,1.0,,,,,False,False,conflict,False,False,False,,,,,,,,,non_geographic,,,False,False,False,conflict,,,,,non_geographic,,,non_geographic,
70,BARBOUR,BAKERHILL TOWN HALL,BAKERHILL TOWN HALL,BAKERHILL TOWN HALL,2014-General-Barbour.xlsx,contest_rows,False,010050010,0010,Baker Hill Town Hall,BAKER HILL TOWN HALL,fuzzy_high,97.44,43.78,1,BLUE SPRINGS CITY HALL,53.66,LOUISVILLE CITY HALL,51.28,True,False,,1.0,,True,84,28,1.0,1.0,1.0,1.0,84,28,0.9999999999999982,0.9999999999999982,True,True,compatible,True,False,False,,,,,,,01005000001,Baker Hill Town Hall,fuzzy_high,97.44,43.78,True,True,False,compatible,,vest16,01005000001,Baker Hill Town Hall,district_validated,,,one_to_one,1.0
71,BARBOUR,BEVILL CENTER,BEVILL CENTER,BEVILL CENTER,2014-General-Barbour.xlsx,contest_rows,False,010050050,0050,Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,review,90.0,4.5,1,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,85.5,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,55.38,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000009,0.9999999972823316,True,True,compatible,False,False,False,010050050,Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG,90.0,4.5,district_constrained_review,11.0,01005000004,Bevill Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01005000004,Bevill Ctr,district_validated,,,one_to_one,1.0
72,BARBOUR,BLUE SPRINGS CITY HALL,BLUE SPRINGS CITY HALL,BLUE SPRINGS CITY HALL,2014-General-Barbour.xlsx,contest_rows,False,010050100,0100,Blue Springs City Hall,BLUE SPRINGS CITY HALL,exact_normalized,100.0,100.0,1,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,85.5,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,55.38,True,False,,1.0,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0,0.9999999789390258,True,True,compatible,True,False,False,,,,,,,0100500010A,Blue Springs City Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,0100500010A,Blue Springs City Hall,district_validated,,,one_to_one,1.0
