result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count
48,BALDWIN,NEW LIFE ASSEMBLY OF GOD,NEW LIFE ASSEMBLY OF GOD,NEW LIFE ASSEMBLY OF GOD,2014-General-Baldwin.xlsx,contest_rows,False,010030130,0130,Rabun Fire House,RABUN FIRE HOUSE,review,43.45,0.82,2,WHITE HOUSE FORK VOLUNTEER FIRE DEPARTMENT,42.63,LITTLE RIVER FERGUSON STORE,40.98,False,True,low_or_ambiguous_score,,,True,64;96,22;32,2.0,2.0,0.7972972972972973,0.6648648648648648,64,22,0.9999999999999984,0.9999999999999984,True,True,compatible,False,False,False,010030130,Rabun Fire House,43.45,0.82,district_constrained_review,25
49,BALDWIN,OLD DOUGLASVILLE SCHOOL,OLD DOUGLASVILLE SCHOOL,OLD DOUGLASVILLE SCHOOL,2014-General-Baldwin.xlsx,contest_rows,False,010030050,0050,Bay Minette Douglasville Community Center,BAY MINETTE DOUGLASVILLE COMMUNITY CENTER,review,85.5,34.52,1,DAPHNE HIGH SCHOOL,50.98,PERDIDO ELEMENTARY SCHOOL,50.0,False,True,low_or_ambiguous_score,,,True,64,22,1.0,1.0,1.0,1.0,64,22,1.0000000000000009,1.0000000000000009,True,True,compatible,False,False,False,010030050,Bay Minette Douglasville Community Center,85.5,35.5,district_constrained_review,18
50,BALDWIN,ORANGE BEACH COMM_,ORANGE BEACH COMMUNITY,ORANGE BEACH COMMUNITY,2014-General-Baldwin.xlsx,contest_rows,False,010030410,0410,Orange Beach Community Center,ORANGE BEACH COMMUNITY CENTER,fuzzy_high,95.0,9.5,1,LOXLEY ELLISVILLE COMMUNITY CENTER,85.5,BAY MINETTE DOUGLASVILLE COMMUNITY CENTER,85.5,True,False,,1.0,,True,95,32,1.0,1.0,1.0,1.0,95,32,1.0000000000000009,0.9999999942295248,True,True,compatible,True,False,False,,,,,,
51,BALDWIN,PERDIDO BEACH VFD,PERDIDO BEACH VOLUNTEER FIRE DEPARTMENT,PERDIDO BEACH VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030340,0340,Josephine Fire House,JOSEPHINE FIRE HOUSE,review,85.5,0.0,3,PERDIDO BEACH FIRE HOUSE,85.5,SEMINOLE FIRE HOUSE,85.5,False,True,low_or_ambiguous_score,,,True,95,32,1.0,1.0,1.0,1.0,95,32,1.0000000000000004,0.9999999997726643,True,True,compatible,False,False,False,010030340,Josephine Fire House,85.5,0.0,district_constrained_review,11
52,BALDWIN,PERDIDO VOL_ FIRE DEPT_,PERDIDO VOLUNTEER FIRE DEPARTMENT,PERDIDO VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030300,0300,Marlow Volunteer Fire Department,MARLOW VOLUNTEER FIRE DEPARTMENT,review,86.15,0.65,3,JOSEPHINE FIRE HOUSE,85.5,SEMINOLE FIRE HOUSE,85.5,False,True,low_or_ambiguous_score,,,True,64;66,22,2.0,1.0,0.9865771812080537,1.0,94,32,1.000000000000005,1.000000000000005,False,False,conflict,False,False,False,010030270,Seminole Fire House,85.5,0.0,district_constrained_review,25
53,BALDWIN,PINEGROVE VFD #1,PINEGROVE VOLUNTEER FIRE DEPARTMENT 1,PINEGROVE VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030160,0160,Pine Grove Volunteer Fire Dept. #1,PINE GROVE VOLUNTEER FIRE DEPARTMENT 1,fuzzy_high,95.89,10.39,1,JOSEPHINE FIRE HOUSE,85.5,SEMINOLE FIRE HOUSE,85.5,True,False,,1.0,,True,64;66,22,2.0,1.0,0.5796178343949044,1.0,64;66,22,0.6651768117604692,0.9999999999999996,True,True,compatible,True,False,False,,,,,,
54,BALDWIN,PROVISIONAL,PROVISIONAL,PROVISIONAL,2014-General-Baldwin.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,64;66;94;95;96,22;32,5.0,2.0,0.2805755395683453,0.8266666666666667,,,,,False,False,conflict,False,False,False,,,,,,
55,BALDWIN,PT CLEAR ST FRANCIS,PT CLEAR SAINT FRANCIS,PT CLEAR SAINT FRANCIS,2014-General-Baldwin.xlsx,contest_rows,False,01003042B,042B,Point Clear St. Francis Church,POINT CLEAR SAINT FRANCIS CHURCH,fuzzy_medium,88.05,38.96,1,SPANISH FORT EASTPOINTE BAPTIST CHURCH,49.09,CLEAR SPRINGS FELLOWSHIP HALL,48.43,True,False,,1.0,,True,94,32,1.0,1.0,1.0,1.0,94,32,1.0000000000000002,0.9999999995765232,True,True,compatible,True,False,False,,,,,,
56,BALDWIN,RABUN VFD,RABUN VOLUNTEER FIRE DEPARTMENT,RABUN VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030300,0300,Marlow Volunteer Fire Department,MARLOW VOLUNTEER FIRE DEPARTMENT,review,85.71,0.0,3,TENSAW VOLUNTEER FIRE DEPARTMENT,85.71,FORT MORGAN VOLUNTEER FIRE DEPARTMENT STATION 2,85.5,False,True,low_or_ambiguous_score,,,True,64,22,1.0,1.0,1.0,1.0,94,32,1.000000000000005,1.000000000000005,False,False,conflict,False,False,False,010030020,Tensaw Volunteer Fire Dept,85.71,0.21,district_constrained_review,18
57,BALDWIN,ROBERTSDALE CITY HALL,ROBERTSDALE CITY HALL,ROBERTSDALE CITY HALL,2014-General-Baldwin.xlsx,contest_rows,False,010030250,0250,Robertsdale City Hall,ROBERTSDALE CITY HALL,exact_normalized,100.0,100.0,1,TENSAW VOLUNTEER FIRE DEPARTMENT,85.71,FORT MORGAN VOLUNTEER FIRE DEPARTMENT STATION 2,85.5,True,False,,1.0,,True,64;66;94,22;32,3.0,2.0,0.8200168208578638,0.552565180824222,64;66;94,22;32,0.6135868184416515,0.7327628780571108,True,True,compatible,True,False,False,,,,,,
58,BALDWIN,ROSINTON METHODIST,ROSINTON METHODIST,ROSINTON METHODIST,2014-General-Baldwin.xlsx,contest_rows,False,010030220,0220,Rosinton United Methodist Church,ROSINTON UNITED METHODIST CHURCH,review,85.5,36.64,1,POINT CLEAR SAINT FRANCIS CHURCH,48.86,SEMINOLE FIRE HOUSE,48.65,False,True,low_or_ambiguous_score,,,True,64;66,22,2.0,1.0,0.701280227596017,1.0,64;66,22,0.5151672076955297,0.9999999999999981,True,True,compatible,False,False,False,010030220,Rosinton United Methodist Church,85.5,36.85,district_constrained_review,25
59,BALDWIN,SEMINOLE VFD,SEMINOLE VOLUNTEER FIRE DEPARTMENT,SEMINOLE VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030340,0340,Josephine Fire House,JOSEPHINE FIRE HOUSE,review,85.5,0.0,3,SEMINOLE FIRE HOUSE,85.5,GATESWOOD FIRE STATION,85.5,False,True,low_or_ambiguous_score,,,True,66,22,1.0,1.0,1.0,1.0,95,32,1.0000000000000004,0.9999999997726643,False,False,conflict,False,False,False,010030270,Seminole Fire House,85.5,0.0,district_constrained_review,13
60,BALDWIN,SILVERHILL TOWN HALL,SILVERHILL TOWN HALL,SILVERHILL TOWN HALL,2014-General-Baldwin.xlsx,contest_rows,False,010030240,0240,Silverhill Town Hall,SILVERHILL TOWN HALL,exact_normalized,100.0,100.0,1,SEMINOLE FIRE HOUSE,85.5,GATESWOOD FIRE STATION,85.5,True,False,,1.0,,True,64;94,32,2.0,1.0,0.6926782273603083,1.0,64;94,32,0.7602671567981191,0.9999999921648498,True,True,compatible,True,False,False,,,,,,
61,BALDWIN,SPANISH FT EAST PT,SPANISH FT EAST PT,SPANISH FT EAST PT,2014-General-Baldwin.xlsx,contest_rows,False,010030450,0450,Spanish Fort Eastpointe Baptist Church,SPANISH FORT EASTPOINTE BAPTIST CHURCH,review,85.5,0.0,2,SPANISH FORT FIRE DEPARTMENT,85.5,CLEAR SPRINGS FELLOWSHIP HALL,45.0,False,True,low_or_ambiguous_score,,,True,96,22;32,1.0,2.0,1.0,0.8057395143487859,96,22;32,0.9999999999999997,0.8044123084002004,True,True,compatible,False,False,False,010030450,Spanish Fort Eastpointe Baptist Church,85.5,0.0,district_constrained_review,8
62,BALDWIN,SPANISH FT VFD,SPANISH FT VOLUNTEER FIRE DEPARTMENT,SPANISH FT VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030460,0460,Spanish Fort Fire Department,SPANISH FORT FIRE DEPARTMENT,review,85.69,0.19,3,JOSEPHINE FIRE HOUSE,85.5,PERDIDO BEACH FIRE HOUSE,85.5,False,True,low_or_ambiguous_score,,,True,96,32,1.0,1.0,1.0,1.0,96,32,1.0000000000000002,0.999999945740384,True,True,compatible,False,False,False,010030460,Spanish Fort Fire Department,85.69,34.33,district_constrained_review,6
63,BALDWIN,STAPLETON VFD,STAPLETON VOLUNTEER FIRE DEPARTMENT,STAPLETON VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030300,0300,Marlow Volunteer Fire Department,MARLOW VOLUNTEER FIRE DEPARTMENT,review,86.57,0.0,3,TENSAW VOLUNTEER FIRE DEPARTMENT,86.57,JOSEPHINE FIRE HOUSE,85.5,False,True,low_or_ambiguous_score,,,True,64,22,1.0,1.0,1.0,1.0,94,32,1.000000000000005,1.000000000000005,False,False,conflict,False,False,False,010030020,Tensaw Volunteer Fire Dept,86.57,1.07,district_constrained_review,18
64,BALDWIN,STOCKTON CIVIC BUILDING,STOCKTON CIVIC BUILDING,STOCKTON CIVIC BUILDING,2014-General-Baldwin.xlsx,contest_rows,False,010030150,0150,Bay Minette City Hall & Civic Center,BAY MINETTE CITY HALL AND CIVIC CENTER,review,85.5,28.36,1,STOCKTON FIRE HOUSE,57.14,FOLEY CIVIC CENTER,43.9,False,True,low_or_ambiguous_score,,,True,64,22,1.0,1.0,1.0,1.0,64;66,22,0.7422204330822424,0.999999999586701,True,True,compatible,False,False,False,010030150,Bay Minette City Hall & Civic Center,85.5,28.36,district_constrained_review,18
65,BALDWIN,SUMMERDALE COMM_,SUMMERDALE COMMUNITY,SUMMERDALE COMMUNITY,2014-General-Baldwin.xlsx,contest_rows,False,010030310,0310,Summerdale Community Center,SUMMERDALE COMMUNITY CENTER,fuzzy_high,95.0,9.5,1,LOXLEY ELLISVILLE COMMUNITY CENTER,85.5,BAY MINETTE DOUGLASVILLE COMMUNITY CENTER,85.5,True,False,,1.0,,True,66;94,22;32,2.0,2.0,0.7420494699646644,0.8327444051825678,66;94,22;32,0.6055384190892571,0.7688932191780583,True,True,compatible,True,False,False,,,,,,
66,BALDWIN,TENSAW VFD,TENSAW VOLUNTEER FIRE DEPARTMENT,TENSAW VOLUNTEER FIRE DEPARTMENT,2014-General-Baldwin.xlsx,contest_rows,False,010030020,0020,Tensaw Volunteer Fire Dept,TENSAW VOLUNTEER FIRE DEPARTMENT,exact_normalized,100.0,100.0,1,LOXLEY ELLISVILLE COMMUNITY CENTER,85.5,BAY MINETTE DOUGLASVILLE COMMUNITY CENTER,85.5,True,False,,1.0,,True,64;68,22,2.0,1.0,0.9024390243902439,1.0,64;68,22,0.897245462243549,0.9999999950147509,True,True,compatible,True,False,False,,,,,,
67,BALDWIN,VAUGHN COMM_ CENTER,VAUGHN COMMUNITY CENTER,VAUGHN COMMUNITY CENTER,2014-General-Baldwin.xlsx,contest_rows,False,010030030,0030,Vaughn Community Center,VAUGHN COMMUNITY CENTER,exact_normalized,100.0,100.0,1,LOXLEY ELLISVILLE COMMUNITY CENTER,85.5,BAY MINETTE DOUGLASVILLE COMMUNITY CENTER,85.5,True,False,,1.0,,True,64;68,22,2.0,1.0,0.5514018691588785,1.0,64;68,22,0.8715393547276639,0.9999999978523763,True,True,compatible,True,False,False,,,,,,
68,BALDWIN,WHITEHOUSE FORK,WHITEHOUSE FORK,WHITEHOUSE FORK,2014-General-Baldwin.xlsx,contest_rows,False,010030170,0170,White House Fork Vol. Fire Dept.,WHITE HOUSE FORK VOLUNTEER FIRE DEPARTMENT,review,85.5,32.17,1,PERDIDO BEACH FIRE HOUSE,53.33,RABUN FIRE HOUSE,49.03,False,True,low_or_ambiguous_score,,,True,64,22,1.0,1.0,1.0,1.0,64,22,1.0000000000000004,1.0000000000000004,True,True,compatible,False,False,False,010030170,White House Fork Vol. Fire Dept.,85.5,36.47,district_constrained_review,18
69,BARBOUR,ABSENTEE,ABSENTEE,ABSENTEE,2014-General-Barbour.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,84,28,1.0,1.0,1.0,1.0,,,,,False,False,conflict,False,False,False,,,,,,
70,BARBOUR,BAKERHILL TOWN HALL,BAKERHILL TOWN HALL,BAKERHILL TOWN HALL,2014-General-Barbour.xlsx,contest_rows,False,010050010,0010,Baker Hill Town Hall,BAKER HILL TOWN HALL,fuzzy_high,97.44,43.78,1,BLUE SPRINGS CITY HALL,53.66,LOUISVILLE CITY HALL,51.28,True,False,,1.0,,True,84,28,1.0,1.0,1.0,1.0,84,28,0.9999999999999982,0.9999999999999982,True,True,compatible,True,False,False,,,,,,
71,BARBOUR,BEVILL CENTER,BEVILL CENTER,BEVILL CENTER,2014-General-Barbour.xlsx,contest_rows,False,010050050,0050,Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,review,90.0,4.5,1,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,85.5,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,55.38,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000007,0.9999999972823315,True,True,compatible,False,False,False,010050050,Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG,90.0,4.5,district_constrained_review,11
72,BARBOUR,BLUE SPRINGS CITY HALL,BLUE SPRINGS CITY HALL,BLUE SPRINGS CITY HALL,2014-General-Barbour.xlsx,contest_rows,False,010050100,0100,Blue Springs City Hall,BLUE SPRINGS CITY HALL,exact_normalized,100.0,100.0,1,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,85.5,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,55.38,True,False,,1.0,,True,84,28,1.0,1.0,1.0,1.0,84,28,0.9999999999999999,0.9999999789390258,True,True,compatible,True,False,False,,,,,,
73,BARBOUR,CLAYTON COURTHOUSE,CLAYTON COURTHOUSE,CLAYTON COURTHOUSE,2014-General-Barbour.xlsx,contest_rows,False,010050060,0060,Clayton Courthouse,CLAYTON COURTHOUSE,exact_normalized,100.0,100.0,1,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,85.5,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,55.38,True,False,,1.0,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000004,1.0000000000000004,True,True,compatible,True,False,False,,,,,,
74,BARBOUR,CLIO CITY HALL,CLIO CITY HALL,CLIO CITY HALL,2014-General-Barbour.xlsx,contest_rows,False,010050030,0030,Clio City Hall,CLIO CITY HALL,exact_normalized,100.0,100.0,1,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,85.5,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,55.38,True,False,,1.0,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000016,1.0000000000000016,True,True,compatible,True,False,False,,,,,,
75,BARBOUR,ELAMVILLE VOL_ FIRE,ELAMVILLE VOLUNTEER FIRE,ELAMVILLE VOLUNTEER FIRE,2014-General-Barbour.xlsx,contest_rows,False,010050020,0020,Sutton's Restaurant/Elamville Volunteer Fire Department,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,review,90.0,4.5,1,SPRINGHILL VOLUNTEER FIRE DEPARTMENT,85.5,COWIKEE VOLUNTEER FIRE DEPARTMENT,70.0,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.000000000000001,0.9999998870641347,True,True,compatible,False,False,False,010050020,Sutton's Restaurant/Elamville Volunteer Fire Department,90.0,4.5,district_constrained_review,11
76,BARBOUR,EUFAULA COMMUNITY CENTER,EUFAULA COMMUNITY CENTER,EUFAULA COMMUNITY CENTER,2014-General-Barbour.xlsx,contest_rows,False,010050080,0080,Green's Cross Roads/ Mt. Andrew Community Ctr.,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,review,85.5,0.0,2,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,85.5,CLIO CITY HALL,45.0,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000038,0.9999999983939497,True,True,compatible,False,False,False,010050080,Green's Cross Roads/ Mt. Andrew Community Ctr.,85.5,0.0,district_constrained_review,11
77,BARBOUR,EUFAULA WATER BOARD,EUFAULA WATER BOARD,EUFAULA WATER BOARD,2014-General-Barbour.xlsx,contest_rows,False,010050050,0050,Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,review,85.5,46.53,1,BAKER HILL TOWN HALL,38.97,COWIKEE VOLUNTEER FIRE DEPARTMENT,37.89,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000007,0.9999999972823315,True,True,compatible,False,False,False,010050050,Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG,85.5,46.53,district_constrained_review,11
78,BARBOUR,FELLOWSHIP BAPTIST,FELLOWSHIP BAPTIST,FELLOWSHIP BAPTIST,2014-General-Barbour.xlsx,contest_rows,False,010050050,0050,Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,review,85.5,44.59,1,WHITE OAK METHODIST CHURCH,40.91,LOUISVILLE CITY HALL,40.0,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000007,0.9999999972823315,True,True,compatible,False,False,False,010050050,Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG,85.5,44.59,district_constrained_review,11
79,BARBOUR,GREENS CROSSROADS,GREENS CROSSROADS,GREENS CROSSROADS,2014-General-Barbour.xlsx,contest_rows,False,010050080,0080,Green's Cross Roads/ Mt. Andrew Community Ctr.,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,review,79.41,39.41,1,CLAYTON COURTHOUSE,40.0,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,37.06,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000038,0.9999999983939497,True,True,compatible,False,False,False,010050080,Green's Cross Roads/ Mt. Andrew Community Ctr.,79.41,39.41,district_constrained_review,11
80,BARBOUR,LOUISVILLE CITY HALL,LOUISVILLE CITY HALL,LOUISVILLE CITY HALL,2014-General-Barbour.xlsx,contest_rows,False,010050090,0090,Louisville City Hall,LOUISVILLE CITY HALL,exact_normalized,100.0,100.0,1,CLAYTON COURTHOUSE,40.0,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,37.06,True,False,,1.0,,True,84,28,1.0,1.0,1.0,1.0,84,28,0.9999999999999992,0.9999999999999992,True,True,compatible,True,False,False,,,,,,
81,BARBOUR,MCCOO SCHOOL,MCCOO SCHOOL,MCCOO SCHOOL,2014-General-Barbour.xlsx,contest_rows,False,010050030,0030,Clio City Hall,CLIO CITY HALL,review,46.15,3.4,1,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,42.75,CLAYTON COURTHOUSE,40.91,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000016,1.0000000000000016,True,True,compatible,False,False,False,010050030,Clio City Hall,46.15,3.4,district_constrained_review,11
82,BARBOUR,MT_ ANDREW COMMUNITY CENTER,MOUNT ANDREW COMMUNITY CENTER,MOUNT ANDREW COMMUNITY CENTER,2014-General-Barbour.xlsx,contest_rows,False,010050080,0080,Green's Cross Roads/ Mt. Andrew Community Ctr.,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,review,90.0,4.5,1,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,85.5,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,43.45,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000038,0.9999999983939497,True,True,compatible,False,False,False,010050080,Green's Cross Roads/ Mt. Andrew Community Ctr.,90.0,4.5,district_constrained_review,11
83,BARBOUR,PROVISIONAL,PROVISIONAL,PROVISIONAL,2014-General-Barbour.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,84,28,1.0,1.0,1.0,1.0,,,,,False,False,conflict,False,False,False,,,,,,
84,BARBOUR,SANFORD AVENUE GYM,SANFORD AVENUE GYM,SANFORD AVENUE GYM,2014-General-Barbour.xlsx,contest_rows,False,010050050,0050,Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,review,85.5,45.5,1,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,40.0,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,35.0,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000007,0.9999999972823315,True,True,compatible,False,False,False,010050050,Bevill Center/Chatthoochee Cts Com Ctr/Eufaula Com Ctr/Eufaula WB/Fellowship BC/Sanford AG,85.5,45.5,district_constrained_review,11
85,BARBOUR,SPRINGHILL VFD,SPRINGHILL VOLUNTEER FIRE DEPARTMENT,SPRINGHILL VOLUNTEER FIRE DEPARTMENT,2014-General-Barbour.xlsx,contest_rows,False,010051100,1100,Springhill Volunteer Fire Department,SPRINGHILL VOLUNTEER FIRE DEPARTMENT,exact_normalized,100.0,100.0,1,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,40.0,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,35.0,True,False,,1.0,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000007,1.0000000000000007,True,True,compatible,True,False,False,,,,,,
86,BARBOUR,TEXASVILLE COMMUNITY CENTER,TEXASVILLE COMMUNITY CENTER,TEXASVILLE COMMUNITY CENTER,2014-General-Barbour.xlsx,contest_rows,False,010050080,0080,Green's Cross Roads/ Mt. Andrew Community Ctr.,GREEN S CROSS ROADS MOUNT ANDREW COMMUNITY CENTER,review,85.5,0.0,2,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,85.5,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,53.33,False,True,low_or_ambiguous_score,,,True,84,28,1.0,1.0,1.0,1.0,84,28,1.0000000000000038,0.9999999983939497,True,True,compatible,False,False,False,010050080,Green's Cross Roads/ Mt. Andrew Community Ctr.,85.5,0.0,district_constrained_review,11
87,BIBB,GREENPOND FIRE DEPT,GREENPOND FIRE DEPARTMENT,GREENPOND FIRE DEPARTMENT,2014-General-Bibb.xlsx,precinct_rows,False,0100711.01,11.01,Greenpond Fire Dept-11.01,GREENPOND FIRE DEPARTMENT,exact_normalized,100.0,100.0,1,BEVILL CENTER CHATTHOOCHEE CTS COM CENTER EUFAULA COM CENTER EUFAULA WB FELLOWSHIP BC SANFORD AG,85.5,SUTTON S RESTAURANT ELAMVILLE VOLUNTEER FIRE DEPARTMENT,53.33,True,False,,1.0,,True,49,14,1.0,1.0,1.0,1.0,49,14,0.9999999999999994,0.999999905885532,True,True,compatible,True,False,False,,,,,,
88,BIBB,ALTERNATIVE SCHOOL,ALTERNATIVE SCHOOL,ALTERNATIVE SCHOOL,2014-General-Bibb.xlsx,precinct_rows,False,010072,2,Alternative School-2,ALTERNATIVE SCHOOL,review,100.0,0.0,3,ALTERNATIVE SCHOOL,100.0,ALTERNATIVE SCHOOL,100.0,False,True,low_or_ambiguous_score,,,True,49,14,1.0,1.0,1.0,1.0,49,14,0.999999888486595,0.9999999875400386,True,True,compatible,False,False,False,010072,Alternative School-2,100.0,0.0,district_constrained_review,14
89,BIBB,EOLINE FIRE DEPT,EOLINE FIRE DEPARTMENT,EOLINE FIRE DEPARTMENT,2014-General-Bibb.xlsx,precinct_rows,False,010073,3,Eoline Fire Dept-3,EOLINE FIRE DEPARTMENT,review,100.0,0.0,2,EOLINE FIRE DEPARTMENT,100.0,GREENPOND FIRE DEPARTMENT,80.85,False,True,low_or_ambiguous_score,,,True,49;72,14,2.0,1.0,0.7529880478087649,1.0,49;72,14,0.9564525094241209,0.999999994076837,True,True,compatible,False,False,False,010073,Eoline Fire Dept-3,100.0,0.0,district_constrained_review,16
90,BIBB,BRENT CITY HALL,BRENT CITY HALL,BRENT CITY HALL,2014-General-Bibb.xlsx,precinct_rows,False,010074,4,Brent City Hall-4,BRENT CITY HALL,review,100.0,0.0,2,BRENT CITY HALL,100.0,BRENT NATIONAL GUARD ARMORY,85.5,False,True,low_or_ambiguous_score,,,True,49;72,14,2.0,1.0,0.9486486486486486,1.0,72,14,0.9999999999999994,0.9999999999999994,True,True,compatible,False,False,False,010074,Brent City Hall-4,100.0,0.0,district_constrained_review,16
91,BIBB,CENTREVILLE ROCK BUILDING,CENTREVILLE ROCK BUILDING,CENTREVILLE ROCK BUILDING,2014-General-Bibb.xlsx,precinct_rows,False,0100714,14,Rock Building -14,ROCK BUILDING,review,90.0,0.0,2,ROCK BUILDING,90.0,BRENT CITY HALL,43.2,False,True,low_or_ambiguous_score,,,True,49;72,14,2.0,1.0,0.7971014492753623,1.0,49;72,14,0.9053330834559735,0.9999999999999997,True,True,compatible,False,False,False,0100714,Rock Building -14,90.0,0.0,district_constrained_review,16
